n_iter,elapsed_time,cost,n_routes,mechanism
0,11.471,1.87119e+06,0,initialization
16,16.896,1.86848e+06,70,mutation
22,18.753,1.86801e+06,70,mutation
26,20.003,1.86479e+06,70,mutation
33,22.254,1.86265e+06,70,mutation
57,29.675,1.85971e+06,70,mutation
62,30.91,1.85846e+06,70,mutation
86,37.896,1.85806e+06,70,mutation
99,42.113,1.85261e+06,70,mutation
122,49.267,1.84034e+06,70,mutation
134,52.973,1.84004e+06,70,mutation
154,58.299,1.83575e+06,70,mutation
165,61.332,1.82572e+06,70,mutation
221,78.565,1.82285e+06,70,mutation
241,84.441,1.81847e+06,70,mutation
254,89.033,1.81113e+06,70,mutation
266,93.894,1.80866e+06,70,mutation
283,99.284,1.80201e+06,70,mutation
317,111.238,1.79784e+06,70,mutation
337,118.241,1.79482e+06,70,mutation
367,128.987,1.79136e+06,70,crossover
441,153.862,1.789e+06,70,crossover
484,168.549,1.78861e+06,70,crossover
502,174.175,1.78416e+06,70,mutation
807,275.115,1.7839e+06,70,crossover
817,278.27,1.78266e+06,70,crossover
1175,399.409,1.7824e+06,70,mutation
1217,413.066,1.78059e+06,70,mutation
1293,439.098,1.78016e+06,70,crossover
1681,575.207,1.77934e+06,70,crossover
1786,609.911,1.77782e+06,70,mutation
1904,648.566,1.77755e+06,70,crossover
1921,655.034,1.77456e+06,70,mutation
1979,674.755,1.77268e+06,70,mutation
2167,731.318,1.77039e+06,70,mutation
2348,789.581,1.76866e+06,70,crossover
2491,835.348,1.76775e+06,70,mutation
2555,856.051,1.76666e+06,70,mutation
2652,885.27,1.7661e+06,70,mutation
2955,975.643,1.76564e+06,70,mutation
3346,1090.47,1.76532e+06,70,crossover
3582,1159.19,1.76459e+06,70,crossover
4106,1318.08,1.76418e+06,70,crossover
4220,1353.37,1.76373e+06,70,crossover
4360,1395.05,1.76328e+06,70,mutation
4498,1433.88,1.76266e+06,70,crossover
4653,1479.55,1.76127e+06,70,mutation
4812,1525.93,1.7606e+06,70,mutation
4862,1541.53,1.75999e+06,70,mutation
4934,1563.74,1.75986e+06,70,mutation
5120,1621.74,1.75932e+06,70,mutation
5234,1656.41,1.7583e+06,70,mutation
5244,1659.5,1.75784e+06,70,mutation
5398,1708.57,1.75693e+06,70,crossover
5458,1725.14,1.75611e+06,70,mutation
5559,1759.49,1.75504e+06,70,crossover
5606,1773.36,1.75401e+06,70,mutation
6326,1998.66,1.75345e+06,70,crossover
6465,2040.78,1.75311e+06,70,crossover
6532,2061.47,1.75309e+06,70,mutation
6734,2124.41,1.753e+06,70,crossover
6769,2134.75,1.75177e+06,70,crossover
7161,2255.13,1.75161e+06,70,mutation
7244,2280.54,1.75066e+06,70,mutation
7455,2346.35,1.75059e+06,70,crossover
7973,2496.46,1.75041e+06,70,crossover
8072,2523.41,1.74962e+06,70,mutation
8300,2590.99,1.74904e+06,70,crossover
8794,2735.21,1.74879e+06,70,mutation
8897,2768.52,1.74735e+06,70,mutation
9900,3065.13,1.74718e+06,70,crossover
10273,3171.55,1.74615e+06,70,crossover
10691,3289.25,1.74597e+06,70,crossover
10971,3371.38,1.74542e+06,70,crossover
11621,3551.75,1.74533e+06,70,crossover
11822,3610.26,1.74496e+06,70,mutation
14049,4225.16,1.74387e+06,70,crossover
15697,4686.55,1.74359e+06,70,mutation
15775,4708.25,1.74355e+06,70,crossover
16789,4993.52,1.74331e+06,70,crossover
17357,5160.36,1.74284e+06,70,mutation
17456,5190.05,1.74276e+06,70,crossover
17816,5292.22,1.74268e+06,70,crossover
19364,5720.07,1.74255e+06,70,mutation
19900,5867.22,1.74247e+06,70,crossover
20267,5968.94,1.74239e+06,70,mutation
20473,6023.8,1.74205e+06,70,crossover
21925,6422.49,1.74203e+06,70,mutation
23706,6908.38,1.74197e+06,70,mutation
24527,7126.16,1.74146e+06,70,crossover
26082,7572.27,1.74145e+06,70,crossover
26253,7625.11,1.74129e+06,70,mutation
27435,7966.99,1.74027e+06,70,mutation
30921,9025.98,1.74019e+06,70,mutation
31468,9193.07,1.74002e+06,70,mutation
31540,9216.6,1.73966e+06,70,mutation
31797,9298.36,1.7396e+06,70,mutation
32200,9417.01,1.7391e+06,70,crossover
33103,9697.83,1.73857e+06,70,crossover
33893,9941.72,1.73802e+06,70,crossover
33940,9955.36,1.73773e+06,70,mutation
35402,10396.8,1.73768e+06,70,crossover
36195,10632.5,1.73743e+06,70,mutation
36226,10641.6,1.73712e+06,70,crossover
39712,11721.1,1.73708e+06,70,mutation
39858,11767,1.73703e+06,70,crossover
41318,12221.2,1.73588e+06,70,crossover
41885,12398.4,1.73588e+06,70,crossover
42654,12646.3,1.73586e+06,70,mutation
42897,12723.5,1.73531e+06,70,crossover
44137,13119.2,1.73527e+06,70,crossover
48829,14592.8,1.73509e+06,70,mutation
53688,16135,1.73508e+06,70,mutation
56264,16951.4,1.73503e+06,70,crossover
56647,17071,1.73499e+06,70,crossover
56844,17132.9,1.73491e+06,70,crossover
58182,17570,1.73482e+06,70,mutation
58902,17798.4,1.73455e+06,70,mutation
58948,17813.1,1.73444e+06,70,mutation
60096,18173.9,1.73443e+06,70,crossover
60515,18307.9,1.73439e+06,70,mutation
60988,18453.8,1.73418e+06,70,mutation
61587,18643.9,1.73405e+06,70,mutation
62058,18801.8,1.73395e+06,70,mutation
62485,18934.5,1.73371e+06,70,mutation
63431,19231.4,1.7335e+06,70,mutation
68176,20735.6,1.73339e+06,70,crossover
68386,20803.1,1.73334e+06,70,crossover
