n_iter,elapsed_time,cost,n_routes,mechanism
0,11.927,1.85899e+06,0,initialization
9,14.363,1.85616e+06,70,mutation
37,22.065,1.85093e+06,70,mutation
63,29.908,1.84781e+06,70,crossover
101,41.05,1.84589e+06,70,crossover
105,42.032,1.83454e+06,70,mutation
128,48.707,1.83174e+06,70,crossover
145,53.331,1.82727e+06,70,mutation
158,57.316,1.8185e+06,70,mutation
192,67.302,1.81195e+06,70,mutation
193,67.661,1.80974e+06,70,mutation
197,68.534,1.80849e+06,70,mutation
239,79.954,1.80764e+06,70,mutation
240,80.329,1.80482e+06,70,mutation
303,100.595,1.80088e+06,70,mutation
310,102.878,1.79647e+06,70,mutation
406,134.125,1.79132e+06,70,mutation
493,161.86,1.78796e+06,70,mutation
531,174.331,1.78703e+06,70,mutation
560,185.3,1.78431e+06,70,mutation
709,233.019,1.78199e+06,70,mutation
763,252.16,1.78112e+06,70,mutation
824,272.458,1.78033e+06,70,mutation
852,280.955,1.77819e+06,70,mutation
936,308.722,1.77796e+06,70,mutation
960,316.617,1.77159e+06,70,crossover
1021,335.94,1.76764e+06,70,mutation
1070,352.517,1.7675e+06,70,mutation
1078,354.799,1.76644e+06,70,mutation
1175,387.737,1.76633e+06,70,mutation
1230,404.662,1.76576e+06,70,mutation
1261,415.33,1.76431e+06,70,crossover
1284,423.877,1.76203e+06,70,mutation
1301,430.268,1.7618e+06,70,crossover
1302,430.473,1.76118e+06,70,mutation
1370,453.392,1.76092e+06,70,mutation
1411,467.189,1.76003e+06,70,crossover
1440,475.676,1.75808e+06,70,crossover
1539,509.236,1.7577e+06,70,mutation
1596,527.473,1.75761e+06,70,crossover
1613,533.175,1.75557e+06,70,crossover
1737,572.579,1.75438e+06,70,mutation
1784,590.019,1.75382e+06,70,crossover
1790,591.679,1.75355e+06,70,mutation
1831,604.954,1.75013e+06,70,mutation
2164,715.691,1.74989e+06,70,mutation
2800,925.627,1.74979e+06,70,crossover
2987,984.095,1.74713e+06,70,mutation
3869,1273.11,1.74661e+06,70,mutation
4873,1587.69,1.74646e+06,70,mutation
5037,1641.42,1.74586e+06,70,mutation
5551,1801.11,1.74554e+06,70,crossover
5808,1881.58,1.74545e+06,70,crossover
6212,2013.66,1.74458e+06,70,crossover
6553,2118.95,1.74326e+06,70,mutation
7168,2311.43,1.74317e+06,70,mutation
7392,2384.33,1.74226e+06,70,mutation
8120,2619.71,1.74215e+06,70,crossover
8231,2655.06,1.74189e+06,70,mutation
8460,2729.3,1.74174e+06,70,mutation
8658,2794.34,1.74137e+06,70,mutation
8832,2851.7,1.74083e+06,70,mutation
9257,2985.71,1.74062e+06,70,mutation
10058,3240.52,1.74033e+06,70,mutation
10484,3374.1,1.73983e+06,70,crossover
11413,3673.92,1.73947e+06,70,mutation
11719,3772.83,1.73914e+06,70,crossover
11821,3804.33,1.73849e+06,70,mutation
12225,3926.89,1.73707e+06,70,mutation
12839,4108.75,1.73675e+06,70,mutation
12913,4130.95,1.73624e+06,70,mutation
12999,4157.77,1.7355e+06,70,crossover
13507,4308.2,1.73535e+06,70,mutation
13690,4361.96,1.73474e+06,70,crossover
15779,5012.67,1.7346e+06,70,mutation
15881,5044.85,1.73444e+06,70,mutation
17233,5464.27,1.73409e+06,70,crossover
17626,5584.16,1.73385e+06,70,crossover
17696,5606.16,1.73368e+06,70,crossover
18185,5755.52,1.73362e+06,70,mutation
18536,5863.97,1.73277e+06,70,mutation
18975,5998.61,1.7323e+06,70,crossover
19362,6123.63,1.73206e+06,70,mutation
19689,6233.41,1.73178e+06,70,mutation
20284,6415.49,1.7317e+06,70,crossover
20510,6483.03,1.73166e+06,70,crossover
20635,6522.3,1.7314e+06,70,mutation
20642,6524.78,1.73119e+06,70,crossover
21073,6653.05,1.73048e+06,70,crossover
22007,6948.13,1.73037e+06,70,crossover
24980,7807.46,1.73007e+06,70,mutation
26330,8197.41,1.73001e+06,70,crossover
28389,8765.82,1.72999e+06,70,crossover
28955,8922.31,1.72988e+06,70,crossover
29736,9142.38,1.72953e+06,70,crossover
30715,9419.24,1.7292e+06,70,mutation
30816,9447.5,1.72908e+06,70,crossover
34008,10329.7,1.72882e+06,70,crossover
34429,10446.6,1.7287e+06,70,mutation
39760,11919.2,1.7283e+06,70,mutation
40101,12015.2,1.72825e+06,70,mutation
41021,12292,1.72815e+06,70,crossover
43031,12926.1,1.7281e+06,70,crossover
45357,13626.3,1.72795e+06,70,mutation
47668,14334.7,1.72788e+06,70,crossover
48233,14509.3,1.7277e+06,70,mutation
49265,14822.4,1.72768e+06,70,mutation
49533,14904.4,1.72752e+06,70,crossover
51927,15643.8,1.72737e+06,70,mutation
53274,16063,1.72725e+06,70,mutation
54256,16369.6,1.72697e+06,70,crossover
55296,16690.2,1.7267e+06,70,crossover
56362,17012.8,1.72668e+06,70,mutation
57444,17347.8,1.72655e+06,70,mutation
59187,17887,1.72651e+06,70,crossover
59967,18123.1,1.72626e+06,70,mutation
60845,18392.2,1.72611e+06,70,crossover
61225,18510.4,1.72592e+06,70,crossover
66854,20224.2,1.72588e+06,70,mutation
