n_iter,elapsed_time,cost,n_routes,mechanism
0,20.28,1.94224e+06,0,initialization
0,20.673,1.93844e+06,70,crossover
5,22.639,1.91791e+06,70,crossover
24,29.379,1.90852e+06,70,crossover
52,38.765,1.90646e+06,70,crossover
74,46.719,1.89642e+06,70,crossover
97,54.752,1.8947e+06,70,crossover
110,59.331,1.88766e+06,70,crossover
124,64.549,1.88685e+06,70,crossover
130,66.767,1.87877e+06,70,crossover
184,86.079,1.85396e+06,70,crossover
195,89.765,1.85086e+06,70,crossover
322,133.751,1.84694e+06,70,crossover
334,138.114,1.84516e+06,70,crossover
337,139.143,1.83448e+06,70,crossover
361,148.25,1.82695e+06,70,crossover
421,171.501,1.82637e+06,70,crossover
471,191.751,1.82541e+06,70,crossover
472,192.377,1.8218e+06,70,crossover
473,192.828,1.82021e+06,70,crossover
499,204.375,1.8121e+06,70,crossover
743,298.376,1.81166e+06,70,crossover
798,321.174,1.81002e+06,70,crossover
836,335.579,1.80252e+06,70,crossover
1023,410.016,1.79147e+06,70,crossover
1240,498.063,1.7913e+06,70,crossover
1599,638.313,1.78352e+06,70,crossover
2309,923.767,1.78205e+06,70,crossover
2525,1007.31,1.7815e+06,70,crossover
2672,1062.69,1.78088e+06,70,crossover
2890,1147,1.78026e+06,70,crossover
2927,1160.97,1.77835e+06,70,crossover
3120,1234.59,1.77698e+06,70,crossover
3773,1488.8,1.77671e+06,70,crossover
3896,1538.24,1.77653e+06,70,crossover
4054,1599.34,1.77588e+06,70,crossover
4722,1855.47,1.77565e+06,70,crossover
4960,1945.82,1.7739e+06,70,crossover
5267,2064.36,1.77295e+06,70,crossover
5636,2207.92,1.77267e+06,70,crossover
5666,2221.72,1.77251e+06,70,crossover
5711,2238.58,1.7715e+06,70,crossover
5821,2281.3,1.7708e+06,70,crossover
6403,2509.78,1.77068e+06,70,crossover
6636,2597.61,1.77012e+06,70,crossover
6870,2690.58,1.7701e+06,70,crossover
7312,2863.28,1.77006e+06,70,crossover
7402,2897.83,1.77002e+06,70,crossover
7460,2921.59,1.76862e+06,70,crossover
7584,2967.35,1.76829e+06,70,crossover
8426,3296.83,1.76751e+06,70,crossover
8524,3333.27,1.76664e+06,70,crossover
9489,3707.41,1.76658e+06,70,crossover
9571,3739.17,1.76291e+06,70,crossover
9690,3787.44,1.76281e+06,70,crossover
9820,3833.91,1.76269e+06,70,crossover
10931,4222.11,1.76211e+06,70,crossover
10960,4232.66,1.76208e+06,70,crossover
11323,4357.64,1.76185e+06,70,crossover
11540,4435.97,1.7616e+06,70,crossover
11622,4467.39,1.76141e+06,70,crossover
11742,4511.27,1.75684e+06,70,crossover
11920,4573.42,1.75683e+06,70,crossover
12209,4674.92,1.75667e+06,70,crossover
12530,4788.97,1.75622e+06,70,crossover
12868,4904.22,1.75592e+06,70,crossover
13143,4997.17,1.7556e+06,70,crossover
14408,5421.12,1.75558e+06,70,crossover
14420,5425.83,1.75515e+06,70,crossover
14510,5456.03,1.7547e+06,70,crossover
15326,5739.74,1.7545e+06,70,crossover
16696,6215.22,1.75378e+06,70,crossover
17585,6522.31,1.7537e+06,70,crossover
18561,6861.81,1.75364e+06,70,crossover
18602,6876.06,1.75347e+06,70,crossover
18869,6968.44,1.75256e+06,70,crossover
19203,7088.97,1.75245e+06,70,crossover
19397,7155.08,1.75169e+06,70,crossover
19540,7202.98,1.7513e+06,70,crossover
19734,7267.59,1.75091e+06,70,crossover
19828,7299.41,1.75078e+06,70,crossover
19857,7308.5,1.75023e+06,70,crossover
20059,7376.48,1.74983e+06,70,crossover
20384,7488.3,1.74962e+06,70,crossover
20486,7523.89,1.74829e+06,70,crossover
20734,7607.82,1.74809e+06,70,crossover
20876,7654.36,1.74784e+06,70,crossover
20897,7660.86,1.7478e+06,70,crossover
21489,7861.7,1.7477e+06,70,crossover
22005,8037.2,1.74754e+06,70,crossover
22187,8101.31,1.74752e+06,70,crossover
22316,8145.24,1.74653e+06,70,crossover
22415,8181.56,1.7462e+06,70,crossover
22488,8207.66,1.74613e+06,70,crossover
23479,8540.2,1.74574e+06,70,crossover
24214,8799.24,1.74489e+06,70,crossover
24786,8993.33,1.7447e+06,70,crossover
24945,9046.86,1.74414e+06,70,crossover
25200,9133.22,1.74376e+06,70,crossover
25880,9353.27,1.74301e+06,70,crossover
26366,9506.3,1.74228e+06,70,crossover
26516,9552.36,1.74166e+06,70,crossover
26532,9558.47,1.74143e+06,70,crossover
26695,9608.52,1.74107e+06,70,crossover
26867,9665.08,1.74075e+06,70,crossover
28767,10277.7,1.74065e+06,70,crossover
29258,10440.4,1.7405e+06,70,crossover
29364,10473.4,1.73931e+06,70,crossover
29919,10654.2,1.73876e+06,70,crossover
30314,10781.3,1.73828e+06,70,crossover
31288,11080.5,1.73817e+06,70,crossover
32175,11357.8,1.738e+06,70,crossover
33491,11778.8,1.73775e+06,70,crossover
35080,12277.6,1.7376e+06,70,crossover
35228,12322.9,1.73747e+06,70,crossover
37636,13107.3,1.73733e+06,70,crossover
37651,13112.7,1.73732e+06,70,crossover
39192,13609.4,1.73722e+06,70,crossover
45759,15749.9,1.73682e+06,70,crossover
47243,16235.2,1.73672e+06,70,crossover
47922,16458.1,1.73645e+06,70,crossover
51547,17675.1,1.73642e+06,70,crossover
52138,17870.6,1.73594e+06,70,crossover
