n_iter,elapsed_time,cost,n_routes,mechanism
0,11.453,1.86969e+06,0,initialization
33,22.123,1.8631e+06,70,mutation
47,26.082,1.85381e+06,70,mutation
68,32.156,1.85136e+06,70,mutation
98,40.781,1.84877e+06,70,mutation
100,41.548,1.8478e+06,70,mutation
107,43.391,1.84325e+06,70,mutation
132,50.406,1.84301e+06,70,crossover
164,59.563,1.84278e+06,70,mutation
167,60.687,1.84099e+06,70,mutation
185,66.797,1.8372e+06,70,mutation
188,68.202,1.834e+06,70,mutation
197,71.14,1.83273e+06,70,mutation
239,84.111,1.82258e+06,70,mutation
262,92.358,1.82125e+06,70,mutation
275,95.923,1.81694e+06,70,mutation
277,96.764,1.81299e+06,70,mutation
280,97.969,1.81239e+06,70,mutation
301,106.468,1.80234e+06,70,mutation
383,134.984,1.80217e+06,70,mutation
445,155.985,1.8017e+06,70,mutation
448,157.047,1.80154e+06,70,mutation
484,167.797,1.79534e+06,70,crossover
491,170.092,1.79223e+06,70,mutation
504,175.207,1.79209e+06,70,mutation
604,207.11,1.79136e+06,70,mutation
616,211.378,1.79076e+06,70,mutation
634,217.125,1.7874e+06,70,mutation
732,248.61,1.78586e+06,70,crossover
861,288.703,1.77911e+06,70,crossover
923,308.156,1.77893e+06,70,mutation
936,312.594,1.7776e+06,70,mutation
1161,384.641,1.77371e+06,70,crossover
1286,425.75,1.77321e+06,70,mutation
1288,426.545,1.77148e+06,70,mutation
1494,493.327,1.77089e+06,70,mutation
1670,545.482,1.76708e+06,70,mutation
1836,597.14,1.76488e+06,70,crossover
1922,623.594,1.76469e+06,70,mutation
1931,625.812,1.76436e+06,70,mutation
2009,651.093,1.76431e+06,70,mutation
2185,709.781,1.76366e+06,70,crossover
2231,724.358,1.76213e+06,70,mutation
2422,786.218,1.76183e+06,70,crossover
2666,861.827,1.76146e+06,70,mutation
2668,862.812,1.76141e+06,70,crossover
2683,867.656,1.76059e+06,70,crossover
2753,890.437,1.75908e+06,70,crossover
2754,890.624,1.75861e+06,70,mutation
3053,985.751,1.75731e+06,70,mutation
3723,1201.13,1.75694e+06,70,crossover
3835,1237.94,1.75672e+06,70,crossover
3871,1247.56,1.75667e+06,70,crossover
4108,1324.35,1.75515e+06,70,mutation
4672,1506.75,1.75485e+06,70,mutation
5128,1659.78,1.75369e+06,70,mutation
5181,1677.2,1.75363e+06,70,crossover
5335,1729.09,1.75342e+06,70,mutation
5442,1765.28,1.75298e+06,70,crossover
5571,1805.94,1.75275e+06,70,crossover
5697,1846.27,1.75266e+06,70,crossover
5761,1867.03,1.75214e+06,70,mutation
5763,1867.7,1.75177e+06,70,mutation
5788,1875.3,1.7506e+06,70,mutation
5901,1908.73,1.75051e+06,70,mutation
5960,1925.77,1.74948e+06,70,crossover
6236,2015.09,1.74859e+06,70,crossover
6328,2046.31,1.74848e+06,70,mutation
6758,2185.06,1.74688e+06,70,crossover
7490,2417.05,1.74685e+06,70,crossover
7589,2447.83,1.74663e+06,70,crossover
7626,2458.65,1.74584e+06,70,crossover
7670,2472.31,1.7456e+06,70,crossover
8367,2685.34,1.74549e+06,70,crossover
8413,2700.09,1.74451e+06,70,crossover
8850,2827.22,1.74315e+06,70,crossover
10588,3374.92,1.74274e+06,70,crossover
11945,3804.14,1.7422e+06,70,mutation
12216,3893.39,1.74121e+06,70,mutation
13365,4260.88,1.74078e+06,70,crossover
13681,4365.97,1.74039e+06,70,crossover
14207,4531.16,1.74004e+06,70,mutation
14543,4634.06,1.73985e+06,70,crossover
15283,4861.81,1.73962e+06,70,crossover
15604,4957.69,1.73956e+06,70,mutation
15796,5019.5,1.73954e+06,70,mutation
15897,5049.92,1.73906e+06,70,mutation
16118,5119.8,1.7389e+06,70,crossover
16124,5121.34,1.73817e+06,70,mutation
16467,5222.44,1.73759e+06,70,crossover
17255,5450.25,1.7375e+06,70,crossover
17466,5511.17,1.73708e+06,70,crossover
17707,5584.56,1.73648e+06,70,mutation
18396,5796.02,1.73633e+06,70,crossover
18433,5806.89,1.7363e+06,70,crossover
18615,5864.22,1.73612e+06,70,crossover
18621,5866,1.73585e+06,70,crossover
18810,5926.31,1.73583e+06,70,mutation
18983,5983.11,1.73561e+06,70,crossover
19159,6037.5,1.7354e+06,70,crossover
19176,6042.64,1.73472e+06,70,mutation
20630,6490.64,1.73468e+06,70,crossover
20889,6566.45,1.73446e+06,70,crossover
20983,6597.12,1.73444e+06,70,mutation
21774,6836.09,1.73392e+06,70,mutation
22405,7029.41,1.73381e+06,70,crossover
22614,7095.8,1.73349e+06,70,crossover
23396,7332.58,1.73326e+06,70,crossover
24032,7529.05,1.73302e+06,70,mutation
24265,7607.31,1.73297e+06,70,crossover
26328,8234.42,1.73265e+06,70,mutation
27236,8515.34,1.73202e+06,70,mutation
27293,8534.95,1.73188e+06,70,crossover
27404,8568.01,1.73176e+06,70,crossover
27805,8693.06,1.73168e+06,70,crossover
29535,9236.13,1.73115e+06,70,crossover
29978,9372.81,1.73092e+06,70,mutation
33435,10433.5,1.7308e+06,70,crossover
34911,10879.2,1.73073e+06,70,crossover
37625,11678.7,1.7303e+06,70,crossover
38213,11853.7,1.73002e+06,70,crossover
39645,12269.7,1.73e+06,70,crossover
39942,12355.3,1.72998e+06,70,mutation
39949,12356.9,1.72977e+06,70,crossover
40376,12478.1,1.72976e+06,70,crossover
41095,12692,1.72951e+06,70,crossover
42253,13043.4,1.7295e+06,70,mutation
42372,13080.5,1.72948e+06,70,crossover
42618,13153.9,1.72934e+06,70,crossover
42794,13209.2,1.72932e+06,70,mutation
42845,13223.4,1.72927e+06,70,mutation
43215,13333.9,1.72892e+06,70,mutation
43504,13420.6,1.72869e+06,70,crossover
44366,13676.7,1.72856e+06,70,mutation
45724,14076.7,1.72849e+06,70,crossover
46086,14188.5,1.7284e+06,70,crossover
46324,14258.6,1.72826e+06,70,crossover
46371,14271.3,1.72823e+06,70,crossover
46552,14324.8,1.72816e+06,70,mutation
46637,14348,1.72804e+06,70,crossover
47103,14485.3,1.72796e+06,70,crossover
47498,14606.9,1.72793e+06,70,crossover
47558,14624.2,1.72786e+06,70,crossover
48153,14795.7,1.72783e+06,70,crossover
48628,14937.7,1.72775e+06,70,crossover
48948,15033.2,1.72771e+06,70,crossover
49673,15247,1.72731e+06,70,crossover
52581,16129.7,1.72726e+06,70,crossover
52672,16154.8,1.72712e+06,70,mutation
52774,16184.5,1.72708e+06,70,crossover
53952,16531.6,1.72706e+06,70,crossover
54211,16612.2,1.7269e+06,70,crossover
55301,16936.7,1.72684e+06,70,mutation
59461,18221.4,1.72666e+06,70,crossover
60095,18420,1.72664e+06,70,mutation
60466,18531.1,1.72658e+06,70,crossover
63772,19553,1.72656e+06,70,crossover
63778,19555.2,1.72653e+06,70,crossover
64430,19763.2,1.72645e+06,70,crossover
64622,19823.5,1.72639e+06,70,crossover
65812,20183.2,1.72636e+06,70,crossover
66992,20537.4,1.72634e+06,70,mutation
67161,20589.1,1.72622e+06,70,mutation
69951,21439.6,1.72603e+06,70,crossover
70019,21461,1.72578e+06,70,crossover
70082,21481.5,1.72575e+06,70,crossover
