n_iter,elapsed_time,cost,n_routes,mechanism
0,11.499,1.86694e+06,0,initialization
11,15.047,1.86106e+06,70,mutation
18,16.863,1.85911e+06,70,crossover
36,21.786,1.8585e+06,70,mutation
44,24.032,1.85794e+06,70,crossover
51,25.644,1.85697e+06,70,mutation
77,33.723,1.85168e+06,70,mutation
80,34.502,1.84825e+06,70,crossover
87,37.285,1.84696e+06,70,mutation
111,44.391,1.83887e+06,70,mutation
134,50.735,1.82856e+06,70,mutation
138,51.972,1.82772e+06,70,crossover
158,58.469,1.82508e+06,70,mutation
254,92.346,1.82094e+06,70,mutation
261,94.239,1.81931e+06,70,mutation
272,97.939,1.80911e+06,70,crossover
296,106.25,1.80516e+06,70,mutation
395,138.004,1.80501e+06,70,crossover
404,141.126,1.80436e+06,70,crossover
410,143.282,1.80385e+06,70,crossover
411,143.626,1.80027e+06,70,crossover
449,154.908,1.79953e+06,70,mutation
490,168.33,1.79742e+06,70,mutation
502,171.831,1.79702e+06,70,mutation
506,173.502,1.79598e+06,70,mutation
545,186.302,1.79368e+06,70,mutation
548,187.142,1.79018e+06,70,mutation
574,195.894,1.78916e+06,70,crossover
644,219.361,1.78594e+06,70,crossover
695,237.316,1.78408e+06,70,mutation
697,238.066,1.77821e+06,70,mutation
731,251.048,1.77653e+06,70,mutation
983,336.392,1.77651e+06,70,crossover
1089,371.439,1.77631e+06,70,crossover
1106,377.97,1.7758e+06,70,crossover
1112,379.736,1.77311e+06,70,mutation
1129,384.877,1.7719e+06,70,mutation
1389,466.409,1.76981e+06,70,crossover
1454,487.003,1.76902e+06,70,mutation
1460,488.862,1.76787e+06,70,mutation
1580,530.783,1.76597e+06,70,mutation
1654,555.564,1.76506e+06,70,mutation
1801,604.235,1.76394e+06,70,crossover
2128,712.334,1.76286e+06,70,mutation
2275,758.579,1.76128e+06,70,mutation
2317,772.378,1.76125e+06,70,crossover
2369,792.064,1.76001e+06,70,crossover
2502,836.798,1.75828e+06,70,crossover
2719,905.441,1.75682e+06,70,mutation
3002,989.272,1.75634e+06,70,mutation
3013,992.063,1.75622e+06,70,mutation
3025,994.877,1.75617e+06,70,mutation
3094,1015.5,1.75575e+06,70,crossover
3557,1155.84,1.75527e+06,70,mutation
3605,1172.06,1.75508e+06,70,crossover
4057,1313.85,1.75473e+06,70,crossover
4388,1415.72,1.75442e+06,70,crossover
4456,1436.25,1.7544e+06,70,crossover
4497,1448.39,1.75428e+06,70,crossover
4592,1478.92,1.75374e+06,70,crossover
4614,1485.94,1.75342e+06,70,crossover
4905,1581.8,1.75102e+06,70,mutation
5122,1650.99,1.75079e+06,70,mutation
5223,1680.94,1.75036e+06,70,mutation
5830,1876.55,1.74831e+06,70,mutation
6071,1951.08,1.74679e+06,70,crossover
6177,1983.66,1.74672e+06,70,mutation
6496,2078.74,1.746e+06,70,mutation
6696,2138.41,1.7449e+06,70,mutation
6711,2142.38,1.74488e+06,70,mutation
6788,2165.91,1.74475e+06,70,mutation
7354,2333.44,1.74396e+06,70,mutation
7507,2380.83,1.74325e+06,70,crossover
7836,2480.06,1.74322e+06,70,mutation
7976,2518.84,1.74288e+06,70,crossover
8406,2649.52,1.74259e+06,70,mutation
10105,3151.15,1.74255e+06,70,crossover
10171,3171.63,1.74216e+06,70,crossover
12090,3736.61,1.74203e+06,70,crossover
12789,3951.1,1.74202e+06,70,mutation
13215,4074.91,1.74186e+06,70,mutation
14603,4487.52,1.74154e+06,70,mutation
14713,4521.48,1.74113e+06,70,mutation
15241,4673.27,1.74077e+06,70,crossover
15992,4895.49,1.73993e+06,70,crossover
16609,5078.17,1.73957e+06,70,mutation
17511,5343.45,1.7393e+06,70,mutation
17574,5361.08,1.73911e+06,70,crossover
17874,5449.53,1.7389e+06,70,mutation
18742,5702.52,1.73851e+06,70,mutation
18977,5776.97,1.7378e+06,70,mutation
19656,5984.46,1.73765e+06,70,mutation
19865,6043.78,1.73762e+06,70,mutation
20174,6136.02,1.7372e+06,70,mutation
20733,6305.52,1.73642e+06,70,mutation
20930,6367.77,1.73613e+06,70,mutation
22667,6895.11,1.73611e+06,70,crossover
23193,7051.27,1.73576e+06,70,mutation
23795,7229.1,1.73514e+06,70,crossover
25147,7625.24,1.73494e+06,70,crossover
25307,7673.02,1.73472e+06,70,crossover
25309,7673.53,1.73467e+06,70,crossover
26381,7979.99,1.73409e+06,70,crossover
29325,8852.44,1.73402e+06,70,crossover
29875,9020.6,1.73395e+06,70,mutation
30198,9115.16,1.73387e+06,70,mutation
30976,9348.88,1.73347e+06,70,crossover
31467,9494.69,1.73336e+06,70,crossover
31874,9618.36,1.73304e+06,70,mutation
36356,10986.2,1.733e+06,70,crossover
36479,11026.4,1.73299e+06,70,mutation
36902,11162.6,1.73281e+06,70,crossover
37138,11233.7,1.73273e+06,70,crossover
37293,11284,1.73251e+06,70,crossover
37473,11337.8,1.73205e+06,70,crossover
37591,11374.2,1.73204e+06,70,mutation
38659,11686.6,1.73186e+06,70,crossover
39375,11905.3,1.7317e+06,70,crossover
39694,12002.5,1.73157e+06,70,mutation
39872,12061.7,1.73132e+06,70,mutation
39986,12099.1,1.73123e+06,70,crossover
40150,12151.3,1.73115e+06,70,crossover
40427,12238.9,1.73104e+06,70,crossover
40501,12263.3,1.73095e+06,70,mutation
40810,12357.1,1.73091e+06,70,crossover
41447,12548.1,1.73081e+06,70,crossover
41485,12557.3,1.73052e+06,70,crossover
41955,12694.3,1.73e+06,70,mutation
42511,12861.5,1.72971e+06,70,mutation
42592,12884.6,1.72963e+06,70,mutation
42724,12923.3,1.72961e+06,70,mutation
43375,13112.5,1.72954e+06,70,crossover
44390,13413.6,1.72952e+06,70,crossover
44681,13502.7,1.72941e+06,70,crossover
45783,13832.2,1.72927e+06,70,mutation
47290,14275.7,1.72894e+06,70,crossover
48391,14602.7,1.72879e+06,70,crossover
49997,15088,1.72877e+06,70,crossover
50002,15089.5,1.72847e+06,70,crossover
50070,15108.9,1.72804e+06,70,mutation
57474,17392.2,1.72798e+06,70,crossover
57698,17459.4,1.72754e+06,70,crossover
57877,17513.2,1.72686e+06,70,crossover
60935,18448,1.72685e+06,70,crossover
61445,18602.7,1.72683e+06,70,crossover
62120,18816,1.72672e+06,70,mutation
63113,19116.2,1.72658e+06,70,crossover
64875,19660,1.72639e+06,70,crossover
