n_iter,elapsed_time,cost,n_routes,mechanism
0,12.252,1.84267e+06,0,initialization
37,23.61,1.83336e+06,70,mutation
105,44.595,1.83321e+06,70,mutation
123,49.517,1.83031e+06,70,mutation
125,50.078,1.82752e+06,70,mutation
126,50.297,1.81604e+06,70,mutation
204,74.266,1.81134e+06,70,mutation
241,84.94,1.81128e+06,70,mutation
257,90.141,1.80904e+06,70,crossover
286,100.408,1.8069e+06,70,crossover
296,103.208,1.80635e+06,70,mutation
310,107.97,1.80606e+06,70,mutation
323,113.109,1.80148e+06,70,crossover
340,119.143,1.79978e+06,70,mutation
343,120.016,1.79316e+06,70,mutation
344,120.436,1.78847e+06,70,mutation
386,135.174,1.78715e+06,70,mutation
388,136.172,1.78696e+06,70,mutation
445,154.659,1.78681e+06,70,mutation
447,155.156,1.78502e+06,70,mutation
512,177.404,1.77991e+06,70,mutation
594,206.08,1.77857e+06,70,mutation
618,214.172,1.77574e+06,70,mutation
716,250.408,1.77465e+06,70,mutation
799,278.924,1.77324e+06,70,mutation
911,315.596,1.7732e+06,70,crossover
1015,350.189,1.77176e+06,70,crossover
1078,373.846,1.7668e+06,70,mutation
1238,423.502,1.76678e+06,70,mutation
1251,428.97,1.76561e+06,70,crossover
1259,432.205,1.76542e+06,70,mutation
1382,471.689,1.7646e+06,70,crossover
1609,545.751,1.7632e+06,70,mutation
1856,627.987,1.76285e+06,70,mutation
2011,680.875,1.76224e+06,70,crossover
2017,683.019,1.76214e+06,70,crossover
2113,716.848,1.75859e+06,70,mutation
2300,782.642,1.75765e+06,70,mutation
2360,803.159,1.75764e+06,70,crossover
2728,924.8,1.7566e+06,70,crossover
2875,970.61,1.75653e+06,70,mutation
2914,982.973,1.75553e+06,70,crossover
3083,1035.44,1.7532e+06,70,crossover
3211,1076.16,1.7525e+06,70,crossover
3230,1082.12,1.75168e+06,70,mutation
3414,1139.3,1.75168e+06,70,mutation
3446,1148.93,1.75148e+06,70,crossover
3590,1197.83,1.75127e+06,70,mutation
3613,1205.2,1.75091e+06,70,mutation
3630,1210.47,1.74945e+06,70,mutation
3867,1287.95,1.74929e+06,70,mutation
4280,1413.64,1.74907e+06,70,mutation
4550,1496.85,1.74848e+06,70,crossover
4691,1538.69,1.74837e+06,70,mutation
5642,1837.35,1.74753e+06,70,crossover
6689,2166.39,1.74621e+06,70,crossover
6945,2248.61,1.74563e+06,70,mutation
7574,2442.8,1.74478e+06,70,crossover
8099,2604.78,1.74304e+06,70,crossover
8753,2810.39,1.74233e+06,70,mutation
9215,2954.85,1.74232e+06,70,mutation
9574,3063.13,1.74224e+06,70,crossover
9699,3101.58,1.74222e+06,70,mutation
9750,3116.22,1.74183e+06,70,crossover
10873,3476.2,1.74129e+06,70,mutation
10988,3513.34,1.74106e+06,70,mutation
11847,3784.92,1.74104e+06,70,crossover
12216,3903.03,1.74103e+06,70,mutation
12306,3930.78,1.741e+06,70,mutation
12481,3985.86,1.74072e+06,70,crossover
13056,4165.58,1.74056e+06,70,mutation
14146,4499.88,1.74043e+06,70,mutation
14339,4563.57,1.73966e+06,70,crossover
14634,4652.27,1.73951e+06,70,crossover
17356,5499.31,1.73921e+06,70,crossover
17479,5536.38,1.73895e+06,70,mutation
18261,5779.81,1.73872e+06,70,crossover
18502,5856.89,1.73848e+06,70,crossover
18707,5921.89,1.73816e+06,70,mutation
19539,6172.99,1.73814e+06,70,crossover
20008,6318.8,1.73813e+06,70,mutation
20812,6553.47,1.7381e+06,70,mutation
21066,6634.03,1.73796e+06,70,crossover
21856,6870.48,1.73729e+06,70,mutation
21978,6907.17,1.73715e+06,70,mutation
23525,7379.39,1.73667e+06,70,crossover
26282,8218.3,1.73642e+06,70,crossover
26953,8428.99,1.73632e+06,70,mutation
29614,9262.06,1.73615e+06,70,crossover
30338,9483.94,1.73608e+06,70,crossover
32298,10090.6,1.73585e+06,70,crossover
32586,10178.5,1.73518e+06,70,crossover
32824,10254,1.73477e+06,70,crossover
33624,10497.5,1.73467e+06,70,mutation
34267,10695.2,1.73467e+06,70,crossover
34807,10869.3,1.73442e+06,70,mutation
36278,11328.3,1.73434e+06,70,mutation
36397,11364.1,1.73425e+06,70,mutation
41342,12879.9,1.73421e+06,70,crossover
42584,13263.3,1.73411e+06,70,crossover
43775,13628.1,1.73377e+06,70,crossover
45772,14237.9,1.73373e+06,70,crossover
46621,14498.4,1.7334e+06,70,crossover
47616,14802.8,1.73337e+06,70,crossover
48664,15120.6,1.73306e+06,70,crossover
48787,15157.4,1.73301e+06,70,crossover
49250,15295.2,1.73292e+06,70,crossover
51447,15947.8,1.7329e+06,70,crossover
51916,16083.5,1.73287e+06,70,crossover
53199,16456.1,1.73222e+06,70,mutation
54473,16830,1.73217e+06,70,crossover
55305,17074.7,1.73214e+06,70,crossover
57085,17599.2,1.732e+06,70,mutation
61197,18821.7,1.73198e+06,70,crossover
61530,18922,1.73194e+06,70,mutation
61831,19012.3,1.73184e+06,70,crossover
62127,19098.9,1.73166e+06,70,crossover
63946,19642,1.73156e+06,70,crossover
64448,19800.9,1.73153e+06,70,crossover
64681,19871,1.73145e+06,70,crossover
65666,20171.1,1.73121e+06,70,crossover
66764,20508.4,1.73118e+06,70,mutation
67068,20600.4,1.73117e+06,70,mutation
69968,21461.1,1.73113e+06,70,mutation
