n_iter,elapsed_time,cost,n_routes,mechanism
0,20.661,1.9348e+06,0,initialization
0,21.05,1.8985e+06,70,crossover
21,28.19,1.89732e+06,70,crossover
55,40.782,1.88104e+06,70,crossover
153,75.457,1.87807e+06,70,crossover
181,85.456,1.85938e+06,70,crossover
311,132.799,1.85597e+06,70,crossover
328,138.725,1.85403e+06,70,crossover
330,139.3,1.84848e+06,70,crossover
343,145.035,1.84187e+06,70,crossover
359,151.065,1.83825e+06,70,crossover
393,164.548,1.83235e+06,70,crossover
410,170.423,1.82307e+06,70,crossover
414,172.581,1.81788e+06,70,crossover
462,194.188,1.81585e+06,70,crossover
522,220.311,1.81354e+06,70,crossover
630,263.814,1.81088e+06,70,crossover
785,328.111,1.80893e+06,70,crossover
857,358.24,1.80067e+06,70,crossover
1168,482.812,1.79944e+06,70,crossover
1344,556.565,1.79766e+06,70,crossover
1589,652.595,1.79318e+06,70,crossover
1607,659.488,1.79186e+06,70,crossover
1640,671.549,1.78935e+06,70,crossover
1695,692.752,1.78895e+06,70,crossover
1789,731.375,1.78725e+06,70,crossover
2027,828.249,1.78627e+06,70,crossover
2030,829.393,1.78372e+06,70,crossover
2063,843.547,1.78324e+06,70,crossover
2198,898.955,1.78319e+06,70,crossover
2201,900.156,1.77965e+06,70,crossover
2224,909.58,1.77827e+06,70,crossover
2234,913.394,1.77793e+06,70,crossover
2294,937.098,1.77626e+06,70,crossover
2339,955.58,1.77434e+06,70,crossover
2460,1005.55,1.77158e+06,70,crossover
3149,1274.91,1.77105e+06,70,crossover
3178,1285.05,1.77047e+06,70,crossover
3255,1316.57,1.76946e+06,70,crossover
3364,1360.53,1.76529e+06,70,crossover
3948,1584.44,1.76248e+06,70,crossover
4605,1832.27,1.76109e+06,70,crossover
4957,1964.74,1.76041e+06,70,crossover
5329,2109.94,1.75964e+06,70,crossover
5351,2118.55,1.75758e+06,70,crossover
5849,2297.61,1.7561e+06,70,crossover
5870,2306.27,1.75584e+06,70,crossover
6170,2419.5,1.75527e+06,70,crossover
6435,2518.66,1.75518e+06,70,crossover
6692,2619.81,1.75472e+06,70,crossover
6839,2673.1,1.75328e+06,70,crossover
7953,3087.19,1.75208e+06,70,crossover
9122,3493.74,1.75199e+06,70,crossover
9220,3528.19,1.75185e+06,70,crossover
9421,3599.25,1.75143e+06,70,crossover
9918,3768.5,1.75135e+06,70,crossover
9935,3774.49,1.75131e+06,70,crossover
9950,3779.75,1.75111e+06,70,crossover
10226,3873.41,1.75104e+06,70,crossover
10290,3897.36,1.74888e+06,70,crossover
11138,4184.05,1.74886e+06,70,crossover
11253,4222.46,1.74852e+06,70,crossover
11384,4265.86,1.748e+06,70,crossover
11561,4328.39,1.74576e+06,70,crossover
13380,4951.25,1.74566e+06,70,crossover
13728,5070.44,1.74561e+06,70,crossover
13742,5075.66,1.74528e+06,70,crossover
13843,5107.94,1.74513e+06,70,crossover
14083,5192.66,1.74487e+06,70,crossover
14389,5299.6,1.74446e+06,70,crossover
15355,5643.27,1.7439e+06,70,crossover
16487,6047.47,1.74332e+06,70,crossover
17583,6433.13,1.74318e+06,70,crossover
18116,6620.03,1.74276e+06,70,crossover
18286,6679.88,1.74274e+06,70,crossover
18479,6745.35,1.74262e+06,70,crossover
19691,7169.13,1.74243e+06,70,crossover
20898,7581.41,1.74184e+06,70,crossover
21232,7691.05,1.74175e+06,70,crossover
21323,7722.11,1.74152e+06,70,crossover
21607,7825.28,1.74146e+06,70,crossover
21735,7868.94,1.74114e+06,70,crossover
22560,8160.97,1.74096e+06,70,crossover
22611,8179.82,1.74055e+06,70,crossover
23272,8409.61,1.73975e+06,70,crossover
23787,8593.94,1.73957e+06,70,crossover
24416,8819.85,1.73924e+06,70,crossover
25690,9261.35,1.7387e+06,70,crossover
27096,9744.35,1.73821e+06,70,crossover
27521,9888.66,1.73802e+06,70,crossover
27645,9929.99,1.73793e+06,70,crossover
28553,10236.2,1.7379e+06,70,crossover
30591,10924.5,1.73756e+06,70,crossover
33725,11996.6,1.73754e+06,70,crossover
36824,13105.7,1.73752e+06,70,crossover
37334,13285.2,1.7374e+06,70,crossover
37929,13494.6,1.73739e+06,70,crossover
38341,13640.7,1.73728e+06,70,crossover
38638,13745.1,1.73725e+06,70,crossover
39463,14037.4,1.73724e+06,70,crossover
39871,14175.1,1.73712e+06,70,crossover
41107,14626.1,1.73684e+06,70,crossover
43195,15352.7,1.73645e+06,70,crossover
43503,15459.3,1.73633e+06,70,crossover
43630,15501.1,1.73616e+06,70,crossover
45025,15983.5,1.73615e+06,70,crossover
49109,17362.3,1.73578e+06,70,crossover
50365,17794.4,1.73569e+06,70,crossover
50461,17824.3,1.7354e+06,70,crossover
59074,20856.1,1.73526e+06,70,crossover
61119,21571.2,1.73525e+06,70,crossover
