n_iter,elapsed_time,cost,n_routes,mechanism
0,11.25,1.86442e+06,0,initialization
16,16.171,1.85658e+06,70,mutation
27,19.688,1.83826e+06,70,crossover
33,21.611,1.83501e+06,70,mutation
139,55.173,1.833e+06,70,crossover
144,56.875,1.83069e+06,70,mutation
160,61.437,1.83048e+06,70,crossover
167,63.951,1.82036e+06,70,mutation
196,74.344,1.81666e+06,70,mutation
211,79.375,1.81205e+06,70,crossover
246,89.642,1.81104e+06,70,crossover
296,105.717,1.80496e+06,70,mutation
332,119.092,1.80425e+06,70,mutation
336,120.173,1.80257e+06,70,mutation
378,135.05,1.8012e+06,70,mutation
462,161.874,1.8004e+06,70,mutation
479,167.706,1.79744e+06,70,crossover
493,171.187,1.79462e+06,70,mutation
502,174.236,1.79161e+06,70,mutation
530,184.686,1.79128e+06,70,mutation
554,192.688,1.78788e+06,70,mutation
642,220.436,1.78778e+06,70,mutation
699,239.985,1.78426e+06,70,mutation
703,241.251,1.77869e+06,70,mutation
921,313.992,1.77868e+06,70,mutation
987,338.063,1.77845e+06,70,mutation
1063,364.035,1.77582e+06,70,mutation
1178,402.516,1.7745e+06,70,mutation
1317,448.064,1.77447e+06,70,mutation
1390,471.608,1.77423e+06,70,mutation
1439,488.359,1.77303e+06,70,crossover
1490,506.895,1.77284e+06,70,crossover
1543,523.845,1.76991e+06,70,mutation
1671,563.281,1.76903e+06,70,mutation
1705,574.906,1.76834e+06,70,mutation
1720,580.157,1.76819e+06,70,mutation
1855,624.47,1.76765e+06,70,crossover
2133,711.581,1.76755e+06,70,crossover
2143,714.985,1.76642e+06,70,crossover
2331,779.47,1.76491e+06,70,crossover
2525,844.377,1.7643e+06,70,crossover
2530,845.954,1.76401e+06,70,crossover
2709,901.799,1.76399e+06,70,mutation
2856,950.142,1.76354e+06,70,crossover
2965,987.581,1.76277e+06,70,mutation
3059,1018.65,1.76246e+06,70,mutation
3195,1063.55,1.76236e+06,70,mutation
3199,1065.03,1.7615e+06,70,mutation
3269,1087.02,1.75971e+06,70,mutation
3428,1137.2,1.75924e+06,70,crossover
3577,1187.64,1.75716e+06,70,crossover
3634,1206.03,1.75633e+06,70,mutation
3640,1207.83,1.75504e+06,70,mutation
3915,1299.27,1.75427e+06,70,mutation
4046,1342.33,1.75402e+06,70,crossover
4087,1357.58,1.75399e+06,70,crossover
4270,1416.81,1.75125e+06,70,mutation
4305,1428.52,1.75084e+06,70,crossover
4309,1429.65,1.74985e+06,70,mutation
4445,1470.52,1.74952e+06,70,crossover
4460,1475.25,1.74924e+06,70,mutation
4470,1477.69,1.74873e+06,70,crossover
4485,1483.52,1.74792e+06,70,crossover
4493,1486.88,1.74729e+06,70,mutation
4637,1530.28,1.74653e+06,70,crossover
4710,1551.42,1.74494e+06,70,mutation
5228,1712.52,1.7449e+06,70,mutation
5393,1763.09,1.7446e+06,70,crossover
5542,1806.19,1.74425e+06,70,crossover
5927,1922.03,1.74411e+06,70,crossover
6100,1975.11,1.7438e+06,70,crossover
6157,1991.77,1.74366e+06,70,crossover
6335,2046.28,1.7433e+06,70,crossover
6378,2058.88,1.74305e+06,70,crossover
7661,2458.3,1.74175e+06,70,mutation
8541,2733.2,1.74172e+06,70,crossover
8736,2790.14,1.74137e+06,70,mutation
9220,2942.11,1.74125e+06,70,crossover
9624,3071.61,1.74121e+06,70,mutation
9663,3083.95,1.74106e+06,70,mutation
9733,3106.17,1.74088e+06,70,mutation
10872,3467.44,1.74052e+06,70,mutation
11296,3607.22,1.74044e+06,70,crossover
12242,3904.64,1.74042e+06,70,crossover
12801,4093.86,1.74038e+06,70,crossover
12957,4140.6,1.74013e+06,70,mutation
16696,5315.3,1.73803e+06,69,crossover
17265,5493.52,1.73746e+06,69,mutation
17268,5494.68,1.7372e+06,69,crossover
17462,5555.33,1.7369e+06,69,mutation
17749,5646.68,1.73672e+06,69,mutation
17783,5656.48,1.73657e+06,69,mutation
18176,5775.41,1.73642e+06,69,crossover
18843,5978.52,1.73544e+06,69,mutation
19556,6197.88,1.73542e+06,69,crossover
19589,6207.63,1.73476e+06,69,mutation
20065,6354.61,1.73446e+06,69,crossover
21417,6774.05,1.73445e+06,69,mutation
21728,6866.41,1.73412e+06,69,mutation
21774,6880.13,1.7339e+06,69,mutation
21798,6887.44,1.73366e+06,69,mutation
22050,6963.2,1.7333e+06,69,crossover
22847,7201.63,1.73292e+06,69,mutation
23509,7398.34,1.73273e+06,69,crossover
23640,7437.73,1.73255e+06,69,mutation
23659,7444.03,1.73239e+06,69,mutation
24463,7692.3,1.73206e+06,69,crossover
24760,7783,1.73154e+06,69,mutation
25193,7914.6,1.73154e+06,69,mutation
25222,7922.64,1.73152e+06,69,mutation
25925,8137.06,1.73143e+06,69,crossover
27478,8595.78,1.73142e+06,69,crossover
27496,8602.08,1.73137e+06,69,crossover
28202,8812.89,1.73128e+06,69,crossover
28294,8839.42,1.73122e+06,69,crossover
28775,8976.08,1.73099e+06,70,crossover
28930,9021.06,1.73098e+06,69,crossover
29134,9078.64,1.73052e+06,69,crossover
30259,9409.52,1.72982e+06,69,mutation
30628,9520,1.72935e+06,69,mutation
32047,9947.12,1.72895e+06,69,crossover
32562,10104,1.72863e+06,69,mutation
32933,10225,1.72857e+06,69,crossover
34869,10804.8,1.72853e+06,69,crossover
38398,11830.9,1.72834e+06,69,crossover
39073,12028.1,1.72822e+06,69,crossover
39973,12300.6,1.72779e+06,69,mutation
40454,12444.8,1.72775e+06,69,crossover
41584,12783.3,1.72767e+06,69,crossover
42317,13002.8,1.72727e+06,69,crossover
42693,13114.9,1.72692e+06,69,mutation
47153,14445,1.72666e+06,69,crossover
48214,14767,1.72628e+06,69,mutation
48831,14948,1.72627e+06,69,mutation
51640,15783.1,1.72577e+06,69,crossover
54054,16503.7,1.72547e+06,69,mutation
54641,16676.8,1.7252e+06,69,crossover
54797,16723.5,1.72497e+06,69,mutation
54988,16779,1.72486e+06,69,crossover
56547,17249.7,1.72449e+06,69,crossover
57267,17457.3,1.72431e+06,69,crossover
61272,18630.8,1.72372e+06,69,mutation
64604,19602.5,1.72362e+06,69,crossover
65474,19858,1.72327e+06,69,crossover
66026,20015.6,1.72292e+06,69,mutation
66483,20152.7,1.72288e+06,69,crossover
67887,20572,1.72217e+06,69,crossover
