n_iter,elapsed_time,cost,n_routes,mechanism
0,19.972,1.93647e+06,0,initialization
3,21.314,1.91312e+06,70,crossover
11,23.8,1.90337e+06,70,crossover
71,44.938,1.889e+06,70,crossover
88,51.067,1.8801e+06,70,crossover
148,71.55,1.87475e+06,70,crossover
155,74.189,1.87116e+06,70,crossover
243,104.642,1.86263e+06,70,crossover
246,105.829,1.84823e+06,70,crossover
294,123.08,1.84463e+06,70,crossover
296,123.862,1.8431e+06,70,crossover
320,131.784,1.83683e+06,70,crossover
390,158.33,1.8332e+06,70,crossover
435,176.906,1.81893e+06,70,crossover
601,247.126,1.80693e+06,70,crossover
704,289.255,1.79652e+06,70,crossover
814,331.847,1.79602e+06,70,crossover
878,358.222,1.79387e+06,70,crossover
1108,449.248,1.79323e+06,70,crossover
1184,478.423,1.79293e+06,70,crossover
1393,556.296,1.78754e+06,70,crossover
1852,738.785,1.78724e+06,70,crossover
1900,760.298,1.78664e+06,70,crossover
1928,772.334,1.78581e+06,70,crossover
1990,795.158,1.78398e+06,70,crossover
2270,906.501,1.78218e+06,70,crossover
2351,937.922,1.7809e+06,70,crossover
2356,939.425,1.77808e+06,70,crossover
2532,1006.16,1.77796e+06,70,crossover
2597,1030,1.77706e+06,70,crossover
2955,1163.96,1.77542e+06,70,crossover
3040,1198.81,1.77542e+06,70,crossover
3045,1200.75,1.77405e+06,70,crossover
3077,1211.97,1.77234e+06,70,crossover
3190,1254.52,1.77197e+06,70,crossover
3420,1336.02,1.77173e+06,70,crossover
3525,1376.13,1.77108e+06,70,crossover
3848,1497.72,1.77064e+06,70,crossover
3906,1519.33,1.76707e+06,70,crossover
4612,1786.1,1.76592e+06,70,crossover
5021,1941.02,1.76581e+06,70,crossover
5037,1946.52,1.76538e+06,70,crossover
5062,1956,1.76537e+06,70,crossover
5492,2118.47,1.76535e+06,70,crossover
5692,2192.7,1.76462e+06,70,crossover
5710,2199.85,1.7642e+06,70,crossover
6008,2309.39,1.76258e+06,70,crossover
6313,2417.64,1.76198e+06,70,crossover
6553,2511.25,1.76114e+06,70,crossover
6555,2511.89,1.75927e+06,70,crossover
6579,2519.14,1.75921e+06,70,crossover
6776,2590.97,1.75738e+06,70,crossover
7036,2681.52,1.75726e+06,70,crossover
7127,2713.99,1.75617e+06,70,crossover
7303,2773.84,1.75584e+06,70,crossover
7564,2866.58,1.75502e+06,70,crossover
7585,2873.81,1.75496e+06,70,crossover
7690,2912.67,1.7546e+06,70,crossover
7847,2969.13,1.75457e+06,70,crossover
8215,3097.06,1.75423e+06,70,crossover
8255,3111.96,1.75347e+06,70,crossover
8396,3161.81,1.75127e+06,70,crossover
8833,3319.42,1.75034e+06,70,crossover
10034,3747.31,1.75032e+06,70,crossover
10590,3944.41,1.7497e+06,70,crossover
10873,4040.89,1.74844e+06,70,crossover
11451,4239.86,1.74818e+06,70,crossover
11632,4305.67,1.74766e+06,70,crossover
11639,4308.33,1.74596e+06,70,crossover
11684,4323.94,1.74549e+06,70,crossover
13782,5045.7,1.74524e+06,70,crossover
13924,5096.64,1.74516e+06,70,crossover
14197,5189.33,1.74416e+06,70,crossover
14865,5427.39,1.74389e+06,70,crossover
15000,5476.22,1.74249e+06,70,crossover
15183,5540.12,1.74209e+06,70,crossover
15277,5574.83,1.74208e+06,70,crossover
15998,5821.05,1.74177e+06,70,crossover
16186,5884.16,1.74051e+06,70,crossover
18579,6694.09,1.74049e+06,70,crossover
18746,6754.11,1.7397e+06,70,crossover
20786,7480.6,1.7393e+06,70,crossover
22666,8142,1.73912e+06,70,crossover
23069,8276.82,1.7391e+06,70,crossover
23215,8327.33,1.7384e+06,70,crossover
23402,8394.3,1.73836e+06,70,crossover
23545,8442.57,1.73802e+06,70,crossover
23610,8466.25,1.73788e+06,70,crossover
23803,8533.89,1.73779e+06,70,crossover
24110,8641.19,1.73715e+06,70,crossover
24188,8665.64,1.7371e+06,70,crossover
24467,8761.03,1.73668e+06,70,crossover
25658,9151.44,1.73614e+06,70,crossover
25920,9235.92,1.73602e+06,70,crossover
26315,9361.86,1.73592e+06,70,crossover
27009,9596.12,1.7359e+06,70,crossover
27034,9604.61,1.73584e+06,70,crossover
27075,9617.09,1.73486e+06,70,crossover
27351,9710.55,1.7347e+06,70,crossover
29476,10422.5,1.73402e+06,70,crossover
29870,10548.1,1.73398e+06,70,crossover
30726,10837.6,1.73397e+06,70,crossover
31497,11099.8,1.73374e+06,70,crossover
33688,11847.5,1.73348e+06,70,crossover
34489,12121.7,1.73333e+06,70,crossover
35363,12431.5,1.7325e+06,70,crossover
38135,13390,1.73229e+06,70,crossover
41572,14530.7,1.73216e+06,70,crossover
43953,15319.9,1.73209e+06,70,crossover
44236,15413.2,1.73197e+06,70,crossover
45377,15788.5,1.73163e+06,70,crossover
45593,15861.8,1.7316e+06,70,crossover
47115,16371.5,1.73098e+06,70,crossover
50608,17529.2,1.73092e+06,70,crossover
52444,18140.6,1.7305e+06,70,crossover
52787,18251.2,1.73048e+06,70,crossover
52900,18287,1.73016e+06,70,crossover
55208,19030,1.73004e+06,70,crossover
55389,19089.3,1.72971e+06,70,crossover
