n_iter,elapsed_time,cost,n_routes,mechanism
0,12.063,1.85592e+06,0,initialization
51,28.019,1.84928e+06,70,mutation
63,31.809,1.84741e+06,70,crossover
99,42.686,1.84443e+06,70,mutation
112,46.171,1.83936e+06,70,mutation
155,58.343,1.83729e+06,70,crossover
168,62.2,1.82631e+06,70,crossover
177,64.576,1.82471e+06,70,mutation
196,69.958,1.82e+06,70,mutation
199,70.671,1.80981e+06,70,mutation
216,75.185,1.80901e+06,70,mutation
248,85.326,1.8021e+06,70,mutation
251,86.295,1.80102e+06,70,mutation
301,103.782,1.79988e+06,70,mutation
326,110.733,1.79865e+06,70,mutation
345,117.544,1.79839e+06,70,mutation
373,127.544,1.79715e+06,70,mutation
382,129.968,1.79077e+06,70,mutation
499,170.108,1.78931e+06,70,mutation
607,204.937,1.78905e+06,70,mutation
609,205.513,1.78651e+06,70,mutation
643,216.638,1.78324e+06,70,mutation
737,250.031,1.77793e+06,70,mutation
746,253.799,1.77562e+06,70,mutation
957,318.891,1.77491e+06,70,mutation
975,325.642,1.77248e+06,70,mutation
1069,355.921,1.7706e+06,70,mutation
1098,365.737,1.76908e+06,70,mutation
1251,415.326,1.76691e+06,70,crossover
1287,427.141,1.76676e+06,70,crossover
1332,441.435,1.76521e+06,70,crossover
1590,521.076,1.76489e+06,70,crossover
1886,610.311,1.76264e+06,70,crossover
1892,612.311,1.76204e+06,70,crossover
1961,637.046,1.76198e+06,70,mutation
1970,639.984,1.76109e+06,70,crossover
2036,660.045,1.76049e+06,70,crossover
2059,667.545,1.75962e+06,70,crossover
2079,674.17,1.75922e+06,70,mutation
2208,714.03,1.7592e+06,70,crossover
2227,719.639,1.75891e+06,70,crossover
2276,735.89,1.7584e+06,70,mutation
2306,744.357,1.75738e+06,70,mutation
2433,783.484,1.75689e+06,70,mutation
2535,815.339,1.75663e+06,70,crossover
2805,893.813,1.75586e+06,70,mutation
2938,934.28,1.75563e+06,70,mutation
3127,994.579,1.75478e+06,70,mutation
3280,1045.12,1.75418e+06,70,mutation
3405,1087.52,1.75372e+06,70,mutation
3592,1142.95,1.75163e+06,70,mutation
3801,1205.39,1.75138e+06,70,mutation
3827,1213.33,1.75097e+06,70,mutation
3998,1264.06,1.75085e+06,70,crossover
4183,1315.39,1.75011e+06,70,mutation
4241,1332.48,1.74973e+06,70,crossover
4275,1342.37,1.74962e+06,70,crossover
4476,1401.73,1.74957e+06,70,crossover
4683,1460.98,1.74902e+06,70,crossover
4990,1548,1.7487e+06,70,crossover
5130,1587.41,1.74847e+06,70,crossover
5320,1640.42,1.74755e+06,70,crossover
5348,1648.7,1.74666e+06,70,mutation
6749,2057.2,1.74596e+06,70,crossover
6841,2083.97,1.74531e+06,70,crossover
8172,2470.34,1.74522e+06,70,crossover
8673,2608.41,1.74494e+06,70,crossover
8976,2692.75,1.74434e+06,70,crossover
10071,3003.3,1.74422e+06,70,crossover
10144,3024.84,1.74409e+06,70,crossover
10430,3101.22,1.74394e+06,70,crossover
10550,3134.01,1.74345e+06,70,crossover
10562,3137.64,1.74334e+06,70,mutation
10941,3243.01,1.74269e+06,70,crossover
12133,3594.19,1.7426e+06,70,crossover
12729,3765.55,1.74226e+06,70,mutation
13112,3872.17,1.74207e+06,70,mutation
15200,4468.59,1.7419e+06,70,crossover
15506,4551.94,1.74123e+06,70,crossover
17908,5237.36,1.74015e+06,70,crossover
20004,5835.02,1.74003e+06,70,crossover
20055,5848.18,1.7399e+06,70,mutation
23481,6889.89,1.73965e+06,70,crossover
23498,6894.94,1.73964e+06,70,mutation
23647,6939.76,1.73964e+06,70,crossover
23910,7019.09,1.73809e+06,70,mutation
24163,7097.67,1.7376e+06,70,crossover
24415,7174.55,1.73713e+06,70,mutation
24487,7195.97,1.73621e+06,70,crossover
24813,7294.65,1.73587e+06,70,crossover
25647,7545.42,1.73562e+06,70,crossover
27365,8052.94,1.73558e+06,70,crossover
28343,8346.73,1.7355e+06,70,crossover
29018,8558.03,1.73534e+06,70,mutation
29814,8803.72,1.73498e+06,70,crossover
29821,8806.06,1.73469e+06,70,crossover
30126,8898.19,1.73446e+06,70,crossover
30513,9017.86,1.73436e+06,70,crossover
30633,9056.94,1.73426e+06,70,crossover
32242,9548.34,1.73392e+06,70,mutation
33182,9836.98,1.73381e+06,70,crossover
33633,9973.56,1.73372e+06,70,crossover
34510,10248.5,1.73321e+06,70,crossover
35100,10430.2,1.73306e+06,70,crossover
35377,10513.6,1.73239e+06,70,mutation
35572,10568.1,1.73108e+06,70,mutation
36663,10894,1.73084e+06,70,crossover
37209,11055.2,1.73031e+06,70,crossover
39375,11703.8,1.73019e+06,70,crossover
40632,12093.5,1.72918e+06,70,crossover
43438,12934.3,1.72902e+06,70,mutation
43443,12935.4,1.72901e+06,70,crossover
45381,13522.6,1.72881e+06,70,mutation
46008,13719.8,1.7287e+06,70,mutation
46109,13748.9,1.72835e+06,70,crossover
47279,14093.7,1.72824e+06,70,crossover
47442,14143.2,1.72734e+06,70,mutation
50076,14922.9,1.72731e+06,70,crossover
50626,15083,1.72728e+06,70,crossover
51196,15247.2,1.7272e+06,70,crossover
53898,16038.8,1.72707e+06,70,crossover
57578,17104.6,1.72704e+06,70,mutation
57999,17229.6,1.727e+06,70,mutation
60385,17930,1.7265e+06,70,crossover
63356,18841,1.72638e+06,70,mutation
64105,19072.3,1.72617e+06,70,crossover
66401,19761.3,1.72614e+06,70,crossover
69264,20623.2,1.72595e+06,70,crossover
69497,20692.7,1.72591e+06,70,mutation
69988,20840,1.72587e+06,70,crossover
