n_iter,elapsed_time,cost,n_routes,mechanism
0,1466.13,3.3016e+06,0,initialization
10,1593.08,3.29276e+06,31,crossover
11,1605.13,3.28879e+06,31,crossover
19,1700.85,3.25355e+06,31,crossover
74,2324.31,3.24455e+06,30,crossover
84,2430.8,3.23643e+06,30,crossover
89,2488.74,3.22869e+06,30,crossover
110,2719.89,3.22721e+06,30,crossover
114,2762.16,3.21196e+06,30,crossover
188,3569.75,3.21122e+06,30,crossover
198,3678.14,3.19593e+06,31,crossover
283,4601.28,3.18263e+06,30,crossover
419,6077.19,3.16904e+06,31,crossover
600,8054.31,3.1678e+06,31,crossover
677,8929.97,3.1598e+06,30,crossover
729,9524.46,3.11843e+06,29,crossover
742,9669.95,3.11823e+06,29,crossover
818,10672.3,3.11439e+06,29,crossover
819,10691,3.11123e+06,29,crossover
1095,15458.3,3.09918e+06,29,crossover
1138,16196.6,3.09466e+06,29,crossover
1207,17264.3,3.09365e+06,29,crossover
1210,17321.5,3.07037e+06,30,crossover
