n_iter,elapsed_time,cost,n_routes,mechanism
0,466.19,3.22396e+06,0,initialization
11,585.064,3.22272e+06,29,mutation
13,604.143,3.21842e+06,30,mutation
16,630.625,3.20982e+06,29,mutation
21,683.891,3.19566e+06,29,mutation
52,993.626,3.1879e+06,29,crossover
98,1473.47,3.18197e+06,29,mutation
227,2760.44,3.1805e+06,29,mutation
250,2985.6,3.17676e+06,29,mutation
331,3798.13,3.15706e+06,29,crossover
379,4273.47,3.15262e+06,29,crossover
416,4646.92,3.14738e+06,29,mutation
514,5658.8,3.13048e+06,29,mutation
597,6521.88,3.12531e+06,29,mutation
613,6688.11,3.12228e+06,29,mutation
645,7035.67,3.11825e+06,29,mutation
652,7119.08,3.11467e+06,29,mutation
672,7352.85,3.11398e+06,29,crossover
725,7918.44,3.10105e+06,29,mutation
743,8118.19,3.09484e+06,29,mutation
747,8177.17,3.09483e+06,29,mutation
751,8217.16,3.09419e+06,29,mutation
753,8240.44,3.09365e+06,29,mutation
799,8785.94,3.09324e+06,29,mutation
848,9459.74,3.09166e+06,29,mutation
853,9525.14,3.08911e+06,29,crossover
872,9835.25,3.08681e+06,29,mutation
883,10016.9,3.07898e+06,29,mutation
892,10181.6,3.07648e+06,29,mutation
1173,14533.1,3.07565e+06,29,mutation
1195,14850.8,3.07448e+06,29,crossover
1201,14943.7,3.07393e+06,29,mutation
1221,15229.8,3.07334e+06,29,mutation
1307,16523.9,3.07318e+06,29,mutation
1319,16698.6,3.06607e+06,29,mutation
1460,18882.1,3.06593e+06,29,mutation
1470,19012.2,3.06454e+06,29,mutation
1504,19525.1,3.06454e+06,30,mutation
1507,19569.3,3.05399e+06,29,crossover
1544,20121.3,3.05383e+06,29,mutation
1545,20130.5,3.05291e+06,29,mutation
1550,20230.4,3.05224e+06,29,mutation
