n_iter,elapsed_time,cost,n_routes,mechanism
0,484.939,3.20379e+06,0,initialization
0,495.501,3.2005e+06,30,crossover
9,583.642,3.19728e+06,30,mutation
13,622.785,3.19546e+06,30,mutation
15,640.688,3.1898e+06,30,mutation
22,710.844,3.17746e+06,29,mutation
26,751.376,3.17573e+06,29,mutation
69,1209.25,3.17301e+06,29,crossover
75,1271.03,3.17e+06,29,crossover
96,1486.27,3.16908e+06,29,crossover
108,1606.25,3.16782e+06,29,crossover
144,1960.45,3.16655e+06,29,mutation
335,3892.5,3.15521e+06,30,mutation
337,3911.16,3.15215e+06,30,mutation
343,3970.27,3.13491e+06,30,mutation
391,4451.63,3.13123e+06,29,mutation
443,4986.58,3.1312e+06,29,mutation
478,5331.51,3.12966e+06,29,mutation
539,5947.99,3.12954e+06,30,mutation
579,6363.55,3.12899e+06,29,mutation
590,6503.41,3.12772e+06,29,crossover
594,6540.88,3.12114e+06,29,mutation
629,6921.33,3.1165e+06,29,mutation
652,7173.73,3.10943e+06,29,mutation
663,7299.66,3.10931e+06,29,mutation
682,7494.47,3.10804e+06,29,mutation
703,7700.52,3.10594e+06,29,mutation
743,8127.41,3.10572e+06,29,mutation
761,8328.49,3.1038e+06,29,mutation
770,8427.97,3.10312e+06,29,mutation
781,8538.71,3.09908e+06,29,mutation
799,8747.83,3.09792e+06,29,mutation
820,9083.24,3.09686e+06,29,mutation
884,10124.8,3.09626e+06,29,mutation
889,10177.4,3.09314e+06,29,mutation
923,10659.9,3.08962e+06,29,mutation
977,11472.1,3.08337e+06,29,crossover
1054,12651.8,3.07461e+06,29,mutation
1160,14379,3.07362e+06,29,mutation
1265,16050.4,3.07282e+06,29,mutation
1276,16176,3.07267e+06,29,mutation
1299,16514.8,3.06723e+06,29,mutation
1340,17065.9,3.06559e+06,29,crossover
1349,17186.4,3.06227e+06,29,mutation
1434,18469.8,3.05459e+06,29,mutation
1511,19662.1,3.05359e+06,29,mutation
1518,19755.5,3.05039e+06,29,mutation
1545,20142.3,3.04714e+06,29,mutation
1561,20446.9,3.0456e+06,29,mutation
1569,20595.2,3.04486e+06,29,mutation
1587,20933,3.04432e+06,29,mutation
