n_iter,elapsed_time,cost,n_routes,mechanism
0,1449.74,3.29703e+06,0,initialization
13,1608.44,3.286e+06,31,crossover
31,1811.29,3.26766e+06,30,crossover
40,1912.85,3.25021e+06,30,crossover
43,1945.7,3.22439e+06,30,crossover
58,2109.02,3.22157e+06,30,crossover
76,2304.18,3.21817e+06,31,crossover
91,2460.95,3.19399e+06,30,crossover
124,2822.51,3.19265e+06,30,crossover
175,3371.24,3.1739e+06,30,crossover
307,4787.14,3.1713e+06,30,crossover
451,6355.31,3.1711e+06,30,crossover
503,6922.88,3.17053e+06,30,crossover
506,6953.1,3.16494e+06,30,crossover
507,6963.69,3.16094e+06,30,crossover
632,8326.67,3.15973e+06,30,crossover
648,8506.06,3.15909e+06,30,crossover
698,9054.8,3.14948e+06,30,crossover
731,9464.95,3.13713e+06,30,crossover
781,10073.9,3.12818e+06,29,crossover
818,10571.1,3.10764e+06,29,crossover
876,11681.8,3.1046e+06,29,crossover
880,11756.9,3.10381e+06,29,crossover
1055,14883.6,3.08543e+06,29,crossover
1340,19989.9,3.07997e+06,29,crossover
1399,20994.4,3.07458e+06,29,crossover
