n_iter,elapsed_time,cost,n_routes,mechanism
0,476.225,3.20993e+06,0,initialization
15,636.064,3.18022e+06,29,mutation
22,705.984,3.17428e+06,29,mutation
39,880.907,3.17392e+06,29,mutation
75,1252.28,3.17328e+06,29,crossover
115,1720.17,3.17162e+06,29,mutation
134,1908.89,3.17088e+06,29,mutation
146,2025.81,3.17013e+06,29,crossover
158,2142.06,3.15128e+06,29,mutation
181,2365.74,3.14976e+06,29,crossover
216,2709.96,3.14883e+06,29,mutation
239,2938.23,3.14351e+06,30,mutation
240,2947.05,3.13356e+06,29,mutation
325,3814.11,3.12559e+06,29,mutation
345,4013.49,3.12504e+06,29,mutation
416,4737.99,3.12504e+06,29,mutation
604,6652.58,3.12154e+06,29,mutation
611,6719.85,3.12023e+06,29,mutation
714,7767.89,3.11394e+06,29,crossover
717,7795.53,3.11102e+06,29,mutation
720,7824.91,3.11005e+06,29,mutation
722,7851.16,3.10902e+06,29,mutation
747,8125.53,3.10706e+06,29,mutation
767,8345.64,3.10637e+06,29,crossover
770,8375.24,3.1058e+06,29,mutation
780,8483.82,3.10532e+06,29,mutation
800,8751.14,3.10274e+06,29,mutation
810,8892.78,3.09538e+06,29,mutation
820,9086.41,3.09534e+06,29,mutation
836,9346.57,3.092e+06,29,mutation
838,9384.3,3.09193e+06,29,mutation
872,9959.58,3.08529e+06,29,mutation
916,10618.7,3.08506e+06,29,mutation
951,11153.7,3.08451e+06,29,mutation
953,11198.5,3.07831e+06,29,mutation
956,11237.9,3.07515e+06,29,mutation
957,11248.4,3.07484e+06,29,mutation
1003,11990.3,3.07438e+06,29,mutation
1023,12275.3,3.07338e+06,29,mutation
1031,12372.1,3.06722e+06,29,mutation
1061,12802,3.06668e+06,29,mutation
1084,13118,3.06178e+06,29,mutation
1160,14241.8,3.05745e+06,29,mutation
1186,14642.7,3.05636e+06,29,mutation
1278,16063.5,3.05583e+06,29,mutation
1288,16189.8,3.05566e+06,29,mutation
1290,16208.5,3.05383e+06,29,mutation
1353,17103.6,3.05358e+06,29,mutation
1357,17149.6,3.05352e+06,29,mutation
1377,17443.4,3.05111e+06,29,crossover
1481,18975.7,3.05016e+06,29,mutation
1486,19021.5,3.04943e+06,29,mutation
1510,19394,3.04811e+06,29,mutation
1599,20822,3.0471e+06,29,crossover
1639,21304.9,3.04687e+06,29,mutation
