n_iter,elapsed_time,cost,n_routes,mechanism
0,1562.25,3.31379e+06,0,initialization
0,1574.38,3.30051e+06,31,crossover
3,1606.09,3.29324e+06,31,crossover
8,1659.86,3.2593e+06,30,crossover
20,1796.19,3.25668e+06,31,crossover
31,1921.33,3.24581e+06,30,crossover
84,2512.63,3.22098e+06,30,crossover
238,4185.77,3.21937e+06,30,crossover
247,4286.83,3.20474e+06,30,crossover
285,4704.64,3.1926e+06,30,crossover
307,4942.14,3.18228e+06,30,crossover
584,8018.94,3.18084e+06,30,crossover
635,8595.06,3.17415e+06,30,crossover
754,9983.66,3.17348e+06,30,crossover
762,10085,3.15858e+06,30,crossover
767,10146.4,3.14343e+06,30,crossover
791,10464,3.1431e+06,29,crossover
805,10641.3,3.13492e+06,30,crossover
811,10715,3.11162e+06,29,crossover
900,12404.1,3.10699e+06,30,crossover
961,13440.8,3.09933e+06,30,crossover
985,13951.2,3.09255e+06,29,crossover
1033,14865.7,3.05881e+06,29,crossover
