n_iter,elapsed_time,cost,n_routes,mechanism
0,488.044,3.21189e+06,0,initialization
7,573.903,3.20095e+06,29,crossover
35,890.201,3.1821e+06,29,crossover
189,2468.61,3.17811e+06,29,crossover
426,4939.65,3.15512e+06,29,mutation
454,5219.07,3.15164e+06,29,mutation
488,5599.72,3.15138e+06,29,mutation
491,5628.89,3.14639e+06,29,mutation
493,5647.23,3.14632e+06,29,mutation
506,5800.84,3.14009e+06,29,mutation
520,5946.92,3.13879e+06,29,mutation
554,6314.43,3.13823e+06,29,mutation
603,6847.11,3.13605e+06,29,mutation
608,6893.54,3.13462e+06,29,mutation
647,7342.89,3.1319e+06,29,mutation
654,7427.81,3.13077e+06,29,mutation
656,7454.44,3.13056e+06,29,mutation
660,7494.56,3.12589e+06,29,crossover
682,7769.78,3.11788e+06,29,mutation
695,7933.97,3.11414e+06,29,mutation
697,7951.67,3.1087e+06,29,mutation
800,9314.23,3.10536e+06,29,mutation
812,9490.62,3.1038e+06,29,mutation
813,9499.36,3.10002e+06,29,mutation
820,9591.9,3.09883e+06,29,mutation
824,9651.87,3.07845e+06,29,mutation
931,11346.1,3.07826e+06,29,mutation
940,11475.7,3.06979e+06,29,mutation
976,12062.4,3.05794e+06,29,mutation
986,12181.4,3.05533e+06,29,mutation
1176,15177.1,3.05182e+06,29,mutation
1279,16783.2,3.05044e+06,29,mutation
1290,16973.2,3.04986e+06,29,mutation
1316,17307.9,3.04836e+06,29,mutation
1401,18489.2,3.04756e+06,29,mutation
1416,18681.4,3.04649e+06,29,mutation
1427,18880.8,3.04241e+06,29,mutation
1536,20469.5,3.04229e+06,29,mutation
1539,20514.5,3.04082e+06,29,mutation
1545,20588,3.04043e+06,29,mutation
1554,20723.3,3.0391e+06,29,mutation
