n_iter,elapsed_time,cost,n_routes,mechanism
0,1453.74,3.28478e+06,0,initialization
6,1547.41,3.27001e+06,30,crossover
14,1649.05,3.26303e+06,30,crossover
27,1818.25,3.24632e+06,30,crossover
60,2240.47,3.2458e+06,30,crossover
73,2406.99,3.23948e+06,31,crossover
83,2531.32,3.23632e+06,31,crossover
154,3313.11,3.19756e+06,30,crossover
249,4319.44,3.1902e+06,30,crossover
261,4444.9,3.18101e+06,30,crossover
312,4990.25,3.17871e+06,30,crossover
543,7448.53,3.17638e+06,30,crossover
603,8095.71,3.17627e+06,30,crossover
631,8398.99,3.174e+06,30,crossover
654,8651.71,3.17331e+06,30,crossover
668,8799.32,3.14868e+06,29,crossover
717,9372.82,3.13068e+06,30,crossover
772,9999.33,3.12881e+06,29,crossover
866,11421.2,3.12498e+06,29,crossover
901,12078.3,3.12163e+06,29,crossover
902,12101.9,3.1184e+06,29,crossover
928,12496,3.09942e+06,29,crossover
1128,15837.2,3.09173e+06,29,crossover
1136,15966.5,3.09148e+06,30,crossover
1189,16825.7,3.08864e+06,29,crossover
1465,21372.9,3.07178e+06,29,crossover
