n_iter,elapsed_time,cost,n_routes,mechanism
0,459.217,3.19048e+06,0,initialization
9,557.232,3.18078e+06,30,mutation
13,597.905,3.1788e+06,30,mutation
15,617.061,3.17795e+06,30,mutation
16,625.778,3.17111e+06,30,mutation
36,832.499,3.16702e+06,30,mutation
91,1403.92,3.16226e+06,30,crossover
100,1495.36,3.16057e+06,30,mutation
116,1657.91,3.15588e+06,30,mutation
123,1725.09,3.14077e+06,29,mutation
171,2209.47,3.13702e+06,29,mutation
241,2922.95,3.1276e+06,29,mutation
265,3166.28,3.12598e+06,29,crossover
461,5140.75,3.12303e+06,30,crossover
473,5275.16,3.12061e+06,29,mutation
481,5356.81,3.12037e+06,29,mutation
490,5463.95,3.11689e+06,29,mutation
505,5605.95,3.11325e+06,29,mutation
529,5854.56,3.11171e+06,29,mutation
530,5863.95,3.10992e+06,29,mutation
531,5872.39,3.10766e+06,29,mutation
546,6019.33,3.10502e+06,29,crossover
550,6065.48,3.10445e+06,29,mutation
560,6162.34,3.10336e+06,29,mutation
571,6271.56,3.1017e+06,29,mutation
603,6588.84,3.09895e+06,29,mutation
618,6733.3,3.08975e+06,29,mutation
637,6922.92,3.08965e+06,29,mutation
656,7134,3.08815e+06,29,mutation
684,7451.95,3.08119e+06,29,mutation
696,7626.39,3.07463e+06,29,mutation
700,7664,3.07456e+06,29,mutation
715,7829.8,3.07282e+06,29,mutation
743,8147.42,3.07204e+06,29,mutation
751,8222.39,3.07037e+06,29,mutation
753,8242.98,3.06986e+06,29,mutation
761,8355.23,3.06935e+06,29,mutation
769,8474.83,3.06933e+06,29,crossover
862,9774.39,3.06814e+06,29,crossover
966,11370.5,3.06637e+06,29,mutation
998,11778.6,3.06573e+06,29,mutation
1021,12070.9,3.06527e+06,29,mutation
1070,12756.5,3.06325e+06,29,mutation
1098,13171,3.06268e+06,29,mutation
1173,14293.2,3.06257e+06,29,mutation
1177,14336.3,3.06003e+06,30,mutation
1291,16106,3.05955e+06,30,crossover
1292,16114.8,3.05785e+06,30,mutation
1309,16338.7,3.05242e+06,29,mutation
1316,16412.9,3.04884e+06,29,mutation
1482,18868.1,3.04772e+06,29,mutation
1486,18924.2,3.04699e+06,29,mutation
1554,19825.3,3.04655e+06,29,mutation
1627,20963.2,3.0457e+06,29,mutation
