n_iter,elapsed_time,cost,n_routes,mechanism
0,1433.33,3.30472e+06,0,initialization
0,1444.12,3.28656e+06,31,crossover
10,1563.77,3.27691e+06,30,crossover
29,1768,3.27013e+06,30,crossover
33,1811.94,3.26406e+06,30,crossover
50,1999.87,3.26094e+06,30,crossover
62,2133.92,3.24827e+06,31,crossover
73,2259.5,3.24485e+06,31,crossover
83,2367.45,3.24359e+06,31,crossover
100,2546.53,3.24238e+06,31,crossover
107,2626.49,3.23822e+06,30,crossover
111,2668.22,3.23638e+06,30,crossover
123,2800.58,3.22385e+06,31,crossover
168,3302.99,3.21153e+06,30,crossover
192,3556.89,3.20048e+06,30,crossover
230,3971.64,3.1911e+06,30,crossover
332,5091.99,3.18871e+06,30,crossover
360,5403.02,3.1664e+06,30,crossover
445,6334.69,3.16427e+06,30,crossover
627,8371.76,3.16369e+06,30,crossover
731,9570.08,3.15809e+06,30,crossover
765,9971.19,3.15533e+06,30,crossover
769,10013.2,3.14639e+06,30,crossover
808,10492.5,3.12456e+06,30,crossover
818,10670.4,3.11713e+06,29,crossover
943,12950.3,3.11014e+06,29,crossover
988,13643.9,3.10928e+06,29,crossover
1022,14240.5,3.10412e+06,30,crossover
1060,14968.9,3.09628e+06,29,crossover
1099,15599.6,3.09611e+06,29,crossover
1120,15976.1,3.09378e+06,29,crossover
1199,17400.2,3.09373e+06,29,crossover
1257,18497.2,3.07954e+06,29,crossover
