n_iter,elapsed_time,cost,n_routes,mechanism
0,2162.56,2.5552e+06,0,initialization
8,2344.83,2.53261e+06,70,crossover
14,2472.94,2.50902e+06,69,crossover
47,3190.16,2.50462e+06,69,crossover
48,3212.59,2.50342e+06,68,crossover
53,3314.81,2.49395e+06,70,crossover
61,3482.5,2.48958e+06,69,crossover
87,4006.75,2.48441e+06,69,crossover
145,5212.16,2.48156e+06,69,crossover
185,6003.53,2.47774e+06,69,crossover
196,6194.03,2.47411e+06,68,crossover
220,6598.85,2.47317e+06,69,crossover
225,6690.16,2.46527e+06,69,crossover
250,7135.64,2.46444e+06,69,crossover
265,7384.61,2.46241e+06,68,crossover
364,9182.58,2.46093e+06,69,crossover
380,9466.59,2.45644e+06,68,crossover
530,12119.6,2.45595e+06,69,crossover
551,12484.7,2.4531e+06,69,crossover
552,12501.3,2.4441e+06,68,crossover
688,14958,2.44344e+06,67,crossover
697,15107.4,2.4339e+06,68,crossover
708,15289,2.43249e+06,68,crossover
728,15666.8,2.424e+06,67,crossover
830,17744.4,2.41274e+06,65,crossover
961,21017.7,2.4112e+06,67,crossover
