n_iter,elapsed_time,cost,n_routes,mechanism
0,861.938,2.47435e+06,0,initialization
10,1037,2.47142e+06,68,crossover
13,1088.06,2.46323e+06,68,mutation
21,1229.86,2.45458e+06,67,mutation
26,1318.09,2.45371e+06,67,mutation
37,1513.86,2.45239e+06,67,mutation
51,1759.14,2.44961e+06,67,mutation
62,1958.47,2.4483e+06,67,mutation
66,2031.44,2.44799e+06,67,mutation
77,2228.61,2.44597e+06,67,mutation
83,2334.09,2.44522e+06,68,mutation
87,2406.53,2.44317e+06,67,mutation
112,2870.42,2.43966e+06,67,mutation
115,2925.69,2.43857e+06,67,mutation
116,2943.28,2.4346e+06,67,mutation
117,2960.73,2.4334e+06,67,mutation
126,3124.48,2.43336e+06,67,mutation
136,3307.12,2.43171e+06,67,mutation
236,4956.92,2.43108e+06,67,mutation
340,6538.42,2.42876e+06,67,mutation
402,7509.06,2.42801e+06,67,crossover
471,8533.26,2.42559e+06,67,mutation
508,9093.62,2.42511e+06,67,mutation
559,9879.37,2.42501e+06,67,mutation
597,10502.7,2.42404e+06,67,mutation
627,10967,2.41781e+06,66,mutation
643,11198.8,2.41603e+06,66,mutation
645,11226.5,2.41576e+06,66,mutation
746,12870.7,2.41518e+06,66,mutation
749,12914.3,2.41506e+06,66,crossover
800,13822.1,2.41115e+06,66,mutation
802,13879.2,2.41073e+06,66,mutation
804,13922.8,2.40925e+06,66,mutation
810,14085.1,2.40854e+06,66,mutation
812,14155.5,2.40539e+06,66,mutation
843,14783.8,2.40528e+06,66,mutation
848,14885.7,2.40449e+06,66,mutation
856,15058.2,2.40443e+06,66,mutation
860,15170.2,2.40331e+06,66,mutation
876,15533,2.40308e+06,66,mutation
890,15865.1,2.39991e+06,66,crossover
902,16127.2,2.3972e+06,66,mutation
931,16881.7,2.39557e+06,66,mutation
940,17158.7,2.3941e+06,66,mutation
966,17746.7,2.39319e+06,66,mutation
981,18126.8,2.39319e+06,66,mutation
988,18344,2.39129e+06,66,mutation
1046,19667.1,2.39115e+06,66,mutation
1049,19756.6,2.39095e+06,66,mutation
1059,20014.3,2.39026e+06,66,mutation
1076,20315.3,2.38972e+06,66,crossover
1080,20416.8,2.38799e+06,66,mutation
1098,20806.1,2.38663e+06,66,mutation
1099,20834.7,2.38381e+06,66,mutation
1104,20964.1,2.38328e+06,66,mutation
1117,21285.7,2.38324e+06,66,mutation
