n_iter,elapsed_time,cost,n_routes,mechanism
0,951.359,2.48366e+06,0,initialization
8,1088.58,2.47511e+06,67,mutation
9,1102.62,2.47039e+06,67,mutation
11,1132.83,2.46773e+06,67,mutation
22,1297.62,2.46631e+06,67,mutation
27,1371.67,2.45658e+06,67,crossover
86,2383.17,2.45605e+06,67,mutation
87,2400.94,2.45465e+06,67,mutation
99,2616.44,2.45259e+06,68,mutation
105,2727.48,2.45034e+06,67,mutation
118,2964.76,2.44688e+06,66,mutation
126,3110.27,2.44484e+06,66,mutation
134,3260.15,2.44354e+06,68,mutation
135,3277.48,2.43784e+06,67,mutation
143,3413.81,2.43634e+06,67,mutation
200,4280.5,2.43554e+06,67,mutation
203,4325.58,2.4315e+06,67,mutation
318,6078.59,2.42694e+06,66,crossover
320,6106.66,2.42659e+06,66,mutation
434,7825.59,2.42552e+06,66,mutation
522,9177.25,2.42476e+06,66,crossover
554,9754.27,2.42326e+06,66,mutation
645,11403.8,2.42229e+06,67,mutation
648,11460.4,2.42161e+06,67,mutation
673,11931.5,2.42066e+06,66,mutation
695,12330.2,2.42043e+06,66,mutation
707,12562.6,2.4202e+06,66,mutation
760,13689.7,2.41915e+06,66,mutation
785,14199.2,2.41572e+06,65,mutation
836,15230.3,2.41553e+06,65,mutation
865,15897.8,2.41451e+06,65,mutation
889,16363.8,2.41446e+06,66,mutation
895,16498.1,2.41323e+06,66,crossover
897,16527,2.41254e+06,66,mutation
908,16830.9,2.41042e+06,65,mutation
921,17094.4,2.40995e+06,65,mutation
940,17612.8,2.40804e+06,65,mutation
1100,21267.7,2.40712e+06,65,mutation
