n_iter,elapsed_time,cost,n_routes,mechanism
0,886.738,2.47891e+06,0,initialization
2,932.518,2.47879e+06,68,crossover
3,946.425,2.47826e+06,69,crossover
8,1023.4,2.47499e+06,67,mutation
11,1066.56,2.47456e+06,68,mutation
15,1124.92,2.46534e+06,67,mutation
42,1526.75,2.46527e+06,67,crossover
72,1972.23,2.45917e+06,67,crossover
85,2157.8,2.45828e+06,68,mutation
86,2171.34,2.45816e+06,67,mutation
99,2361.78,2.45645e+06,67,mutation
125,2741.61,2.45626e+06,67,mutation
126,2756.03,2.4506e+06,68,mutation
159,3259.11,2.4487e+06,68,mutation
167,3398.68,2.446e+06,68,mutation
217,4162,2.44567e+06,68,crossover
221,4219.22,2.44374e+06,68,mutation
254,4705.59,2.44275e+06,68,mutation
255,4719.86,2.44006e+06,67,mutation
259,4778.19,2.43977e+06,67,crossover
280,5085.55,2.43972e+06,66,mutation
294,5291.86,2.43965e+06,67,crossover
296,5320.47,2.436e+06,67,mutation
393,6777.58,2.43511e+06,67,mutation
395,6807.28,2.43058e+06,67,crossover
436,7411.22,2.43043e+06,67,crossover
445,7544.7,2.42986e+06,67,mutation
611,10182.8,2.4298e+06,67,mutation
618,10340.9,2.42495e+06,67,mutation
635,10619.4,2.42356e+06,67,mutation
647,10836.4,2.42278e+06,67,mutation
681,11495.4,2.41705e+06,66,mutation
722,12332.3,2.41609e+06,66,mutation
731,12504.4,2.41571e+06,66,mutation
741,12666.9,2.41477e+06,66,crossover
742,12681.3,2.4139e+06,66,mutation
757,13006.1,2.41266e+06,66,mutation
759,13035.5,2.4094e+06,66,mutation
812,14162,2.40831e+06,66,mutation
888,15893.8,2.40636e+06,66,mutation
897,16162.6,2.40294e+06,66,mutation
900,16253.1,2.4023e+06,67,mutation
902,16284.3,2.4003e+06,67,mutation
917,16710.9,2.40004e+06,67,mutation
996,18570.5,2.39916e+06,67,mutation
1020,19127,2.39859e+06,67,mutation
1034,19402.9,2.3964e+06,67,mutation
1057,19883,2.3962e+06,67,mutation
1059,19939.3,2.39527e+06,67,mutation
1098,20801.9,2.39348e+06,67,mutation
1099,20844.8,2.38811e+06,66,mutation
