n_iter,elapsed_time,cost,n_routes,mechanism
0,876.725,2.47743e+06,0,initialization
2,933.923,2.47503e+06,67,crossover
51,1681.07,2.47103e+06,68,mutation
56,1753.85,2.47062e+06,67,mutation
100,2415.7,2.46577e+06,67,mutation
114,2630.41,2.46475e+06,68,mutation
123,2760.88,2.46096e+06,67,mutation
149,3148.16,2.46052e+06,67,crossover
158,3281.27,2.4597e+06,68,mutation
198,3911.18,2.45566e+06,67,crossover
406,7299.53,2.45456e+06,67,mutation
440,7861.52,2.45436e+06,69,mutation
445,7948.16,2.45282e+06,69,mutation
453,8103.33,2.4512e+06,69,mutation
460,8222.28,2.45008e+06,69,crossover
462,8251.25,2.44685e+06,69,mutation
506,8981.5,2.44214e+06,67,mutation
520,9249.27,2.43994e+06,67,mutation
521,9291.99,2.43922e+06,67,mutation
531,9488.52,2.43554e+06,66,mutation
550,9873.69,2.43242e+06,67,mutation
554,9992.28,2.43215e+06,67,mutation
561,10115.7,2.43154e+06,67,mutation
565,10177.6,2.43119e+06,67,crossover
575,10372.5,2.42838e+06,67,mutation
624,11465.6,2.42287e+06,67,mutation
646,11996.4,2.42164e+06,67,mutation
701,13306.7,2.42091e+06,67,mutation
715,13671.4,2.41733e+06,67,mutation
731,14076.6,2.41698e+06,67,mutation
759,14725.6,2.41691e+06,67,mutation
770,15001.1,2.4164e+06,67,mutation
772,15074.2,2.41595e+06,67,mutation
775,15148.4,2.41423e+06,67,mutation
807,15892.5,2.41396e+06,68,crossover
808,15935.4,2.4135e+06,67,crossover
810,15966.1,2.4109e+06,67,mutation
849,16912.3,2.4069e+06,67,mutation
859,17160.3,2.40326e+06,67,mutation
921,18837.9,2.40268e+06,67,mutation
938,19304.7,2.40028e+06,67,mutation
975,20206.9,2.39851e+06,66,mutation
1000,21069.8,2.3976e+06,66,mutation
1005,21226.7,2.39747e+06,66,mutation
1011,21342.1,2.39627e+06,66,crossover
