n_iter,elapsed_time,cost,n_routes,mechanism
0,1973.64,2.55201e+06,0,initialization
0,1992.11,2.54586e+06,70,crossover
1,2011.2,2.54095e+06,69,crossover
3,2043.47,2.53878e+06,69,crossover
5,2077.05,2.52354e+06,70,crossover
14,2234.78,2.51764e+06,69,crossover
15,2250.94,2.51099e+06,70,crossover
17,2285.61,2.50542e+06,68,crossover
28,2466.67,2.47809e+06,67,crossover
94,3601.16,2.47283e+06,68,crossover
97,3646.05,2.4721e+06,68,crossover
124,4101.98,2.46836e+06,68,crossover
128,4167.24,2.46692e+06,69,crossover
141,4393.3,2.46689e+06,70,crossover
146,4477.44,2.46404e+06,69,crossover
215,5644.07,2.45588e+06,68,crossover
218,5692.1,2.44308e+06,69,crossover
242,6098.88,2.43736e+06,68,crossover
527,10949.9,2.43684e+06,68,crossover
530,11024.4,2.43532e+06,68,crossover
543,11253.1,2.43389e+06,67,crossover
616,12464,2.42375e+06,67,crossover
700,13976.3,2.42314e+06,68,crossover
811,16092.8,2.41729e+06,67,crossover
908,18293.6,2.41329e+06,66,crossover
970,19760.7,2.41135e+06,68,crossover
984,20072,2.41118e+06,67,crossover
986,20134.7,2.40828e+06,66,crossover
1001,20484.9,2.40244e+06,66,crossover
1014,20861.2,2.40172e+06,66,crossover
1039,21407.5,2.40065e+06,66,crossover
