n_iter,elapsed_time,cost,n_routes,mechanism
0,2070.05,2.5353e+06,0,initialization
1,2116.41,2.52975e+06,68,crossover
3,2160.74,2.52053e+06,68,crossover
15,2459.94,2.50754e+06,70,crossover
31,2737.49,2.50271e+06,68,crossover
38,2854.28,2.50258e+06,69,crossover
39,2871.09,2.49054e+06,70,crossover
57,3182.45,2.48373e+06,69,crossover
85,3658.36,2.48042e+06,68,crossover
91,3765.25,2.47211e+06,70,crossover
112,4110.78,2.47019e+06,68,crossover
137,4530.84,2.46746e+06,69,crossover
146,4679.53,2.46492e+06,69,crossover
147,4694.01,2.46441e+06,69,crossover
194,5490.64,2.4547e+06,69,crossover
348,8114.89,2.44978e+06,70,crossover
447,9833.58,2.44702e+06,68,crossover
476,10327.8,2.44162e+06,68,crossover
536,11400.9,2.44093e+06,68,crossover
557,11764.3,2.43897e+06,68,crossover
680,13956.5,2.43272e+06,67,crossover
748,15203.1,2.43194e+06,68,crossover
752,15270.8,2.42939e+06,67,crossover
785,15965.9,2.42095e+06,67,crossover
843,17100.7,2.41928e+06,67,crossover
866,17605,2.41876e+06,67,crossover
870,17703.8,2.41621e+06,67,crossover
871,17721.9,2.41578e+06,66,crossover
872,17739.3,2.4097e+06,67,crossover
913,18737,2.40571e+06,65,crossover
924,19055.4,2.40507e+06,66,crossover
925,19102.5,2.40006e+06,67,crossover
977,20500.8,2.4e+06,66,crossover
978,20530.9,2.39896e+06,67,crossover
1010,21379.1,2.39525e+06,67,crossover
