n_iter,elapsed_time,cost,n_routes,mechanism
0,1871.45,2.54946e+06,0,initialization
0,1890.18,2.54884e+06,70,crossover
3,1941.86,2.5487e+06,69,crossover
4,1961.3,2.54135e+06,69,crossover
6,1993.44,2.5287e+06,67,crossover
7,2012.16,2.51373e+06,68,crossover
8,2028.47,2.49509e+06,69,crossover
46,2700.3,2.48962e+06,70,crossover
47,2714.53,2.48297e+06,70,crossover
77,3229.63,2.47185e+06,71,crossover
92,3489.14,2.46327e+06,69,crossover
136,4242.22,2.45617e+06,69,crossover
175,4913.47,2.45183e+06,69,crossover
179,4979.47,2.44945e+06,68,crossover
268,6457.27,2.44684e+06,69,crossover
271,6507.05,2.43408e+06,67,crossover
420,9032.44,2.43304e+06,67,crossover
517,10694.9,2.42054e+06,68,crossover
607,12325.9,2.42021e+06,68,crossover
781,15453.5,2.41813e+06,67,crossover
809,16038.7,2.41739e+06,68,crossover
813,16134.2,2.40851e+06,68,crossover
886,17748.3,2.4062e+06,66,crossover
897,18023,2.40231e+06,66,crossover
908,18333.1,2.4014e+06,65,crossover
918,18525.5,2.39991e+06,67,crossover
920,18603.2,2.39016e+06,66,crossover
956,19588.7,2.38276e+06,66,crossover
