n_iter,elapsed_time,cost,n_routes,mechanism
0,859.923,2.47811e+06,0,initialization
11,1032.74,2.47018e+06,68,mutation
16,1101.74,2.46834e+06,68,mutation
38,1412.02,2.46713e+06,68,crossover
40,1439.11,2.46067e+06,67,crossover
80,2069.8,2.45967e+06,68,crossover
136,3005.84,2.45961e+06,67,mutation
147,3168.34,2.459e+06,68,crossover
152,3242.55,2.45834e+06,68,crossover
154,3271.14,2.45594e+06,68,mutation
158,3328,2.45079e+06,67,mutation
233,4434.06,2.45035e+06,67,mutation
251,4700.81,2.44988e+06,67,mutation
345,6115.03,2.4486e+06,67,mutation
430,7378.25,2.44808e+06,67,crossover
457,7792.39,2.4447e+06,67,mutation
490,8290.25,2.44405e+06,67,mutation
506,8555.81,2.44175e+06,66,mutation
518,8781.66,2.44101e+06,66,mutation
548,9309.8,2.44004e+06,67,mutation
609,10417.7,2.43921e+06,67,mutation
629,10837.2,2.43626e+06,67,mutation
637,11025.2,2.43519e+06,66,mutation
642,11102.3,2.42774e+06,67,mutation
710,12420.5,2.42771e+06,68,mutation
751,13161.8,2.42549e+06,68,mutation
757,13336.8,2.4235e+06,68,mutation
772,13647.4,2.42325e+06,68,mutation
777,13750.7,2.42024e+06,68,mutation
782,13926.4,2.41994e+06,68,crossover
800,14370.6,2.41894e+06,67,mutation
804,14431.1,2.4184e+06,67,mutation
812,14610.3,2.41657e+06,67,mutation
813,14625.4,2.40976e+06,66,mutation
816,14684.5,2.40962e+06,66,crossover
828,14896.4,2.40649e+06,66,mutation
843,15196.2,2.40477e+06,66,mutation
865,15629.7,2.40473e+06,66,mutation
874,15828.6,2.40417e+06,66,mutation
878,15945.9,2.40242e+06,66,mutation
881,16061.8,2.39509e+06,65,mutation
900,16487.6,2.38976e+06,65,mutation
902,16559.9,2.38928e+06,65,mutation
933,17534.3,2.38801e+06,66,mutation
1003,19248.7,2.38711e+06,65,mutation
1016,19605.5,2.38644e+06,65,crossover
1037,20143.5,2.38602e+06,66,mutation
1055,20550.7,2.38458e+06,66,mutation
1069,20826.6,2.37919e+06,65,mutation
1077,21051.6,2.3787e+06,65,mutation
