n_iter,elapsed_time,cost,n_routes,mechanism
0,182.438,1.35286e+06,0,initialization
21,264.97,1.35107e+06,18,mutation
30,298.58,1.3486e+06,18,mutation
47,360.752,1.34626e+06,18,mutation
56,391.97,1.34575e+06,18,mutation
65,424.814,1.34531e+06,18,crossover
81,481.143,1.34439e+06,18,mutation
111,586.832,1.34389e+06,18,mutation
122,623.065,1.34277e+06,18,mutation
123,626.346,1.33969e+06,18,mutation
125,632.629,1.3384e+06,18,mutation
150,718.129,1.33655e+06,18,mutation
180,817.551,1.33514e+06,18,mutation
203,892.521,1.33491e+06,18,mutation
284,1219.13,1.33251e+06,18,crossover
435,1774.26,1.33127e+06,18,mutation
512,2042.27,1.33125e+06,18,mutation
561,2203.46,1.33113e+06,18,mutation
573,2249.93,1.33045e+06,18,crossover
578,2269.22,1.33043e+06,18,mutation
622,2428.46,1.33e+06,18,mutation
630,2462.18,1.32983e+06,18,mutation
643,2516.72,1.32955e+06,18,mutation
658,2569.13,1.32911e+06,18,crossover
663,2592.66,1.32886e+06,18,mutation
673,2638.95,1.32849e+06,18,mutation
684,2679.03,1.32838e+06,18,mutation
713,2798.66,1.32795e+06,18,mutation
721,2821.97,1.32764e+06,18,crossover
739,2888.26,1.32741e+06,18,mutation
759,2972.3,1.32732e+06,18,mutation
776,3041.88,1.32705e+06,18,mutation
786,3080.64,1.32688e+06,18,crossover
795,3122.19,1.32667e+06,18,crossover
797,3128.51,1.3264e+06,18,mutation
802,3149.02,1.32608e+06,18,mutation
825,3255.69,1.32395e+06,18,mutation
868,3443.5,1.32391e+06,18,mutation
874,3471.6,1.32389e+06,18,mutation
889,3521.1,1.32388e+06,18,mutation
892,3536.49,1.32385e+06,18,mutation
917,3644.69,1.32299e+06,18,mutation
918,3653.88,1.3229e+06,18,crossover
951,3833.66,1.32164e+06,18,mutation
957,3867.3,1.32086e+06,18,mutation
1000,4064.03,1.32065e+06,18,mutation
1100,4558.31,1.32062e+06,18,mutation
1109,4611.08,1.32035e+06,18,mutation
1110,4616.89,1.31825e+06,18,mutation
1125,4689.13,1.31751e+06,18,mutation
1132,4721.18,1.31685e+06,18,mutation
1155,4852.15,1.31652e+06,18,mutation
1173,4936.39,1.3165e+06,18,mutation
1185,4991.73,1.31635e+06,18,mutation
1191,5021.1,1.31607e+06,18,mutation
1211,5130.93,1.31591e+06,18,crossover
1222,5190.25,1.31584e+06,18,mutation
1234,5239.89,1.31581e+06,18,mutation
1311,5660.51,1.31563e+06,18,mutation
1348,5825.3,1.31531e+06,18,crossover
1372,5925.5,1.31519e+06,18,mutation
1384,5984.1,1.315e+06,18,mutation
1415,6128.14,1.31454e+06,18,mutation
1430,6203.95,1.31435e+06,18,mutation
1468,6377,1.3142e+06,18,mutation
1475,6416.21,1.31419e+06,18,mutation
1484,6461.47,1.31388e+06,18,mutation
1486,6470.52,1.31385e+06,18,mutation
1494,6504.22,1.31374e+06,18,mutation
1509,6560.24,1.31371e+06,18,mutation
1511,6571.42,1.3136e+06,18,mutation
1534,6665.98,1.31359e+06,18,mutation
1544,6712.07,1.31358e+06,18,mutation
1559,6760.38,1.31324e+06,18,crossover
1561,6772.1,1.3131e+06,18,mutation
1564,6787.24,1.31302e+06,18,mutation
1587,6880.85,1.31294e+06,18,mutation
1589,6886.94,1.31217e+06,18,mutation
1651,7178.56,1.31205e+06,18,mutation
1705,7422.63,1.3119e+06,18,mutation
1730,7528.73,1.31186e+06,18,mutation
1733,7540.29,1.31168e+06,18,mutation
1839,7997.91,1.31103e+06,18,mutation
1858,8078.77,1.31084e+06,18,mutation
1860,8084.86,1.31037e+06,18,mutation
1932,8399.03,1.31012e+06,18,crossover
2000,8712.64,1.30978e+06,18,mutation
2044,8901.02,1.30975e+06,18,mutation
2066,8990.93,1.30958e+06,18,mutation
2113,9187,1.30957e+06,18,mutation
2119,9216.97,1.30956e+06,18,mutation
2133,9289.8,1.30933e+06,18,crossover
2152,9379.02,1.30852e+06,18,mutation
2225,9692.52,1.30851e+06,18,mutation
2230,9713.57,1.30842e+06,18,crossover
2250,9807.36,1.30804e+06,18,mutation
2258,9838.13,1.30801e+06,18,mutation
2281,9925.19,1.3075e+06,18,mutation
2287,9952.75,1.30711e+06,18,mutation
2300,10006.9,1.30707e+06,18,mutation
2306,10034.9,1.30705e+06,18,mutation
2365,10302.4,1.3067e+06,18,mutation
2392,10420.7,1.30668e+06,18,mutation
2445,10654.4,1.30658e+06,18,crossover
2484,10835.1,1.30647e+06,18,mutation
2488,10855.7,1.30643e+06,18,mutation
2508,10954.5,1.3062e+06,18,mutation
2511,10970.1,1.30592e+06,18,crossover
2546,11129.3,1.30587e+06,18,mutation
2571,11236.6,1.30568e+06,18,mutation
2576,11260.2,1.30562e+06,18,mutation
2604,11409,1.30551e+06,18,mutation
2619,11482,1.30547e+06,18,crossover
2624,11510.2,1.3054e+06,18,mutation
2634,11552,1.30488e+06,18,mutation
2699,11832.9,1.30486e+06,18,crossover
