n_iter,elapsed_time,cost,n_routes,mechanism
0,706.437,1.3946e+06,0,initialization
2,718.278,1.39307e+06,19,crossover
9,750.343,1.39145e+06,19,crossover
10,755.06,1.38683e+06,19,crossover
13,768.168,1.38266e+06,18,crossover
33,863.219,1.3668e+06,19,crossover
78,1055.72,1.36629e+06,19,crossover
99,1154.65,1.3628e+06,18,crossover
144,1340.65,1.35972e+06,19,crossover
168,1442.61,1.35918e+06,19,crossover
211,1612.52,1.35857e+06,19,crossover
222,1657.25,1.35823e+06,19,crossover
234,1708.58,1.35378e+06,19,crossover
256,1794.84,1.34841e+06,19,crossover
296,1951.33,1.34673e+06,19,crossover
308,1995.27,1.34632e+06,19,crossover
322,2051,1.34398e+06,19,crossover
440,2534.76,1.34165e+06,18,crossover
488,2731.26,1.33906e+06,18,crossover
503,2790.91,1.33693e+06,19,crossover
566,3035.95,1.3365e+06,19,crossover
681,3499.02,1.33532e+06,20,crossover
694,3552.5,1.33518e+06,19,crossover
704,3590.05,1.32939e+06,19,crossover
752,3791.75,1.32448e+06,19,crossover
866,4310.29,1.32248e+06,18,crossover
878,4365.87,1.32242e+06,19,crossover
1005,5016.75,1.32164e+06,18,crossover
1012,5055.69,1.31822e+06,18,crossover
1018,5090.56,1.31727e+06,18,crossover
1140,5875.17,1.31496e+06,18,crossover
1171,6047.14,1.31484e+06,18,crossover
1309,6944.69,1.31455e+06,18,crossover
1543,8407.88,1.31118e+06,18,crossover
1586,8656.7,1.30792e+06,18,crossover
2214,12359.2,1.3063e+06,18,crossover
2230,12465,1.30494e+06,18,crossover
2483,13924.1,1.30365e+06,18,crossover
2522,14120.5,1.30244e+06,18,crossover
2712,15150.9,1.3019e+06,18,crossover
2944,16492.7,1.29909e+06,18,crossover
3235,18152.6,1.29906e+06,18,crossover
3400,19043.2,1.29876e+06,18,crossover
3603,20202.8,1.29726e+06,18,crossover
3660,20518.8,1.29687e+06,18,crossover
