n_iter,elapsed_time,cost,n_routes,mechanism
0,173.889,1.35867e+06,0,initialization
9,211.783,1.35847e+06,19,mutation
11,218.641,1.35704e+06,19,mutation
13,226.832,1.35535e+06,19,mutation
15,235.187,1.35054e+06,19,mutation
16,238.203,1.35023e+06,19,mutation
21,256.034,1.34931e+06,19,mutation
22,259.109,1.34928e+06,19,mutation
26,275.375,1.34877e+06,19,mutation
30,290.314,1.34854e+06,19,mutation
36,311.596,1.34849e+06,19,mutation
37,314.924,1.34764e+06,19,mutation
39,321.407,1.34736e+06,19,mutation
42,331.674,1.34698e+06,19,crossover
44,339.766,1.3448e+06,19,crossover
49,355.547,1.34476e+06,19,crossover
71,430.535,1.34445e+06,19,crossover
73,437.565,1.34077e+06,19,mutation
115,582.58,1.33902e+06,19,mutation
137,654.253,1.337e+06,18,crossover
144,678.408,1.33667e+06,18,mutation
161,732.47,1.33664e+06,18,mutation
164,742.707,1.33649e+06,18,mutation
167,752.206,1.33621e+06,18,mutation
185,812.49,1.33398e+06,18,mutation
208,883.783,1.33267e+06,18,crossover
233,963.504,1.33154e+06,18,mutation
261,1056.41,1.33134e+06,18,mutation
266,1072.72,1.33036e+06,18,mutation
290,1154.47,1.33006e+06,18,mutation
325,1265.83,1.32997e+06,18,mutation
341,1316.29,1.3287e+06,18,crossover
365,1392.7,1.32863e+06,18,mutation
394,1484.1,1.32845e+06,18,crossover
421,1572.86,1.32764e+06,18,crossover
653,2403.69,1.32619e+06,18,crossover
681,2501.74,1.32612e+06,18,mutation
684,2510.71,1.32609e+06,18,mutation
712,2611.75,1.32416e+06,18,crossover
727,2666.97,1.32395e+06,18,mutation
751,2747.88,1.32346e+06,18,mutation
812,2972.53,1.32336e+06,18,mutation
818,2991.97,1.32246e+06,18,mutation
862,3151.75,1.32234e+06,18,crossover
903,3306.49,1.32229e+06,18,mutation
915,3347.47,1.32227e+06,18,mutation
968,3542.66,1.32058e+06,18,crossover
993,3661.38,1.32051e+06,18,mutation
1008,3747.11,1.31941e+06,18,mutation
1036,3875.2,1.31931e+06,18,crossover
1037,3879,1.31854e+06,18,mutation
1046,3926.35,1.3173e+06,18,mutation
1049,3941.27,1.31598e+06,18,mutation
1057,3987.05,1.315e+06,18,mutation
1121,4351.58,1.31486e+06,18,mutation
1131,4397.52,1.31385e+06,18,mutation
1147,4490,1.31378e+06,18,mutation
1259,5098.02,1.3135e+06,18,mutation
1266,5141.2,1.31315e+06,18,mutation
1314,5412.38,1.31311e+06,18,mutation
1349,5578.67,1.3129e+06,18,mutation
1352,5595.05,1.3123e+06,18,mutation
1363,5635.55,1.31223e+06,18,mutation
1364,5641.06,1.31054e+06,18,mutation
1400,5787.56,1.30916e+06,18,mutation
1430,5954.83,1.30887e+06,18,mutation
1433,5963.74,1.30875e+06,18,mutation
1484,6217.81,1.30843e+06,18,mutation
1494,6261.61,1.3081e+06,18,mutation
1514,6357.95,1.30808e+06,18,mutation
1536,6465.52,1.30805e+06,18,mutation
1564,6600.27,1.30798e+06,18,mutation
1674,7153.48,1.30782e+06,18,mutation
1693,7249.14,1.3078e+06,18,mutation
1733,7439.22,1.30768e+06,18,mutation
1765,7604.55,1.30744e+06,18,mutation
1776,7663.78,1.30708e+06,18,crossover
1831,7941.94,1.30666e+06,18,mutation
1865,8098.05,1.30664e+06,18,mutation
1902,8277.1,1.30634e+06,18,mutation
2026,8904.75,1.30628e+06,18,mutation
2067,9080.56,1.30621e+06,18,mutation
2068,9086.66,1.30588e+06,18,crossover
2084,9156.74,1.30572e+06,18,mutation
2104,9249.72,1.30571e+06,18,mutation
2172,9548.66,1.3053e+06,18,mutation
2196,9654.09,1.30392e+06,18,crossover
2225,9772.39,1.30388e+06,18,mutation
2250,9875.4,1.3038e+06,18,mutation
2267,9953.75,1.30333e+06,18,mutation
2291,10045.9,1.30332e+06,18,mutation
2322,10172.9,1.30312e+06,18,mutation
2397,10513.3,1.30312e+06,18,mutation
2403,10557.9,1.30286e+06,18,mutation
2434,10699.8,1.30279e+06,18,crossover
2446,10744.2,1.30186e+06,18,crossover
2474,10866.5,1.30156e+06,18,mutation
2495,10960.3,1.30131e+06,18,mutation
2509,11021,1.30128e+06,18,mutation
2553,11239.8,1.30117e+06,18,mutation
2611,11519.9,1.30101e+06,18,mutation
2700,11924.9,1.3009e+06,18,mutation
2701,11930.8,1.30023e+06,18,mutation
2707,11956.2,1.29995e+06,18,mutation
2811,12394.5,1.29991e+06,18,mutation
2829,12471.5,1.2999e+06,18,mutation
2831,12480.1,1.29967e+06,18,mutation
2904,12837.6,1.29808e+06,18,mutation
3030,13540.7,1.29806e+06,18,crossover
3033,13558.7,1.298e+06,18,crossover
3039,13601.1,1.29792e+06,18,mutation
3088,13858,1.29778e+06,18,mutation
3136,14093.9,1.29776e+06,18,mutation
3156,14191.7,1.29726e+06,18,mutation
3158,14200.5,1.29722e+06,18,mutation
3191,14386.4,1.29669e+06,18,crossover
3215,14516,1.29532e+06,18,crossover
3265,14787.1,1.29531e+06,18,mutation
3276,14858,1.29518e+06,18,crossover
3302,14987.5,1.2951e+06,18,mutation
3312,15035.4,1.29462e+06,18,mutation
3366,15295.4,1.29445e+06,18,mutation
3367,15304.4,1.29175e+06,18,mutation
3375,15344.8,1.29166e+06,18,mutation
3385,15403.4,1.29061e+06,18,mutation
3409,15511.3,1.29018e+06,18,mutation
3435,15641.5,1.29e+06,18,crossover
3456,15744.3,1.28969e+06,18,crossover
3519,16040.4,1.28872e+06,18,mutation
3594,16383.5,1.28808e+06,18,mutation
3602,16421.4,1.28806e+06,18,mutation
3622,16519.1,1.28806e+06,18,mutation
3638,16593,1.288e+06,18,mutation
3645,16622.7,1.28797e+06,18,crossover
3700,16862.4,1.28791e+06,18,crossover
3807,17399.7,1.28791e+06,18,mutation
3901,17852.5,1.28765e+06,18,mutation
4002,18309.2,1.28756e+06,18,mutation
4030,18440,1.28753e+06,18,mutation
4097,18750.2,1.2873e+06,18,mutation
4105,18784.7,1.28689e+06,18,mutation
4137,18933.9,1.28688e+06,18,mutation
4213,19304.6,1.28649e+06,18,mutation
