n_iter,elapsed_time,cost,n_routes,mechanism
0,704.894,1.40072e+06,0,initialization
0,710.034,1.39809e+06,20,crossover
1,714.582,1.38898e+06,19,crossover
9,748.785,1.38536e+06,19,crossover
14,768.395,1.38502e+06,19,crossover
23,806.659,1.37873e+06,19,crossover
40,879.032,1.37444e+06,19,crossover
94,1103.1,1.37398e+06,19,crossover
96,1112.03,1.36596e+06,20,crossover
114,1183.83,1.36506e+06,19,crossover
139,1287.5,1.36e+06,19,crossover
162,1377.42,1.35548e+06,19,crossover
216,1591.13,1.35345e+06,19,crossover
276,1835.53,1.35158e+06,19,crossover
278,1843.21,1.34935e+06,19,crossover
307,1960.75,1.34502e+06,19,crossover
335,2073.74,1.34255e+06,19,crossover
340,2093.95,1.34138e+06,19,crossover
353,2155.12,1.34098e+06,19,crossover
354,2158.56,1.3391e+06,18,crossover
376,2242.89,1.33874e+06,19,crossover
381,2261.97,1.33673e+06,18,crossover
423,2425.72,1.3358e+06,18,crossover
428,2442.99,1.33471e+06,18,crossover
454,2545.49,1.33469e+06,18,crossover
474,2624.19,1.3345e+06,18,crossover
629,3227.02,1.33434e+06,18,crossover
636,3252.05,1.33395e+06,18,crossover
667,3372.46,1.33214e+06,18,crossover
715,3560.05,1.33208e+06,18,crossover
792,3859.33,1.32863e+06,19,crossover
826,4005.58,1.32612e+06,18,crossover
1123,5518.53,1.3243e+06,18,crossover
1324,6776.59,1.32224e+06,18,crossover
1401,7211.21,1.32055e+06,18,crossover
1548,8114.3,1.31918e+06,18,crossover
1708,9039.9,1.31728e+06,18,crossover
1770,9395.72,1.31614e+06,18,crossover
1940,10423.5,1.31581e+06,18,crossover
1979,10656.8,1.31495e+06,18,crossover
2016,10880.4,1.31335e+06,18,crossover
2070,11185.3,1.3133e+06,18,crossover
2163,11751,1.3131e+06,18,crossover
2321,12722.7,1.31165e+06,18,crossover
2334,12797.8,1.31055e+06,18,crossover
2661,14660.2,1.30855e+06,18,crossover
2824,15599.5,1.3038e+06,18,crossover
3236,17930.6,1.30371e+06,18,crossover
3746,20884.4,1.30317e+06,18,crossover
3812,21256.6,1.30315e+06,18,crossover
3817,21282.3,1.3028e+06,18,crossover
