n_iter,elapsed_time,cost,n_routes,mechanism
0,689.143,1.40032e+06,0,initialization
7,720.596,1.39323e+06,19,crossover
8,725.22,1.37977e+06,18,crossover
20,775.502,1.37926e+06,18,crossover
22,785.425,1.36877e+06,19,crossover
47,895.611,1.35824e+06,20,crossover
94,1075.19,1.35759e+06,20,crossover
177,1400.35,1.35474e+06,20,crossover
189,1447.7,1.3524e+06,19,crossover
214,1538.16,1.34074e+06,19,crossover
370,2156.75,1.34047e+06,19,crossover
377,2184.02,1.33684e+06,18,crossover
485,2603.66,1.33607e+06,18,crossover
510,2701.45,1.33583e+06,18,crossover
725,3553.91,1.33358e+06,18,crossover
790,3819.25,1.33356e+06,18,crossover
798,3862.16,1.33345e+06,18,crossover
833,3999.2,1.3315e+06,18,crossover
912,4383.47,1.32848e+06,18,crossover
993,4773.67,1.32496e+06,18,crossover
1009,4869.31,1.32409e+06,18,crossover
1040,5060.6,1.3215e+06,18,crossover
1145,5719.98,1.32013e+06,18,crossover
1272,6473.16,1.31652e+06,19,crossover
1287,6545.64,1.31197e+06,18,crossover
1857,9769.77,1.30966e+06,18,crossover
2133,11415.2,1.30848e+06,18,crossover
2523,13706.4,1.30746e+06,18,crossover
2803,15284.6,1.30737e+06,18,crossover
3121,17045.1,1.30648e+06,18,crossover
3128,17092.9,1.30549e+06,18,crossover
3308,18125.1,1.30481e+06,18,crossover
3613,19742.3,1.30412e+06,18,crossover
3665,20038.5,1.30408e+06,18,crossover
3741,20502.6,1.30294e+06,18,crossover
3923,21530.8,1.29986e+06,18,crossover
