n_iter,elapsed_time,cost,n_routes,mechanism
0,699.501,1.38644e+06,0,initialization
19,789.657,1.38624e+06,19,crossover
23,807.625,1.37902e+06,19,crossover
29,836.924,1.37766e+06,19,crossover
39,881.175,1.37746e+06,19,crossover
58,959.906,1.37687e+06,19,crossover
70,1016.09,1.36964e+06,20,crossover
88,1099.11,1.36823e+06,19,crossover
90,1108.37,1.36778e+06,19,crossover
132,1273.89,1.36651e+06,19,crossover
143,1316.91,1.36425e+06,19,crossover
164,1399.17,1.36152e+06,19,crossover
179,1459.59,1.35982e+06,19,crossover
207,1570.42,1.35962e+06,19,crossover
221,1627.56,1.35534e+06,19,crossover
228,1654.73,1.35467e+06,18,crossover
237,1689.97,1.35305e+06,19,crossover
244,1718.17,1.35237e+06,20,crossover
275,1845.6,1.3511e+06,18,crossover
288,1895.55,1.34952e+06,19,crossover
339,2102.25,1.34713e+06,19,crossover
379,2263.38,1.34648e+06,19,crossover
454,2563.61,1.34622e+06,19,crossover
496,2727.38,1.34361e+06,19,crossover
510,2779.8,1.33894e+06,18,crossover
599,3133.58,1.33765e+06,19,crossover
698,3528.06,1.33261e+06,18,crossover
907,4403.31,1.33152e+06,18,crossover
964,4663.4,1.32722e+06,18,crossover
988,4788.36,1.32404e+06,19,crossover
1009,4913.02,1.32384e+06,18,crossover
1012,4931.19,1.32068e+06,18,crossover
1018,4973.87,1.31723e+06,18,crossover
1302,6637.58,1.31632e+06,18,crossover
1319,6748.63,1.31466e+06,18,crossover
1546,8069.38,1.31344e+06,18,crossover
1626,8534.84,1.31248e+06,18,crossover
1808,9574.06,1.31227e+06,18,crossover
1844,9790.55,1.3087e+06,19,crossover
1908,10180.8,1.30831e+06,18,crossover
1923,10271.1,1.30605e+06,18,crossover
2321,12575.5,1.30602e+06,18,crossover
2931,16028,1.30512e+06,18,crossover
3281,18014.3,1.30511e+06,18,crossover
3310,18176.7,1.30498e+06,18,crossover
3575,19748,1.30483e+06,18,crossover
3663,20224.8,1.30455e+06,18,crossover
3827,21122.4,1.30344e+06,18,crossover
3828,21125.9,1.30271e+06,18,crossover
