n_iter,elapsed_time,cost,n_routes,mechanism
0,175.248,1.36766e+06,0,initialization
0,178.876,1.3659e+06,19,crossover
1,182.36,1.35534e+06,18,crossover
8,208.515,1.35346e+06,18,mutation
11,218.75,1.35326e+06,18,mutation
13,225.89,1.34872e+06,18,mutation
15,232.858,1.34794e+06,18,mutation
16,235.906,1.34681e+06,18,mutation
26,274.046,1.34474e+06,18,mutation
33,298.514,1.34472e+06,18,mutation
36,309.375,1.34459e+06,18,mutation
37,312.345,1.3445e+06,18,mutation
47,346.233,1.3444e+06,18,mutation
51,360.327,1.34436e+06,18,mutation
56,379.376,1.34411e+06,18,mutation
83,477.283,1.34401e+06,18,mutation
91,503.532,1.34152e+06,18,crossover
108,559.328,1.34147e+06,18,crossover
113,575.486,1.33865e+06,18,mutation
122,604.768,1.33808e+06,18,mutation
123,607.831,1.33732e+06,18,mutation
145,678.329,1.33716e+06,18,mutation
150,694.581,1.33646e+06,18,mutation
196,839.126,1.33645e+06,18,mutation
200,851.064,1.3364e+06,18,mutation
229,945.535,1.33456e+06,18,crossover
233,957.642,1.3341e+06,18,mutation
240,980.251,1.33409e+06,18,mutation
248,1006.31,1.33383e+06,18,mutation
254,1025.63,1.3338e+06,18,mutation
266,1063.05,1.33377e+06,18,mutation
315,1218.91,1.33355e+06,18,mutation
333,1275.58,1.33196e+06,18,crossover
335,1281.57,1.3315e+06,18,mutation
364,1376.58,1.33138e+06,18,mutation
386,1448.19,1.33107e+06,18,mutation
393,1472.44,1.33067e+06,18,mutation
404,1511.14,1.32524e+06,18,crossover
419,1566.28,1.32454e+06,18,mutation
432,1612.8,1.32442e+06,18,mutation
496,1843.7,1.32365e+06,18,crossover
500,1858.85,1.32354e+06,18,mutation
508,1885.77,1.32325e+06,18,mutation
514,1906.47,1.32314e+06,18,mutation
533,1979.78,1.32309e+06,18,crossover
537,1991.41,1.32305e+06,18,mutation
594,2207.97,1.32247e+06,18,mutation
599,2225.95,1.32216e+06,18,mutation
607,2250.86,1.32193e+06,18,mutation
609,2262.55,1.32123e+06,18,mutation
613,2275.41,1.32096e+06,18,mutation
637,2357.91,1.32075e+06,18,mutation
642,2374.47,1.32003e+06,18,mutation
643,2377.59,1.31989e+06,18,mutation
760,2794.7,1.31979e+06,18,mutation
815,2998.75,1.3197e+06,18,mutation
819,3013.88,1.31952e+06,18,mutation
825,3035.31,1.31929e+06,18,mutation
832,3057.82,1.31926e+06,18,mutation
866,3195.53,1.3183e+06,18,crossover
898,3328.44,1.31735e+06,18,crossover
916,3410.72,1.31718e+06,18,mutation
917,3416.38,1.31662e+06,18,mutation
923,3442.7,1.31638e+06,18,mutation
966,3620.84,1.31471e+06,18,mutation
993,3737.49,1.31454e+06,18,mutation
996,3750.31,1.31413e+06,18,mutation
1021,3876,1.31406e+06,18,mutation
1059,4046.5,1.31374e+06,18,mutation
1080,4127.11,1.31362e+06,18,mutation
1082,4136.67,1.31362e+06,18,mutation
1092,4182.03,1.31356e+06,18,mutation
1104,4236.92,1.31354e+06,18,mutation
1125,4327.19,1.31329e+06,18,mutation
1169,4537.19,1.3132e+06,18,mutation
1198,4675.48,1.31305e+06,18,mutation
1214,4746.36,1.31278e+06,18,mutation
1231,4836.81,1.31278e+06,18,mutation
1280,5066.31,1.31144e+06,18,crossover
1319,5254.3,1.31137e+06,18,mutation
1354,5411.2,1.31107e+06,18,crossover
1427,5766.66,1.31075e+06,18,mutation
1430,5778.19,1.31069e+06,18,mutation
1466,5952.31,1.30861e+06,18,mutation
1499,6116.94,1.30843e+06,18,mutation
1556,6400.42,1.3083e+06,19,crossover
1574,6487.75,1.30792e+06,18,crossover
1591,6567.22,1.30729e+06,18,mutation
1633,6753.56,1.30728e+06,18,crossover
1647,6819.16,1.30702e+06,18,mutation
1675,6996.5,1.30685e+06,18,mutation
1683,7028.13,1.30684e+06,18,crossover
1708,7141.4,1.30644e+06,18,crossover
1735,7267.83,1.30605e+06,18,mutation
1751,7336.34,1.3059e+06,18,mutation
1786,7504.88,1.30578e+06,18,mutation
1802,7576.6,1.30561e+06,18,mutation
1858,7830.39,1.30537e+06,18,mutation
1882,7908.97,1.30525e+06,18,crossover
1901,7991.5,1.30512e+06,18,mutation
1958,8239.08,1.30455e+06,18,crossover
1982,8342.58,1.30392e+06,18,mutation
2014,8482.05,1.30388e+06,18,mutation
2029,8538,1.30379e+06,18,mutation
2136,9022.55,1.30372e+06,18,mutation
2146,9064.28,1.30291e+06,18,mutation
2178,9192.55,1.30284e+06,18,mutation
2210,9330.17,1.30271e+06,18,mutation
2315,9778.24,1.30177e+06,18,mutation
2397,10130.5,1.30161e+06,18,mutation
2421,10232.6,1.30141e+06,18,mutation
2504,10578.3,1.30121e+06,18,crossover
2514,10621.6,1.30113e+06,18,mutation
2515,10627.1,1.3002e+06,18,mutation
2542,10747.8,1.29993e+06,18,mutation
2585,10948.1,1.29979e+06,18,crossover
2673,11330.4,1.29927e+06,18,mutation
2849,12137.5,1.29925e+06,18,mutation
2875,12286.7,1.29896e+06,18,mutation
2899,12400.3,1.29889e+06,18,crossover
2901,12411.8,1.29889e+06,18,mutation
2904,12421.5,1.29888e+06,18,mutation
2926,12514.9,1.29867e+06,18,crossover
2953,12642.3,1.29818e+06,18,mutation
2971,12731.9,1.2978e+06,18,mutation
3064,13147.3,1.29746e+06,18,crossover
3078,13219.8,1.29743e+06,18,mutation
3107,13368.8,1.29704e+06,18,mutation
3220,13935.6,1.29699e+06,18,mutation
3232,13991.9,1.29578e+06,18,mutation
3250,14086.7,1.29573e+06,18,crossover
3293,14304.9,1.29521e+06,18,mutation
3385,14749.4,1.29513e+06,18,mutation
3388,14760.9,1.29414e+06,18,mutation
3472,15116.5,1.29395e+06,18,mutation
3654,15986.4,1.29371e+06,18,crossover
3729,16372.6,1.29368e+06,18,mutation
3909,17317.3,1.29363e+06,18,mutation
3929,17423.7,1.29357e+06,18,mutation
4034,18038.6,1.29349e+06,18,mutation
4271,19328.7,1.29314e+06,18,mutation
4386,19912,1.29305e+06,18,crossover
4409,20070.8,1.29168e+06,18,mutation
4613,21160,1.2909e+06,18,mutation
4652,21378.1,1.29008e+06,18,mutation
