n_iter,elapsed_time,cost,n_routes,mechanism
0,174.671,1.36024e+06,0,initialization
2,187.154,1.35498e+06,18,crossover
8,208.983,1.35416e+06,18,mutation
9,212.061,1.35375e+06,18,mutation
11,219.061,1.35364e+06,18,mutation
21,257.078,1.35302e+06,18,mutation
26,274.873,1.35292e+06,18,mutation
30,290.218,1.3495e+06,18,mutation
55,382.718,1.34603e+06,19,crossover
57,388.734,1.34551e+06,19,mutation
68,426.095,1.34446e+06,19,mutation
98,528.654,1.344e+06,19,mutation
105,551.954,1.34388e+06,19,mutation
119,598.861,1.34282e+06,19,crossover
126,624.158,1.34276e+06,19,mutation
144,684.376,1.34241e+06,19,mutation
164,749.141,1.34113e+06,19,mutation
174,782.719,1.34068e+06,19,mutation
186,823.189,1.34037e+06,19,crossover
196,856.893,1.33753e+06,19,mutation
234,980.191,1.33711e+06,19,crossover
279,1122.46,1.33587e+06,19,crossover
280,1125.41,1.33556e+06,19,mutation
296,1177.14,1.33534e+06,19,mutation
321,1257.23,1.33457e+06,19,mutation
350,1350.97,1.3337e+06,18,mutation
384,1459.19,1.33194e+06,18,crossover
437,1636.45,1.33092e+06,18,mutation
487,1799.17,1.33082e+06,18,crossover
537,1964.75,1.33014e+06,18,mutation
601,2170.89,1.32945e+06,18,crossover
611,2201.97,1.3281e+06,18,mutation
656,2346.12,1.32808e+06,18,mutation
699,2496.7,1.32746e+06,18,mutation
700,2502.52,1.32528e+06,18,mutation
740,2635.44,1.32351e+06,18,crossover
779,2781.16,1.3231e+06,18,crossover
797,2842.72,1.323e+06,18,mutation
804,2866.07,1.32222e+06,18,mutation
815,2911.38,1.322e+06,18,mutation
865,3107.39,1.32157e+06,18,mutation
881,3160.64,1.32077e+06,18,mutation
913,3271.64,1.32026e+06,18,mutation
921,3302.22,1.32022e+06,18,mutation
948,3394.19,1.32004e+06,18,mutation
964,3458.78,1.31686e+06,18,crossover
1017,3683.83,1.31668e+06,18,mutation
1027,3740.95,1.31652e+06,18,crossover
1031,3763.99,1.31593e+06,18,mutation
1044,3821.59,1.3152e+06,18,mutation
1126,4234.86,1.31329e+06,18,crossover
1129,4251.61,1.31305e+06,18,mutation
1144,4328.73,1.31303e+06,18,mutation
1198,4611.2,1.31247e+06,18,mutation
1276,4970.61,1.31239e+06,18,mutation
1311,5145.14,1.31187e+06,18,mutation
1333,5273.53,1.31102e+06,18,mutation
1463,5953.72,1.3107e+06,18,mutation
1533,6339.16,1.31052e+06,18,mutation
1715,7359.24,1.31031e+06,18,mutation
1732,7437.15,1.3103e+06,18,mutation
1811,7845.09,1.31007e+06,18,mutation
1822,7909.14,1.30987e+06,18,mutation
1933,8597.36,1.30962e+06,18,mutation
2052,9271.2,1.3093e+06,18,crossover
2217,10249.5,1.30771e+06,18,mutation
2238,10368.6,1.30764e+06,18,mutation
2327,10866.9,1.30575e+06,20,mutation
2344,10946.3,1.30444e+06,20,mutation
2356,10989.5,1.30189e+06,20,mutation
2406,11220.5,1.29926e+06,18,mutation
2429,11345.9,1.29582e+06,18,mutation
2520,11806.8,1.29579e+06,18,mutation
2596,12180.2,1.29565e+06,18,mutation
2599,12196.5,1.29269e+06,18,mutation
2609,12246.7,1.29242e+06,18,mutation
2611,12260.6,1.2922e+06,18,mutation
2682,12610.8,1.29207e+06,18,mutation
2707,12733.8,1.29161e+06,18,mutation
2781,13129.9,1.29026e+06,18,mutation
2873,13597.3,1.29023e+06,18,mutation
2879,13629.3,1.29013e+06,18,crossover
2881,13638.5,1.28974e+06,18,mutation
2938,13910.5,1.28971e+06,18,mutation
2961,14014.1,1.28947e+06,18,mutation
2962,14020.1,1.28933e+06,18,crossover
3038,14391,1.28837e+06,18,mutation
3112,14716.3,1.28836e+06,18,mutation
3128,14783.9,1.28831e+06,18,mutation
3156,14905.3,1.28815e+06,18,mutation
3158,14912.1,1.28787e+06,18,mutation
3296,15517.4,1.28784e+06,18,mutation
3302,15540.2,1.28777e+06,18,mutation
3392,15946.6,1.28713e+06,18,mutation
3437,16138.8,1.28658e+06,18,mutation
3609,16976.3,1.28647e+06,18,mutation
3620,17035.2,1.28647e+06,18,crossover
3656,17213.1,1.28644e+06,18,mutation
3709,17465,1.28636e+06,18,mutation
3723,17526.5,1.28627e+06,18,crossover
3725,17532.6,1.28507e+06,18,crossover
3785,17828.1,1.28507e+06,18,mutation
3814,17964.9,1.28475e+06,18,mutation
3971,18713.2,1.28462e+06,18,mutation
4045,19064.4,1.28454e+06,19,crossover
4116,19402.8,1.28436e+06,18,mutation
4125,19443.5,1.28424e+06,18,mutation
4235,19906,1.28423e+06,18,crossover
4295,20178.8,1.2841e+06,18,mutation
4333,20344,1.28405e+06,18,mutation
4510,21116.1,1.2838e+06,18,crossover
4519,21155.4,1.28374e+06,18,mutation
4541,21264.1,1.28373e+06,18,mutation
4546,21283.5,1.28354e+06,18,crossover
4548,21292.5,1.28343e+06,18,mutation
4569,21401.8,1.2833e+06,18,mutation
4574,21434.3,1.28316e+06,18,mutation
4588,21506.4,1.28294e+06,18,mutation
