id,cost,hd_time,ls_time,diversity
0,2.69615e+06,0.614,1.155,59.3798
1,2.69648e+06,2.225,1.162,65.8915
2,2.70512e+06,0.497,1.114,55.969
3,2.7056e+06,2.175,1.169,65.1938
4,2.70738e+06,2.177,1.141,63.0078
5,2.70786e+06,1.576,1.16,64.4341
6,2.70842e+06,2.378,1.178,64.7442
7,2.70886e+06,1.997,1.173,63.5349
8,2.71148e+06,1.199,1.061,62.6667
9,2.71273e+06,0.406,1.107,57.9225
10,2.71285e+06,2.235,1.036,64.0155
11,2.71376e+06,2.187,1.206,63.2713
12,2.71433e+06,2.092,1.159,64.3876
13,2.71486e+06,1.219,1.178,62.3721
14,2.71652e+06,0.78,1.187,59.9225
15,2.71655e+06,0.903,1.157,60.9767
16,2.71677e+06,0.985,1.12,61.4574
17,2.7168e+06,0.501,1.149,55.6124
18,2.71684e+06,2.22,1.107,63.845
19,2.71751e+06,1.007,1.056,60.1085
20,2.71822e+06,0.665,1.156,58.8372
21,2.72051e+06,1.766,1.143,64.3101
22,2.72069e+06,2.045,1.143,64
23,2.72071e+06,1.433,1.192,64.4341
24,2.72122e+06,0.597,1.154,60.3101
25,2.72137e+06,0.42,1.083,54.9767
26,2.7223e+06,1.686,1.166,64.2326
27,2.72364e+06,0.87,1.15,62.7752
28,2.72406e+06,0.516,1.187,58.093
29,2.72455e+06,1.44,1.132,63.6744
30,2.72497e+06,1.576,1.127,64.1085
31,2.72541e+06,0.683,1.14,59.8915
32,2.72585e+06,2.383,1.124,64.7907
33,2.72647e+06,0.694,1.067,59.5814
34,2.72661e+06,0.567,1.193,59.6434
35,2.72692e+06,1.444,1.151,63.5039
36,2.72705e+06,0.68,1.158,58.1705
37,2.72803e+06,0.626,1.115,58.7907
38,2.72822e+06,1.096,1.108,61.1008
39,2.72831e+06,0.861,1.14,62.124
40,2.72862e+06,1.414,1.133,64.2016
41,2.72953e+06,0.812,1.182,59.969
42,2.7305e+06,1.997,1.129,64.5271
43,2.73133e+06,1.609,1.141,64.5581
44,2.73152e+06,0.42,1.104,55.4264
45,2.73165e+06,0.428,1.079,57.0853
46,2.73223e+06,1.809,1.167,63.6589
47,2.73227e+06,0.492,1.158,56.6667
48,2.73256e+06,0.625,1.557,58.0465
49,2.7329e+06,0.86,1.219,62.2791
50,2.73302e+06,0.61,1.126,57.8605
51,2.73368e+06,0.622,1.125,58.2481
52,2.73386e+06,0.578,1.219,59.0543
53,2.73471e+06,0.823,1.171,60.0775
54,2.73636e+06,0.74,1.184,59.3023
55,2.73642e+06,2.021,1.111,63.4264
56,2.73677e+06,2.06,1.144,65.5194
57,2.73736e+06,0.78,1.128,62.4496
58,2.73752e+06,1.857,1.084,65.4884
59,2.73808e+06,0.506,1.097,52.0465
60,2.7382e+06,0.734,1.148,59.6434
61,2.73839e+06,0.756,1.129,59.4729
62,2.7387e+06,2.114,1.072,64.6822
63,2.73949e+06,0.545,1.203,57.3798
64,2.74043e+06,2.19,1.106,64.9612
65,2.74373e+06,1.03,1.123,61.5659
66,2.74378e+06,0.506,1.075,54.6667
67,2.74462e+06,1.836,1.133,65.3178
68,2.74568e+06,1.584,1.186,63.5504
69,2.74585e+06,1.249,1.126,62.9457
70,2.7475e+06,0.48,1.125,56.186
71,2.74758e+06,0.543,1.155,59.1473
72,2.74789e+06,1.179,1.092,62.1395
73,2.74831e+06,0.515,1.095,52.2171
74,2.74835e+06,1.771,1.012,63.6899
75,2.7485e+06,0.529,1.145,57.7984
76,2.74854e+06,1.316,1.106,62.3101
77,2.7489e+06,0.717,1.191,59.2713
78,2.74941e+06,1.956,1.093,63.1163
79,2.74947e+06,0.032,1.074,59.3488
80,2.75009e+06,0.521,1.125,57.6899
81,2.75065e+06,0.681,1.101,59.0388
82,2.75087e+06,0.421,1.05,54.8062
83,2.75649e+06,1.186,1.179,62.4651
84,2.75803e+06,1.008,1.195,62.5271
85,2.75811e+06,0.509,1.123,58.2636
86,2.75898e+06,1.017,1.169,61.4729
87,2.7604e+06,0.636,1.086,58.3721
88,2.76072e+06,0.516,1.078,55.2868
89,2.76122e+06,0.718,1.223,60.2791
90,2.76124e+06,1.421,1.11,63.6899
91,2.76175e+06,0.701,1.114,60.6357
92,2.76643e+06,0.637,1.048,59.7829
93,2.7686e+06,0.921,1.12,61.2558
94,2.77253e+06,0.406,1.046,54.4031
95,2.77642e+06,0.562,1.08,58.093
96,2.77971e+06,1.394,1.086,63.5039
97,2.78306e+06,2.233,1.109,63.1938
98,2.71271e+06,2.135,1.267,44.6822
99,2.71442e+06,2.135,1.267,44.6047
100,2.71938e+06,0.501,1.149,64.4961
101,2.72169e+06,1.433,1.192,65.5814
102,2.72842e+06,0.626,1.115,64.0155
103,2.74272e+06,0.567,1.193,64.124
104,2.75238e+06,1.956,1.093,66.2171
105,2.75377e+06,1.309,1.158,44.5426
106,2.75629e+06,1.309,1.158,44.4961
