id,cost,hd_time,ls_time,diversity
0,3.30036e+06,1.173,1.849,57.2957
1,3.30128e+06,1.064,1.816,55.761
2,3.3014e+06,0.827,1.818,51.4126
3,3.30292e+06,1.149,1.833,55.6679
4,3.30303e+06,1.153,1.811,56.5167
5,3.30538e+06,0.828,1.807,53.5635
6,3.3064e+06,1.134,1.795,57.0864
7,3.30811e+06,1.017,1.808,54.8425
8,3.30936e+06,0.998,1.835,57.0283
9,3.31042e+06,1.136,1.806,53.7263
10,3.31165e+06,0.828,1.869,52.3195
11,3.31166e+06,0.899,1.877,54.9471
12,3.31169e+06,0.985,1.826,54.6564
13,3.31212e+06,1.035,1.814,55.2959
14,3.31291e+06,0.829,1.881,54.5518
15,3.31493e+06,1.072,1.865,55.8075
16,3.31634e+06,1.052,1.807,55.8772
17,3.31677e+06,1.021,1.859,55.7842
18,3.31694e+06,0.825,1.816,55.2145
19,3.31779e+06,0.86,1.803,54.389
20,3.31808e+06,0.066,1.727,53.1217
21,3.31839e+06,1.172,1.818,55.9935
22,3.31928e+06,0.834,1.992,51.2266
23,3.3211e+06,1.129,1.798,56.7143
24,3.32196e+06,0.824,1.817,51.7614
25,3.32297e+06,0.833,1.85,51.0755
26,3.32327e+06,0.858,1.793,51.308
27,3.3239e+06,1.298,1.812,56.1446
28,3.32737e+06,1.047,1.732,55.075
29,3.32862e+06,0.805,1.831,49.6686
30,3.32897e+06,1.04,1.761,54.982
31,3.32944e+06,1.003,1.81,51.4359
32,3.32945e+06,1.066,1.801,56.0284
33,3.32974e+06,1.105,1.73,55.7958
34,3.33033e+06,1.056,1.852,54.8773
35,3.3306e+06,1,1.781,48.6339
36,3.33073e+06,1.325,1.795,56.4702
37,3.3311e+06,0.981,1.849,50.9941
38,3.3313e+06,0.867,1.823,49.9593
39,3.33214e+06,0.88,1.783,53.2961
40,3.33262e+06,1.14,1.867,55.4238
41,3.33295e+06,1.023,1.855,55.6912
42,3.33302e+06,0.825,1.795,52.2149
43,3.33376e+06,0.983,1.789,55.5517
44,3.33418e+06,1.168,1.83,56.726
45,3.33433e+06,1.212,1.83,57.2957
46,3.33464e+06,1.008,1.814,54.9936
47,3.33491e+06,1.038,1.873,54.4472
48,3.33508e+06,0.999,1.894,52.9706
49,3.33533e+06,0.822,1.746,51.2382
50,3.33599e+06,1.002,1.845,54.5983
51,3.336e+06,0.888,2.124,50.9127
52,3.33698e+06,1.081,1.77,55.6679
53,3.33708e+06,0.994,1.828,50.529
54,3.33713e+06,1.118,2.161,56.133
55,3.33736e+06,0.968,1.757,54.0286
56,3.33771e+06,1.065,1.871,57.3654
57,3.33807e+06,1.156,1.798,55.8307
58,3.33835e+06,1.009,1.761,54.6332
59,3.33879e+06,0.966,1.729,51.7614
60,3.33944e+06,1.019,1.764,50.343
61,3.34018e+06,0.953,1.904,52.2032
62,3.34282e+06,1.172,1.848,56.2842
63,3.34316e+06,1.07,1.891,55.2378
64,3.34356e+06,0.989,1.842,53.4938
65,3.34408e+06,0.985,1.856,50.4127
66,3.34601e+06,1.168,1.811,56.2144
67,3.34643e+06,1.011,1.756,53.9123
68,3.3467e+06,0.825,1.823,54.889
69,3.34813e+06,0.972,1.807,50.9708
70,3.34837e+06,0.814,1.749,52.1916
71,3.3485e+06,0.965,1.793,52.7846
72,3.35002e+06,1,1.845,54.8657
73,3.35042e+06,0.844,1.815,52.4823
74,3.35377e+06,0.807,1.725,51.9242
75,3.35388e+06,1.125,1.866,55.8889
76,3.35419e+06,1.088,1.863,54.5169
77,3.35421e+06,0.991,1.825,53.7844
78,3.35666e+06,1.016,1.781,55.854
79,3.35774e+06,1.013,1.733,50.25
80,3.35819e+06,0.982,1.765,51.3312
81,3.35846e+06,0.841,1.751,50.4941
82,3.35877e+06,1.001,1.765,54.7029
83,3.35898e+06,0.998,1.831,55.1913
84,3.36009e+06,1.037,1.748,53.8309
85,3.3609e+06,1.185,1.795,55.7493
86,3.3625e+06,1.18,1.799,56.4934
87,3.36457e+06,0.824,1.783,49.8314
88,3.36606e+06,0.992,1.764,49.4594
89,3.36922e+06,1.053,1.794,53.6682
90,3.37266e+06,1.094,1.849,55.4238
91,3.37284e+06,0.808,1.799,50.9243
92,3.37294e+06,1.147,1.809,56.0981
93,3.37345e+06,1.07,1.712,55.0982
94,3.3773e+06,0.836,1.75,53.3078
95,3.37887e+06,1.027,1.719,54.8657
96,3.38058e+06,0.847,1.745,50.5988
97,3.38289e+06,1.143,1.829,56.1214
98,3.39454e+06,1.029,1.851,53.8426
99,3.31732e+06,0.985,1.826,58.063
100,3.32216e+06,1.072,1.865,58.3537
101,3.3246e+06,0.828,1.869,58.6443
102,3.32995e+06,0.858,1.793,52.0521
103,3.33569e+06,0.828,1.783,36.6585
104,3.33942e+06,0.888,2.124,51.4359
105,3.34054e+06,0.828,1.783,36.5306
106,3.40285e+06,1.029,1.851,57.8305
