n_iter,elapsed_time,cost,n_routes,mechanism
0,105.638,2.76355e+06,0,initialization
16,129.108,2.75849e+06,37,crossover
26,142.029,2.75398e+06,37,crossover
47,169.623,2.7465e+06,37,crossover
54,179.36,2.74196e+06,37,crossover
60,187.343,2.73608e+06,37,crossover
97,234.012,2.71578e+06,37,crossover
116,259.373,2.71463e+06,37,crossover
145,295.981,2.70826e+06,37,crossover
181,340.64,2.69788e+06,37,crossover
213,383.03,2.69226e+06,37,crossover
281,469.249,2.67778e+06,37,crossover
333,535.953,2.676e+06,37,crossover
442,681.498,2.67415e+06,37,crossover
481,735.812,2.67336e+06,37,crossover
482,738.704,2.64679e+06,36,crossover
546,827.125,2.64089e+06,36,crossover
586,891.765,2.63973e+06,36,crossover
605,927.907,2.63012e+06,36,crossover
692,1076.4,2.62479e+06,36,crossover
723,1133.61,2.62418e+06,36,crossover
725,1138.61,2.61261e+06,36,crossover
752,1185.56,2.60778e+06,36,crossover
787,1246.66,2.60772e+06,36,crossover
884,1407.7,2.6045e+06,36,crossover
948,1519.72,2.60159e+06,36,crossover
1105,1786.36,2.6009e+06,36,crossover
1241,2012.34,2.59773e+06,36,crossover
1394,2281.64,2.59252e+06,36,crossover
1450,2374.2,2.57746e+06,36,crossover
2271,3701.33,2.57676e+06,36,crossover
2518,4070.01,2.5722e+06,36,crossover
2927,4698.86,2.5713e+06,36,crossover
2981,4775.86,2.57127e+06,36,crossover
3003,4805.95,2.5694e+06,36,crossover
3009,4813.34,2.56907e+06,36,crossover
3357,5342.31,2.56845e+06,36,crossover
3442,5470.23,2.5684e+06,36,crossover
3541,5615.12,2.56794e+06,36,crossover
3868,6100.72,2.56787e+06,36,crossover
3981,6268.44,2.56748e+06,36,crossover
3993,6290.22,2.56738e+06,36,crossover
4016,6327.98,2.56707e+06,36,crossover
4044,6370.98,2.56704e+06,36,crossover
4137,6508.92,2.56644e+06,36,crossover
4150,6534.23,2.56639e+06,36,crossover
4199,6613.78,2.56566e+06,36,crossover
4780,7502.14,2.5656e+06,36,crossover
4804,7536.03,2.56476e+06,36,crossover
4817,7551.23,2.56311e+06,36,crossover
4929,7720.58,2.5627e+06,36,crossover
4969,7776.19,2.56265e+06,36,crossover
5249,8219.94,2.56264e+06,36,crossover
5273,8255.53,2.56229e+06,36,crossover
5307,8316.33,2.56223e+06,36,crossover
5514,8640,2.56216e+06,36,crossover
5811,9106.92,2.56152e+06,36,crossover
5989,9387.16,2.56108e+06,36,crossover
6776,10664.7,2.56086e+06,36,crossover
6934,10920.6,2.56082e+06,36,crossover
7090,11170.3,2.56019e+06,36,crossover
7535,11882.9,2.55974e+06,36,crossover
7955,12564.7,2.55945e+06,36,crossover
8752,13849.2,2.5581e+06,36,crossover
9115,14450.1,2.55806e+06,36,crossover
10654,16876.8,2.55685e+06,36,crossover
11611,18356.8,2.55683e+06,36,crossover
11851,18738.4,2.55642e+06,36,crossover
11949,18893.6,2.55566e+06,36,crossover
12383,19561.8,2.55505e+06,36,crossover
12522,19779.4,2.5539e+06,36,crossover
13364,21097,2.55357e+06,36,crossover
13574,21419.2,2.55318e+06,36,crossover
13615,21495.1,2.55317e+06,36,crossover
