n_iter,elapsed_time,cost,n_routes,mechanism
0,50.095,2.70389e+06,0,initialization
37,96.656,2.70373e+06,37,mutation
66,130.236,2.7025e+06,37,mutation
71,135.878,2.69058e+06,37,crossover
93,161.531,2.68865e+06,37,crossover
157,235.878,2.68081e+06,37,crossover
227,316.472,2.67534e+06,37,mutation
233,323.086,2.67432e+06,37,mutation
250,343.297,2.67085e+06,37,mutation
266,363.752,2.66861e+06,37,mutation
275,374.22,2.66763e+06,37,mutation
301,406.219,2.66485e+06,37,mutation
304,409.377,2.66269e+06,37,mutation
309,416.188,2.65962e+06,37,mutation
319,426.534,2.65578e+06,37,mutation
345,460.36,2.65524e+06,36,mutation
361,478.891,2.65228e+06,36,mutation
376,496.955,2.64859e+06,36,mutation
401,524.345,2.64348e+06,36,mutation
421,545.907,2.64223e+06,36,crossover
448,582.597,2.63983e+06,36,mutation
450,584.408,2.63877e+06,36,mutation
471,612.814,2.6363e+06,36,mutation
473,614.595,2.62946e+06,36,mutation
485,628.955,2.62237e+06,36,mutation
500,652.595,2.6145e+06,36,mutation
529,688.187,2.61373e+06,36,mutation
536,697.109,2.61221e+06,36,mutation
550,718.502,2.60954e+06,36,mutation
587,774.832,2.60936e+06,36,crossover
608,808.595,2.60851e+06,36,mutation
673,920.707,2.59977e+06,36,mutation
688,943.458,2.59729e+06,36,mutation
699,960.894,2.59474e+06,36,mutation
710,978.831,2.59381e+06,36,mutation
719,988.694,2.59018e+06,36,mutation
720,990.409,2.58725e+06,36,mutation
811,1117.52,2.58722e+06,36,mutation
818,1131.44,2.58668e+06,36,mutation
828,1146.6,2.58594e+06,36,mutation
838,1159.99,2.58555e+06,36,mutation
892,1255.32,2.58401e+06,36,mutation
908,1276.96,2.58397e+06,36,mutation
938,1323.79,2.5757e+06,36,mutation
1000,1414.97,2.57524e+06,36,mutation
1034,1470.79,2.57478e+06,36,mutation
1054,1500.25,2.5738e+06,36,mutation
1055,1501.1,2.5736e+06,36,mutation
1121,1594.1,2.57342e+06,36,mutation
1138,1621.46,2.57254e+06,36,crossover
1178,1683.49,2.57204e+06,36,mutation
1193,1706.63,2.57185e+06,36,mutation
1224,1758.33,2.57116e+06,36,mutation
1232,1771.55,2.57093e+06,36,mutation
1290,1866.79,2.57093e+06,36,mutation
1387,2015.97,2.57001e+06,36,crossover
1876,2755.61,2.5699e+06,36,mutation
1927,2834.47,2.56986e+06,36,crossover
1944,2860.6,2.56805e+06,36,crossover
2043,3019.61,2.56803e+06,36,crossover
2063,3051.16,2.56789e+06,36,mutation
2300,3399.44,2.56774e+06,36,mutation
2399,3553.76,2.56693e+06,36,mutation
2574,3825.6,2.5669e+06,36,mutation
2586,3842.55,2.56645e+06,36,mutation
2617,3884.24,2.56603e+06,36,mutation
2805,4178.41,2.56467e+06,36,mutation
2817,4196.75,2.56415e+06,36,mutation
2825,4207.46,2.56338e+06,36,mutation
2842,4234.63,2.56294e+06,36,mutation
2850,4247.87,2.5611e+06,36,mutation
2852,4250.55,2.5611e+06,36,crossover
2855,4255.35,2.55943e+06,36,mutation
3051,4566.92,2.55888e+06,36,mutation
3112,4658.69,2.55877e+06,36,mutation
3133,4691.7,2.55751e+06,36,mutation
3312,4975.63,2.5575e+06,36,mutation
3357,5043.25,2.55712e+06,36,mutation
3443,5180.35,2.55675e+06,36,mutation
3444,5181.23,2.55595e+06,36,crossover
3447,5185.98,2.5558e+06,36,mutation
3448,5186.85,2.55419e+06,36,mutation
3480,5229.59,2.55371e+06,36,mutation
3613,5448.94,2.55368e+06,36,mutation
3817,5768.45,2.55321e+06,36,mutation
3952,5970,2.55292e+06,36,mutation
3960,5980.83,2.5529e+06,36,mutation
4150,6265.78,2.55252e+06,36,mutation
4194,6328.53,2.55241e+06,36,mutation
4460,6733.41,2.55155e+06,36,mutation
4480,6760.61,2.55146e+06,36,mutation
4889,7375.42,2.55145e+06,36,mutation
4899,7390.85,2.55072e+06,36,mutation
4914,7414.49,2.55047e+06,36,mutation
5102,7697.83,2.55046e+06,36,mutation
5206,7859.56,2.55002e+06,36,mutation
5215,7874.72,2.54966e+06,36,mutation
5490,8312.11,2.5496e+06,36,mutation
5927,8954.38,2.54955e+06,36,crossover
5937,8967.52,2.54865e+06,36,crossover
6198,9350.92,2.54858e+06,36,mutation
6256,9436.41,2.54858e+06,36,mutation
6596,9932.42,2.54836e+06,36,mutation
6835,10280,2.54836e+06,36,mutation
6916,10393.2,2.54832e+06,36,mutation
6957,10448.7,2.54831e+06,36,mutation
7037,10570.4,2.54827e+06,36,mutation
7046,10580.4,2.54802e+06,36,crossover
7181,10781.6,2.548e+06,36,mutation
7804,11714.8,2.54784e+06,36,mutation
8655,13090.1,2.54778e+06,36,mutation
9196,13919.3,2.54763e+06,36,mutation
9204,13932.9,2.54732e+06,36,mutation
9214,13945.9,2.54716e+06,36,mutation
9230,13969.2,2.54704e+06,36,mutation
9332,14152.2,2.54662e+06,36,mutation
9776,14856.1,2.54661e+06,36,mutation
10437,15820.5,2.54654e+06,36,mutation
11130,16812.5,2.54653e+06,36,mutation
11688,17618.8,2.54639e+06,36,mutation
11822,17831.7,2.54637e+06,36,mutation
12060,18182.5,2.54634e+06,36,mutation
12148,18317.1,2.54634e+06,36,mutation
12830,19338.4,2.54623e+06,36,crossover
12983,19561.4,2.54599e+06,36,mutation
13132,19789.1,2.54598e+06,36,crossover
13269,19987.8,2.54595e+06,36,mutation
13331,20072.9,2.54588e+06,36,mutation
13375,20135.4,2.54475e+06,36,mutation
13459,20258.3,2.5445e+06,36,mutation
13481,20296.8,2.54442e+06,36,mutation
14019,21084.7,2.5442e+06,36,mutation
