n_iter,elapsed_time,cost,n_routes,mechanism
0,47.92,2.71822e+06,0,initialization
9,59.659,2.70338e+06,37,mutation
67,123.411,2.69584e+06,37,crossover
84,143.877,2.69523e+06,37,crossover
96,158.408,2.68651e+06,37,crossover
114,177.876,2.6775e+06,37,mutation
121,186.189,2.67434e+06,37,crossover
151,224.064,2.6726e+06,37,crossover
164,239.203,2.66968e+06,37,mutation
169,245.517,2.66229e+06,37,crossover
290,389.611,2.64841e+06,37,mutation
293,392.971,2.64626e+06,37,mutation
335,438.189,2.64588e+06,37,mutation
391,502.452,2.63845e+06,37,mutation
422,537.862,2.63678e+06,37,mutation
426,542.112,2.63563e+06,37,mutation
437,555.206,2.63464e+06,37,mutation
448,568.815,2.63449e+06,37,mutation
451,573.174,2.63054e+06,37,crossover
457,583.298,2.6285e+06,37,mutation
462,588.41,2.62818e+06,36,mutation
491,627.486,2.6208e+06,36,mutation
545,700.066,2.61472e+06,36,mutation
560,722.861,2.60675e+06,36,mutation
579,754.984,2.60634e+06,36,mutation
588,768.016,2.60518e+06,36,crossover
598,785.689,2.60467e+06,36,mutation
601,788.674,2.60349e+06,36,crossover
627,823.815,2.60338e+06,36,mutation
629,825.843,2.59728e+06,36,mutation
642,844.627,2.59693e+06,36,mutation
654,864.765,2.59537e+06,36,mutation
700,946.218,2.59344e+06,36,mutation
717,973.472,2.59282e+06,36,mutation
750,1024.82,2.5914e+06,36,mutation
751,1025.67,2.58996e+06,36,mutation
761,1038.97,2.58995e+06,36,mutation
810,1117.55,2.58644e+06,36,mutation
849,1176.69,2.58563e+06,36,mutation
868,1204.35,2.58473e+06,36,mutation
875,1213.5,2.58463e+06,36,mutation
891,1232.22,2.58416e+06,36,crossover
916,1271.63,2.5829e+06,36,mutation
921,1280.34,2.58149e+06,36,mutation
992,1382.67,2.57959e+06,36,mutation
1017,1425.19,2.57898e+06,36,mutation
1059,1495.1,2.57823e+06,36,mutation
1060,1497.71,2.57747e+06,36,mutation
1070,1515.58,2.57506e+06,36,mutation
1077,1526.17,2.57452e+06,36,mutation
1243,1785.02,2.57357e+06,36,mutation
1281,1846.64,2.57352e+06,36,mutation
1290,1857.38,2.56991e+06,36,mutation
1394,2014.13,2.5692e+06,36,crossover
1525,2220.24,2.56915e+06,36,mutation
1542,2247.52,2.56846e+06,36,mutation
1574,2300.53,2.5684e+06,36,crossover
1603,2343.72,2.56584e+06,36,mutation
