n_iter,elapsed_time,cost,n_routes,mechanism
0,49.563,2.69882e+06,0,initialization
32,89.826,2.6915e+06,37,crossover
33,90.639,2.69099e+06,37,mutation
56,117.264,2.68819e+06,37,mutation
86,150.577,2.68528e+06,37,mutation
150,221.781,2.68509e+06,37,mutation
195,273.219,2.68239e+06,37,mutation
199,277.766,2.67235e+06,37,mutation
202,281.686,2.65744e+06,37,mutation
227,310.517,2.65696e+06,37,mutation
282,383.452,2.65638e+06,36,mutation
293,400.624,2.65284e+06,36,mutation
320,429.686,2.65236e+06,36,mutation
326,436.046,2.65128e+06,36,mutation
336,449.141,2.64991e+06,36,mutation
340,456.156,2.64927e+06,36,mutation
350,465.953,2.64223e+06,37,mutation
453,587.797,2.64098e+06,37,mutation
462,599.077,2.63264e+06,37,mutation
481,621.046,2.63113e+06,37,mutation
491,634.296,2.62781e+06,37,mutation
493,637.125,2.62702e+06,37,mutation
560,738.593,2.61794e+06,36,mutation
562,742.25,2.61633e+06,36,mutation
571,753.543,2.61566e+06,36,mutation
594,788.36,2.61274e+06,36,mutation
608,807.843,2.61178e+06,36,mutation
611,814.86,2.61134e+06,37,mutation
614,820.252,2.61083e+06,37,crossover
629,845.265,2.60961e+06,36,mutation
642,862.969,2.60079e+06,36,mutation
661,894.047,2.59724e+06,36,crossover
757,1042.31,2.59581e+06,36,mutation
760,1049.28,2.59563e+06,36,mutation
780,1076.2,2.59277e+06,36,mutation
810,1116.92,2.5892e+06,36,mutation
818,1125.69,2.589e+06,36,mutation
832,1144.97,2.58768e+06,36,mutation
865,1203.08,2.5869e+06,36,mutation
996,1402.59,2.58687e+06,36,mutation
1037,1468.89,2.58597e+06,36,mutation
1068,1511.53,2.5845e+06,36,mutation
1104,1563.86,2.58423e+06,36,mutation
1126,1594.06,2.58239e+06,36,crossover
1174,1673.15,2.58118e+06,36,mutation
1191,1698.67,2.57942e+06,36,mutation
1235,1762.91,2.57931e+06,36,mutation
1275,1823.2,2.57904e+06,36,crossover
1388,1996.15,2.57641e+06,36,mutation
1463,2104.66,2.57489e+06,36,mutation
1521,2188.23,2.57449e+06,36,mutation
1537,2208.05,2.57385e+06,36,mutation
1544,2216.22,2.57238e+06,36,mutation
1561,2243.63,2.57174e+06,36,mutation
1589,2285.97,2.57127e+06,36,mutation
1757,2520.39,2.5693e+06,36,mutation
1901,2738.5,2.5689e+06,36,mutation
1907,2750.17,2.56852e+06,36,mutation
1931,2782.87,2.56809e+06,36,mutation
1972,2841.61,2.56733e+06,36,mutation
2036,2939.88,2.5664e+06,36,crossover
2289,3288.14,2.56628e+06,36,crossover
2318,3339.87,2.56534e+06,36,mutation
2337,3368.3,2.56522e+06,36,mutation
2443,3498.53,2.56471e+06,36,crossover
2593,3725.58,2.56134e+06,36,mutation
2674,3835.11,2.56112e+06,36,crossover
2823,4043.82,2.56059e+06,36,mutation
2877,4120.42,2.5601e+06,36,crossover
3426,4953.48,2.55975e+06,36,mutation
3514,5079.29,2.55943e+06,36,crossover
3597,5204.97,2.55865e+06,36,mutation
3756,5435.95,2.55844e+06,36,mutation
3779,5471.65,2.55811e+06,36,mutation
3918,5676.2,2.55788e+06,36,mutation
4035,5839.5,2.55778e+06,36,mutation
4194,6073.85,2.55762e+06,36,mutation
4265,6179.53,2.55684e+06,36,crossover
4317,6258.09,2.55648e+06,36,mutation
4472,6485.98,2.55625e+06,36,mutation
4600,6686.11,2.55616e+06,36,mutation
4677,6803.53,2.5557e+06,36,crossover
4696,6831.89,2.55562e+06,36,mutation
4740,6891.25,2.55527e+06,36,mutation
4763,6927.56,2.55508e+06,36,mutation
5052,7334.19,2.55472e+06,36,mutation
5150,7477.92,2.55458e+06,36,mutation
5493,7990.22,2.55417e+06,36,crossover
5838,8476.81,2.55397e+06,36,mutation
5879,8536.88,2.55388e+06,36,mutation
5882,8540.05,2.55351e+06,36,mutation
5915,8584.26,2.55243e+06,36,mutation
5982,8675.51,2.55224e+06,36,crossover
6221,9028.42,2.55196e+06,36,mutation
6300,9137.61,2.55182e+06,36,crossover
6381,9253.91,2.55083e+06,36,crossover
6392,9267.14,2.5507e+06,36,mutation
6454,9356.33,2.55057e+06,36,mutation
6755,9798.08,2.5503e+06,36,mutation
6783,9840.73,2.55011e+06,36,mutation
6807,9872.45,2.5501e+06,36,crossover
6826,9900.11,2.54998e+06,36,mutation
6839,9918.86,2.54942e+06,36,mutation
6843,9922.36,2.54878e+06,36,mutation
6901,10004.7,2.54837e+06,36,crossover
7355,10686.1,2.54812e+06,36,mutation
7744,11239.1,2.54811e+06,36,mutation
7765,11273.3,2.54808e+06,36,mutation
7819,11358.9,2.54801e+06,36,mutation
7994,11616.3,2.5476e+06,36,mutation
8072,11727.8,2.5474e+06,36,mutation
8394,12191.1,2.54738e+06,36,mutation
8633,12550.6,2.54701e+06,36,crossover
8776,12763.1,2.54655e+06,36,mutation
8900,12943.7,2.54652e+06,36,mutation
9101,13240.9,2.54652e+06,36,mutation
9494,13810.8,2.5464e+06,36,mutation
9827,14284,2.54637e+06,36,mutation
10062,14631.2,2.54631e+06,36,crossover
10097,14682,2.54627e+06,36,mutation
10296,14988.1,2.54619e+06,36,mutation
10401,15149.7,2.54618e+06,36,mutation
10477,15265.3,2.54598e+06,36,mutation
10533,15344.4,2.54585e+06,36,mutation
11265,16412.7,2.54475e+06,36,mutation
11689,17005.4,2.54474e+06,36,mutation
11860,17251.8,2.54468e+06,36,crossover
11897,17309.9,2.54462e+06,36,mutation
11978,17420.7,2.54456e+06,36,mutation
12051,17530,2.54444e+06,36,mutation
13150,19174.5,2.54444e+06,36,mutation
13210,19264.9,2.54417e+06,36,mutation
13464,19633.2,2.54415e+06,36,mutation
13478,19650.6,2.54389e+06,36,mutation
14152,20642.8,2.54389e+06,36,mutation
14205,20725.6,2.54388e+06,36,mutation
14256,20793.3,2.54347e+06,36,mutation
14393,20990.4,2.54347e+06,36,mutation
14426,21040.3,2.54337e+06,36,mutation
