n_iter,elapsed_time,cost,n_routes,mechanism
0,108.112,2.78635e+06,0,initialization
0,109.518,2.77475e+06,37,crossover
11,124.438,2.7708e+06,37,crossover
20,137.656,2.75359e+06,37,crossover
33,156.267,2.73048e+06,37,crossover
88,229.5,2.72026e+06,37,crossover
122,275.269,2.71884e+06,37,crossover
142,302.878,2.69502e+06,37,crossover
150,312.331,2.68648e+06,37,crossover
280,490.987,2.68591e+06,37,crossover
392,656.035,2.68542e+06,37,crossover
409,681.191,2.68248e+06,37,crossover
442,730.723,2.67449e+06,37,crossover
465,765.707,2.67197e+06,37,crossover
488,795.3,2.66411e+06,37,crossover
506,822.331,2.65425e+06,37,crossover
527,855.127,2.6498e+06,37,crossover
564,911.832,2.63978e+06,36,crossover
589,959.286,2.6327e+06,36,crossover
609,1000.57,2.61868e+06,36,crossover
777,1322.85,2.60474e+06,36,crossover
891,1505.88,2.60282e+06,36,crossover
1342,2277.35,2.58868e+06,36,crossover
1376,2329.21,2.58561e+06,36,crossover
1523,2569.63,2.58465e+06,36,crossover
2104,3553.63,2.58369e+06,36,crossover
2342,3959.42,2.583e+06,36,crossover
2734,4606.46,2.57875e+06,36,crossover
2826,4765.81,2.5784e+06,36,crossover
2954,4963.91,2.57768e+06,36,crossover
3302,5496.19,2.57574e+06,36,crossover
3383,5634.77,2.57563e+06,36,crossover
3893,6471.92,2.57543e+06,36,crossover
4259,7098.52,2.57333e+06,36,crossover
4599,7663.33,2.57327e+06,36,crossover
5153,8547.78,2.56911e+06,36,crossover
5827,9667.97,2.56782e+06,36,crossover
6729,11089.4,2.56754e+06,36,crossover
7245,11918.8,2.56617e+06,36,crossover
8039,13209.7,2.56604e+06,36,crossover
8235,13521.2,2.56489e+06,36,crossover
8533,13973.6,2.56488e+06,36,crossover
8819,14439.9,2.56485e+06,36,crossover
8955,14654.7,2.56436e+06,36,crossover
9133,14956.8,2.56345e+06,36,crossover
9264,15161.2,2.56342e+06,36,crossover
9617,15692.8,2.56334e+06,36,crossover
10032,16324.4,2.56262e+06,36,crossover
10183,16557.4,2.56238e+06,36,crossover
10788,17504.9,2.56132e+06,36,crossover
10986,17813.7,2.56098e+06,36,crossover
11818,19153.7,2.55639e+06,36,crossover
12971,21019.1,2.55622e+06,36,crossover
13133,21277.8,2.55461e+06,36,crossover
13203,21380.3,2.55423e+06,36,crossover
