n_iter,elapsed_time,cost,n_routes,mechanism
0,924.234,3.46923e+06,0,initialization
3,1002.85,3.45952e+06,41,crossover
9,1108.64,3.45425e+06,41,mutation
11,1146.36,3.43946e+06,41,mutation
30,1498.32,3.43759e+06,41,mutation
36,1609.62,3.42824e+06,41,mutation
39,1661.08,3.42682e+06,41,mutation
40,1677.63,3.42603e+06,41,crossover
62,2074.88,3.41435e+06,41,mutation
73,2270.95,3.41197e+06,41,mutation
85,2482.19,3.40998e+06,40,mutation
86,2498.79,3.40856e+06,40,mutation
100,2743.05,3.40843e+06,40,mutation
105,2834.69,3.4031e+06,41,mutation
109,2904.38,3.39304e+06,40,crossover
125,3181.02,3.39221e+06,40,mutation
134,3337.77,3.39186e+06,40,mutation
143,3496.71,3.38784e+06,40,mutation
150,3613.57,3.38773e+06,40,mutation
154,3683.59,3.37683e+06,40,mutation
185,4211.35,3.3728e+06,40,mutation
218,4795.97,3.36772e+06,40,crossover
223,4884.14,3.36651e+06,40,mutation
233,5057.3,3.36606e+06,40,mutation
259,5511.69,3.36392e+06,41,crossover
306,6338.14,3.3636e+06,41,mutation
309,6388.53,3.36308e+06,41,mutation
335,6830.74,3.36269e+06,41,mutation
361,7280.36,3.36128e+06,41,mutation
365,7347.89,3.36024e+06,41,mutation
422,8321.66,3.35886e+06,41,mutation
439,8614.94,3.35845e+06,41,crossover
453,8851.3,3.35768e+06,41,mutation
470,9140.8,3.35368e+06,42,crossover
478,9274.21,3.35183e+06,41,mutation
488,9442.11,3.35111e+06,40,mutation
534,10223.9,3.34997e+06,41,mutation
548,10479.3,3.34973e+06,41,mutation
554,10581.1,3.34965e+06,41,mutation
570,10852.8,3.34961e+06,41,crossover
575,10939.4,3.34809e+06,41,mutation
593,11246,3.34784e+06,41,mutation
597,11313.1,3.34716e+06,41,mutation
640,12050,3.34617e+06,40,mutation
729,13585.1,3.34562e+06,40,crossover
732,13636.1,3.34215e+06,40,crossover
772,14369,3.34117e+06,40,mutation
775,14418.5,3.34022e+06,40,mutation
883,16352.9,3.33729e+06,41,mutation
896,16602.8,3.33721e+06,41,crossover
898,16637.7,3.32934e+06,40,crossover
905,16790,3.32659e+06,40,mutation
930,17289.2,3.32416e+06,40,mutation
976,18399.6,3.31861e+06,40,mutation
1072,20789.3,3.31634e+06,40,crossover
1099,21543.8,3.31139e+06,40,mutation
