n_iter,elapsed_time,cost,n_routes,mechanism
0,2761.5,3.50159e+06,0,initialization
3,2840.67,3.45528e+06,42,crossover
4,2860.45,3.43397e+06,43,crossover
23,3224.22,3.43304e+06,42,crossover
64,4014.42,3.42623e+06,42,crossover
90,4527.92,3.41798e+06,41,crossover
141,5513.27,3.41642e+06,41,crossover
160,5871.05,3.40074e+06,41,crossover
412,10624.4,3.39824e+06,41,crossover
437,11081.7,3.3954e+06,41,crossover
438,11097.6,3.39379e+06,41,crossover
441,11154.4,3.3906e+06,42,crossover
538,12992.7,3.38592e+06,41,crossover
697,16046.3,3.37176e+06,41,crossover
850,19049.9,3.36945e+06,41,crossover
852,19092.8,3.34209e+06,41,crossover
940,21044.2,3.32513e+06,40,crossover
