n_iter,elapsed_time,cost,n_routes,mechanism
0,2844.6,3.50014e+06,0,initialization
5,2966.14,3.49532e+06,41,crossover
10,3067.82,3.4618e+06,41,crossover
12,3109.24,3.46088e+06,42,crossover
32,3489.3,3.45883e+06,42,crossover
38,3603.53,3.45729e+06,42,crossover
50,3851.58,3.44095e+06,41,crossover
54,3931.8,3.44e+06,42,crossover
76,4360.85,3.4238e+06,42,crossover
92,4664.05,3.41267e+06,42,crossover
145,5698.74,3.39795e+06,41,crossover
181,6382.44,3.397e+06,41,crossover
455,12164.8,3.3952e+06,41,crossover
457,12215,3.38302e+06,41,crossover
577,15050.8,3.37722e+06,41,crossover
684,17891,3.37535e+06,41,crossover
732,19387.4,3.37535e+06,42,crossover
737,19512.3,3.37438e+06,42,crossover
740,19598.2,3.35523e+06,41,crossover
761,20188.4,3.35476e+06,41,crossover
803,21538.4,3.34531e+06,41,crossover
