n_iter,elapsed_time,cost,n_routes,mechanism
0,2792.78,3.52804e+06,0,initialization
1,2833.72,3.48987e+06,41,crossover
4,2897.05,3.46655e+06,43,crossover
34,3482.3,3.455e+06,43,crossover
42,3644.5,3.45168e+06,41,crossover
80,4413.64,3.44065e+06,42,crossover
82,4456.21,3.43843e+06,41,crossover
95,4714.05,3.43453e+06,42,crossover
125,5301.91,3.42875e+06,41,crossover
194,6639.32,3.42321e+06,41,crossover
224,7226.77,3.40214e+06,42,crossover
336,9393.28,3.3988e+06,41,crossover
538,13472.5,3.39036e+06,41,crossover
569,14110.9,3.38945e+06,41,crossover
622,15223,3.38343e+06,42,crossover
694,16703.4,3.38192e+06,41,crossover
721,17217.6,3.38124e+06,42,crossover
748,17773.4,3.37422e+06,41,crossover
813,19258.8,3.36858e+06,41,crossover
849,20078.5,3.35364e+06,40,crossover
