n_iter,elapsed_time,cost,n_routes,mechanism
0,944.437,3.45211e+06,0,initialization
4,1035.25,3.44761e+06,41,crossover
8,1107.33,3.44553e+06,42,mutation
11,1155.94,3.44465e+06,42,mutation
13,1188.27,3.44404e+06,42,mutation
15,1223.66,3.43272e+06,42,mutation
19,1296.58,3.42632e+06,41,crossover
21,1329.77,3.42294e+06,41,mutation
22,1345.38,3.42217e+06,41,mutation
36,1587.09,3.42109e+06,41,mutation
38,1622.98,3.42025e+06,41,crossover
46,1778.86,3.41995e+06,41,crossover
47,1797.72,3.41982e+06,41,mutation
51,1873.2,3.41913e+06,41,mutation
62,2086.99,3.41779e+06,41,mutation
72,2280.05,3.41594e+06,41,crossover
73,2298.7,3.41367e+06,41,mutation
76,2356.34,3.41292e+06,41,mutation
77,2375.47,3.40811e+06,41,mutation
87,2567.11,3.40682e+06,41,mutation
92,2668.26,3.4055e+06,42,crossover
98,2780.78,3.40254e+06,41,mutation
106,2934.32,3.40152e+06,41,crossover
111,3027.3,3.39837e+06,41,mutation
116,3120.2,3.38941e+06,41,mutation
144,3692.39,3.38796e+06,42,mutation
145,3707.75,3.38682e+06,42,mutation
152,3828.26,3.3797e+06,41,crossover
159,3944.75,3.37312e+06,41,mutation
171,4149.03,3.36938e+06,41,mutation
180,4303.31,3.36413e+06,41,mutation
192,4501.06,3.36256e+06,41,mutation
193,4517.28,3.361e+06,41,mutation
199,4617.85,3.36076e+06,41,mutation
203,4682.28,3.35878e+06,41,mutation
233,5195.63,3.35775e+06,41,mutation
254,5545.48,3.3534e+06,40,mutation
256,5577.11,3.35337e+06,40,mutation
262,5674.55,3.35334e+06,40,mutation
268,5773.83,3.35246e+06,40,crossover
309,6446.94,3.35242e+06,40,mutation
313,6510.69,3.35181e+06,40,mutation
325,6710.55,3.35154e+06,40,mutation
334,6859.56,3.35079e+06,40,crossover
343,7004.6,3.34881e+06,40,mutation
405,8037,3.34835e+06,40,mutation
425,8368.25,3.34638e+06,40,crossover
463,8994.81,3.34584e+06,40,crossover
488,9420.41,3.34548e+06,40,mutation
534,10197.2,3.34532e+06,40,mutation
589,11115.4,3.34353e+06,40,crossover
595,11214.4,3.33335e+06,40,mutation
635,11911.2,3.33025e+06,40,mutation
698,13072.9,3.32105e+06,40,crossover
725,13591.6,3.32044e+06,40,mutation
753,14129.1,3.31823e+06,40,mutation
757,14212.1,3.31746e+06,40,mutation
777,14573,3.31704e+06,39,mutation
799,14979.9,3.31359e+06,39,mutation
812,15230.6,3.31332e+06,39,mutation
869,16342.3,3.31297e+06,39,mutation
900,16976,3.31179e+06,39,mutation
908,17162.5,3.31155e+06,39,mutation
909,17178.7,3.31139e+06,40,mutation
915,17332.6,3.30929e+06,40,mutation
936,17779.3,3.30868e+06,40,mutation
1025,20236,3.30726e+06,40,crossover
1034,20438.2,3.30654e+06,40,mutation
1037,20490.7,3.30474e+06,39,mutation
