n_iter,elapsed_time,cost,n_routes,mechanism
0,2996.35,3.51445e+06,0,initialization
0,3016.77,3.51401e+06,42,crossover
3,3084.55,3.49228e+06,41,crossover
23,3526.82,3.4921e+06,42,crossover
32,3735.85,3.48984e+06,41,crossover
39,3898.47,3.48121e+06,41,crossover
40,3924.35,3.45689e+06,41,crossover
59,4345.44,3.44171e+06,41,crossover
70,4613.54,3.43358e+06,41,crossover
80,4832.04,3.41969e+06,43,crossover
123,5811.12,3.41902e+06,42,crossover
164,6728.15,3.41538e+06,42,crossover
207,7745.38,3.37968e+06,42,crossover
487,13152.6,3.37051e+06,41,crossover
540,14135.4,3.36423e+06,42,crossover
712,17375.7,3.34891e+06,41,crossover
797,18993.1,3.34849e+06,41,crossover
799,19030.5,3.33896e+06,41,crossover
