n_iter,elapsed_time,cost,n_routes,mechanism
0,957.691,3.45779e+06,0,initialization
16,1247.49,3.44932e+06,42,mutation
20,1322.39,3.44834e+06,42,crossover
24,1390.45,3.44769e+06,42,crossover
30,1507.72,3.41887e+06,41,mutation
33,1568.11,3.40999e+06,41,mutation
62,2148.86,3.40376e+06,41,mutation
110,2970.28,3.40002e+06,41,crossover
141,3475.67,3.39264e+06,41,crossover
144,3524.11,3.39173e+06,41,mutation
156,3724.09,3.37682e+06,41,mutation
164,3859.34,3.37593e+06,41,mutation
190,4343.61,3.37532e+06,41,mutation
263,5666.56,3.37144e+06,40,crossover
283,6032.28,3.36931e+06,40,mutation
466,9603.77,3.36794e+06,40,crossover
473,9721.64,3.36788e+06,40,mutation
491,10047.2,3.36495e+06,40,mutation
506,10310.3,3.36244e+06,41,mutation
625,12524.5,3.36042e+06,41,mutation
627,12557,3.35896e+06,41,mutation
701,13859.7,3.35794e+06,41,mutation
780,15328.6,3.34647e+06,40,mutation
810,15905.4,3.34222e+06,40,mutation
824,16172.1,3.33591e+06,40,mutation
825,16188.4,3.33341e+06,40,mutation
828,16237.9,3.33254e+06,40,mutation
925,18128.2,3.32454e+06,40,crossover
933,18330.3,3.32357e+06,40,mutation
940,18518.7,3.31952e+06,40,mutation
956,18907.4,3.3185e+06,40,mutation
975,19329,3.31754e+06,40,mutation
1060,21602.1,3.3152e+06,40,mutation
