n_iter,elapsed_time,cost,n_routes,mechanism
0,982.39,3.4378e+06,0,initialization
8,1145.2,3.42754e+06,41,mutation
21,1377.87,3.42378e+06,40,mutation
47,1819.16,3.42221e+06,40,mutation
51,1887.73,3.42148e+06,40,mutation
61,2059.25,3.41779e+06,40,crossover
98,2694.53,3.415e+06,40,mutation
99,2709.67,3.41496e+06,40,mutation
100,2724.94,3.41489e+06,40,mutation
105,2806.47,3.4136e+06,40,mutation
119,3038.17,3.41325e+06,40,crossover
120,3054.74,3.40819e+06,40,crossover
133,3274.75,3.40614e+06,40,mutation
143,3442.51,3.4004e+06,39,mutation
144,3458.37,3.40038e+06,39,mutation
145,3474.12,3.3989e+06,39,mutation
190,4212.19,3.3986e+06,39,mutation
191,4228.96,3.39664e+06,41,crossover
192,4244.65,3.39625e+06,41,mutation
196,4308.13,3.39412e+06,41,mutation
209,4525.79,3.3934e+06,40,crossover
211,4559.46,3.39235e+06,40,crossover
216,4644.44,3.38966e+06,40,mutation
221,4728.99,3.38677e+06,40,mutation
233,4926.77,3.38406e+06,40,mutation
241,5058.61,3.3834e+06,40,mutation
245,5126.3,3.38056e+06,40,mutation
254,5276.43,3.37937e+06,40,mutation
282,5742,3.3761e+06,40,mutation
303,6087.89,3.37432e+06,40,mutation
311,6217.43,3.37007e+06,40,mutation
324,6433.86,3.3697e+06,40,mutation
336,6632.31,3.36856e+06,40,mutation
431,8235.99,3.36719e+06,39,mutation
477,9009.43,3.36173e+06,40,crossover
520,9940.03,3.35868e+06,40,mutation
536,10222.2,3.35793e+06,40,mutation
539,10273.5,3.35692e+06,40,mutation
544,10388.9,3.35604e+06,40,mutation
603,11652.5,3.34895e+06,40,mutation
625,12125.9,3.34864e+06,40,mutation
647,12612.6,3.34809e+06,40,mutation
663,12911.1,3.34774e+06,40,mutation
688,13459,3.34404e+06,40,mutation
707,13853.6,3.34288e+06,40,mutation
709,13887.9,3.34213e+06,40,mutation
751,14802.3,3.34207e+06,40,mutation
763,15002,3.34183e+06,40,mutation
843,16576.9,3.33721e+06,40,mutation
844,16594.4,3.32783e+06,40,mutation
856,16873.7,3.32742e+06,40,mutation
887,17557.4,3.32142e+06,40,mutation
953,18938.3,3.31976e+06,40,mutation
966,19209,3.31882e+06,39,mutation
1008,20317.8,3.31862e+06,39,mutation
