n_iter,elapsed_time,cost,n_routes,mechanism
0,2759.21,3.53853e+06,0,initialization
1,2797.74,3.5225e+06,41,crossover
4,2858.88,3.5133e+06,42,crossover
12,3007.74,3.46237e+06,42,crossover
41,3595.07,3.45918e+06,41,crossover
47,3718.17,3.45844e+06,41,crossover
58,3941.49,3.43959e+06,42,crossover
69,4150.2,3.43851e+06,41,crossover
80,4364.2,3.43402e+06,41,crossover
107,4903.3,3.42968e+06,41,crossover
122,5201.58,3.42681e+06,41,crossover
132,5388.74,3.42641e+06,41,crossover
166,6040.83,3.42381e+06,41,crossover
194,6568.77,3.40858e+06,41,crossover
284,8320.09,3.40038e+06,41,crossover
328,9169.05,3.39924e+06,41,crossover
411,10750.4,3.39876e+06,41,crossover
418,10885.3,3.3978e+06,41,crossover
461,11694,3.39579e+06,41,crossover
535,13133.6,3.39101e+06,41,crossover
564,13689.2,3.38745e+06,41,crossover
653,15434.8,3.38112e+06,41,crossover
823,18735.1,3.38012e+06,42,crossover
837,18996.6,3.3793e+06,41,crossover
840,19053.9,3.37612e+06,40,crossover
859,19475.9,3.36369e+06,41,crossover
939,21396.2,3.36216e+06,41,crossover
