n_iter,elapsed_time,cost,n_routes,mechanism
0,163.425,3.4656e+06,0,initialization
2,170.407,3.4263e+06,48,crossover
6,178.783,3.40578e+06,48,crossover
13,193.782,3.35816e+06,48,crossover
16,200.72,3.33063e+06,48,crossover
44,261.109,3.32256e+06,48,crossover
57,288.328,3.31391e+06,48,crossover
120,430.983,3.29617e+06,48,crossover
227,678.344,3.29279e+06,48,crossover
259,748.924,3.28872e+06,48,crossover
286,809.786,3.2788e+06,48,crossover
288,813.457,3.27332e+06,48,crossover
391,1072.64,3.25584e+06,48,crossover
467,1278.61,3.25455e+06,48,crossover
482,1317.53,3.24918e+06,48,crossover
521,1426.33,3.24666e+06,48,crossover
534,1453.41,3.2394e+06,48,crossover
542,1474.46,3.23e+06,48,crossover
579,1579.33,3.19358e+06,47,crossover
926,2579.84,3.18758e+06,48,crossover
1050,2976,3.18312e+06,48,crossover
1134,3213.05,3.1798e+06,48,crossover
1146,3252.44,3.1793e+06,48,crossover
1288,3678.74,3.17754e+06,48,crossover
1536,4411.71,3.17622e+06,47,crossover
1575,4537.33,3.17322e+06,47,crossover
1825,5219.67,3.16863e+06,47,crossover
1945,5553.77,3.16428e+06,47,crossover
2392,6840.45,3.16097e+06,47,crossover
2912,8349,3.15698e+06,47,crossover
3164,9027,3.15405e+06,47,crossover
3189,9106.32,3.14659e+06,47,crossover
3552,10116.4,3.14555e+06,47,crossover
3840,10894.5,3.14144e+06,47,crossover
4098,11604.9,3.13876e+06,47,crossover
4429,12510,3.13839e+06,47,crossover
4879,13745.5,3.13786e+06,47,crossover
4895,13786.5,3.13267e+06,47,crossover
5002,14098.3,3.13212e+06,47,crossover
5131,14480.9,3.1313e+06,47,crossover
5197,14657.7,3.12894e+06,47,crossover
5264,14825.2,3.1286e+06,47,crossover
5749,16104.3,3.12836e+06,47,crossover
5907,16509.3,3.12799e+06,47,crossover
5979,16726.4,3.12614e+06,47,crossover
6614,18411,3.12518e+06,47,crossover
6657,18526.2,3.12229e+06,47,crossover
7424,20614.8,3.12228e+06,47,crossover
