n_iter,elapsed_time,cost,n_routes,mechanism
0,80.175,3.29553e+06,0,initialization
51,176.798,3.29468e+06,48,mutation
56,186.125,3.29342e+06,48,mutation
76,226.456,3.27489e+06,48,mutation
86,244.002,3.26732e+06,48,mutation
134,347.845,3.26388e+06,48,mutation
190,464.642,3.2611e+06,48,mutation
216,521.486,3.25785e+06,48,mutation
221,532.894,3.25523e+06,48,mutation
256,610.331,3.24354e+06,48,mutation
290,685.174,3.24077e+06,48,mutation
301,708.785,3.23772e+06,48,mutation
304,716.564,3.2293e+06,48,mutation
336,788.298,3.22701e+06,47,mutation
391,905.627,3.22279e+06,48,mutation
422,976.471,3.22228e+06,48,mutation
443,1030.36,3.21495e+06,47,mutation
454,1049.66,3.20893e+06,47,mutation
462,1067.39,3.20443e+06,47,mutation
499,1167.89,3.19761e+06,47,mutation
605,1395.91,3.19629e+06,47,mutation
613,1413.96,3.19537e+06,47,mutation
616,1421.13,3.19458e+06,47,mutation
624,1440.42,3.18932e+06,47,mutation
628,1449.41,3.18806e+06,47,mutation
684,1599.89,3.18282e+06,47,mutation
773,1796.74,3.1793e+06,47,crossover
871,2032.72,3.1767e+06,47,crossover
880,2054.35,3.17105e+06,47,mutation
881,2055.74,3.17064e+06,47,mutation
904,2115.69,3.16891e+06,47,mutation
914,2144.2,3.16874e+06,47,crossover
953,2240.75,3.16642e+06,47,mutation
961,2263.61,3.16604e+06,47,mutation
976,2301.2,3.16209e+06,47,mutation
1027,2438.49,3.15859e+06,47,crossover
1029,2447.32,3.15729e+06,47,mutation
1054,2519.42,3.15671e+06,47,mutation
1100,2625.14,3.15559e+06,47,mutation
1129,2703.85,3.15454e+06,47,mutation
1136,2720.19,3.14912e+06,47,mutation
1148,2746.89,3.14678e+06,47,mutation
1169,2805.08,3.14513e+06,47,mutation
1174,2818.25,3.14332e+06,47,mutation
1221,2945.49,3.14232e+06,47,mutation
1319,3174.58,3.1411e+06,47,mutation
1340,3228.6,3.13992e+06,47,crossover
1373,3295.84,3.13892e+06,47,mutation
1539,3718.63,3.13889e+06,47,mutation
1863,4491.93,3.13886e+06,47,mutation
1890,4564.38,3.13877e+06,47,mutation
2062,5023.53,3.13795e+06,47,crossover
2070,5039.44,3.13326e+06,47,mutation
2129,5189.85,3.13206e+06,47,mutation
2332,5678.42,3.13177e+06,47,crossover
2474,6026.55,3.13159e+06,47,mutation
2500,6102.75,3.13004e+06,47,mutation
2746,6749.44,3.12901e+06,47,mutation
2767,6799.98,3.12831e+06,47,crossover
2816,6913.83,3.12813e+06,47,mutation
3013,7431.43,3.12604e+06,47,mutation
3063,7552.22,3.12545e+06,47,mutation
3095,7641.13,3.1254e+06,47,mutation
3101,7663.05,3.12538e+06,47,mutation
3152,7785.94,3.12502e+06,47,mutation
3173,7837.31,3.12497e+06,47,mutation
3296,8178.03,3.1241e+06,47,mutation
3371,8362.47,3.12394e+06,47,mutation
3448,8554.89,3.12265e+06,47,mutation
3653,9084.58,3.11723e+06,47,crossover
3997,9932.13,3.11673e+06,47,mutation
4056,10069.7,3.11579e+06,47,mutation
4115,10223.6,3.11577e+06,47,mutation
4134,10276.3,3.11574e+06,47,mutation
4140,10290.1,3.11464e+06,47,mutation
4227,10518.3,3.11282e+06,47,mutation
4257,10596.2,3.11271e+06,47,mutation
4268,10624.2,3.11265e+06,47,crossover
4320,10764.8,3.11234e+06,47,mutation
4333,10785.2,3.11229e+06,47,mutation
4374,10884.7,3.11186e+06,47,mutation
4548,11319.1,3.11115e+06,47,mutation
4781,11897,3.11108e+06,47,mutation
5215,12987,3.10995e+06,47,mutation
5402,13452.7,3.10971e+06,47,mutation
5404,13457.9,3.10965e+06,47,crossover
5483,13660.5,3.10936e+06,47,mutation
5510,13732.3,3.10875e+06,47,crossover
5619,13983.7,3.10859e+06,47,mutation
5626,14000,3.1082e+06,47,crossover
5650,14062.8,3.108e+06,47,mutation
5680,14138.9,3.10777e+06,47,mutation
5681,14140.2,3.10772e+06,47,crossover
5999,14915,3.1076e+06,47,mutation
6254,15577.9,3.1074e+06,47,mutation
6753,16752.6,3.10735e+06,47,mutation
6838,16953.7,3.10734e+06,47,mutation
7149,17726.3,3.10724e+06,47,mutation
7212,17876.2,3.10678e+06,47,mutation
7230,17915.7,3.10656e+06,47,mutation
7513,18607.5,3.1053e+06,47,mutation
7600,18834.3,3.10471e+06,47,mutation
7632,18909.8,3.10469e+06,47,mutation
7841,19444.2,3.10463e+06,47,crossover
7956,19743,3.10427e+06,47,mutation
8394,20844.1,3.10407e+06,47,mutation
