n_iter,elapsed_time,cost,n_routes,mechanism
0,81.848,3.31495e+06,0,initialization
0,84.067,3.29936e+06,48,crossover
13,109.832,3.28649e+06,48,mutation
22,126.176,3.28539e+06,48,mutation
30,142.27,3.28399e+06,48,mutation
36,153.548,3.28293e+06,48,mutation
51,182.55,3.27989e+06,48,mutation
56,192.127,3.27623e+06,48,mutation
60,200.004,3.27195e+06,48,mutation
68,215.691,3.2623e+06,48,mutation
92,260.504,3.26206e+06,48,crossover
109,293.127,3.25812e+06,48,crossover
127,326.177,3.25496e+06,48,mutation
136,343.583,3.25366e+06,48,mutation
268,594.219,3.24887e+06,48,crossover
335,722.768,3.23995e+06,48,mutation
337,726.16,3.22359e+06,48,mutation
346,744.222,3.22221e+06,48,mutation
353,757.268,3.21998e+06,48,mutation
363,779.425,3.21233e+06,48,crossover
437,919.362,3.20735e+06,48,mutation
456,964.659,3.20684e+06,47,mutation
457,966.472,3.19742e+06,47,mutation
500,1059.05,3.1949e+06,47,mutation
512,1085.91,3.1827e+06,47,mutation
514,1092,3.18239e+06,47,mutation
531,1135.32,3.17522e+06,47,mutation
537,1151.83,3.17355e+06,47,mutation
548,1181.21,3.17243e+06,47,mutation
579,1283.03,3.16652e+06,47,mutation
616,1402.24,3.16529e+06,47,mutation
633,1449.36,3.16476e+06,47,mutation
640,1465.03,3.15475e+06,47,mutation
734,1741.7,3.15138e+06,47,mutation
799,1914.99,3.15092e+06,47,mutation
802,1919.57,3.14942e+06,47,mutation
880,2140.52,3.14741e+06,47,mutation
917,2241.94,3.14679e+06,47,mutation
987,2445.58,3.14476e+06,47,mutation
997,2473.5,3.14154e+06,47,mutation
1008,2503.83,3.13958e+06,47,mutation
1078,2680.18,3.13875e+06,47,mutation
1182,2949.44,3.13816e+06,47,mutation
1221,3050.77,3.1367e+06,47,mutation
1244,3112.38,3.13591e+06,47,mutation
1273,3180.07,3.13556e+06,47,crossover
1300,3254.24,3.13355e+06,47,crossover
1352,3413.55,3.13209e+06,47,mutation
1458,3695.68,3.13113e+06,47,crossover
1484,3769.39,3.12973e+06,47,mutation
1640,4168.02,3.12934e+06,47,crossover
1769,4518.83,3.12775e+06,47,mutation
1872,4806.22,3.12525e+06,47,crossover
1901,4890.88,3.12464e+06,47,mutation
1943,5010.65,3.12289e+06,47,crossover
1961,5049.72,3.12286e+06,47,mutation
1962,5053.94,3.12035e+06,47,mutation
2430,6280.66,3.12016e+06,47,mutation
2456,6348.88,3.11987e+06,47,crossover
2554,6636.5,3.11948e+06,47,mutation
2577,6692.19,3.11772e+06,47,crossover
2769,7223.31,3.11763e+06,47,mutation
2817,7367.97,3.1173e+06,47,mutation
2849,7462.26,3.11666e+06,47,mutation
2863,7503.91,3.11572e+06,47,mutation
2920,7658.11,3.11508e+06,47,crossover
3150,8323.74,3.11508e+06,47,mutation
3210,8495.02,3.1142e+06,47,mutation
3280,8672.69,3.11404e+06,47,mutation
3328,8793.36,3.1125e+06,47,mutation
3684,9714.61,3.11242e+06,47,mutation
3752,9873.74,3.1124e+06,47,mutation
4191,11026.3,3.11223e+06,47,mutation
4514,11850.3,3.11213e+06,47,mutation
4690,12314.2,3.11186e+06,47,mutation
4886,12817.8,3.11153e+06,47,mutation
4929,12939.1,3.11112e+06,47,crossover
5249,13830,3.11058e+06,47,crossover
5467,14386.6,3.11014e+06,47,mutation
5720,15051,3.11004e+06,47,mutation
5725,15062.1,3.10918e+06,47,mutation
5801,15252.4,3.10903e+06,47,crossover
5847,15377.4,3.10853e+06,47,mutation
6051,15934.7,3.10851e+06,47,mutation
6054,15943.5,3.10837e+06,47,mutation
6136,16150.5,3.10798e+06,47,mutation
6169,16247.7,3.10778e+06,47,crossover
6183,16278.4,3.10747e+06,47,mutation
6185,16284.5,3.10723e+06,47,crossover
6231,16425.5,3.10699e+06,47,mutation
6848,18074.2,3.10698e+06,47,mutation
6857,18094.4,3.10696e+06,47,mutation
7200,19062,3.10688e+06,47,mutation
7318,19405.3,3.10643e+06,47,crossover
7359,19504.6,3.1064e+06,47,crossover
7689,20381.3,3.10619e+06,47,mutation
