n_iter,elapsed_time,cost,n_routes,mechanism
0,78.954,3.29896e+06,0,initialization
22,121.014,3.28963e+06,48,mutation
86,250.327,3.2845e+06,48,mutation
122,327.029,3.27756e+06,48,mutation
126,335.578,3.26298e+06,48,mutation
159,401.923,3.25621e+06,48,mutation
185,453.172,3.25348e+06,48,mutation
290,670.592,3.25148e+06,48,mutation
293,675.952,3.24756e+06,47,mutation
311,716.454,3.24505e+06,48,mutation
326,744.814,3.23841e+06,48,mutation
332,755.986,3.23686e+06,48,mutation
372,832.875,3.22971e+06,48,mutation
399,896.732,3.22814e+06,48,crossover
401,901.594,3.22722e+06,48,mutation
405,910.421,3.21633e+06,48,mutation
435,979.75,3.216e+06,48,mutation
450,1015.31,3.21344e+06,48,mutation
454,1023.71,3.20897e+06,48,mutation
488,1103.09,3.20568e+06,48,mutation
489,1107.91,3.20488e+06,47,crossover
493,1118.73,3.20406e+06,48,mutation
508,1161.67,3.19706e+06,47,mutation
521,1187,3.19604e+06,48,mutation
529,1208.25,3.19216e+06,48,mutation
539,1228.42,3.18744e+06,48,mutation
544,1238.69,3.18182e+06,47,mutation
576,1309.08,3.18144e+06,47,crossover
591,1356.28,3.18117e+06,47,mutation
593,1359.53,3.18074e+06,47,mutation
597,1369.91,3.18011e+06,47,mutation
607,1396.42,3.17099e+06,47,mutation
624,1432.22,3.16897e+06,48,mutation
642,1481.89,3.16886e+06,47,mutation
663,1537.86,3.16601e+06,47,mutation
709,1649.64,3.16436e+06,47,mutation
820,1934.81,3.16418e+06,47,mutation
828,1953.91,3.16226e+06,47,mutation
844,1990.55,3.15492e+06,47,mutation
860,2029.25,3.1542e+06,47,mutation
868,2047.92,3.15309e+06,47,mutation
880,2075.02,3.15295e+06,47,mutation
894,2107.25,3.14982e+06,47,mutation
909,2152.34,3.14956e+06,47,mutation
940,2223.67,3.14935e+06,47,mutation
948,2241.72,3.14336e+06,47,mutation
966,2286.4,3.14152e+06,47,mutation
1036,2459.41,3.14093e+06,47,crossover
1038,2466.24,3.13374e+06,47,mutation
1102,2633.76,3.13366e+06,47,mutation
1115,2664.49,3.13232e+06,47,mutation
1126,2694.17,3.13184e+06,47,crossover
1127,2698.47,3.12744e+06,47,mutation
1193,2879.36,3.12736e+06,47,mutation
1200,2897.03,3.12687e+06,47,mutation
1224,2954.93,3.12652e+06,47,mutation
1238,2998.98,3.1265e+06,47,mutation
1243,3010.09,3.12628e+06,47,mutation
1284,3111.02,3.12551e+06,47,mutation
1302,3160.8,3.12437e+06,47,mutation
1317,3203.45,3.12317e+06,47,mutation
1430,3498.95,3.12238e+06,47,mutation
1601,3939.19,3.12235e+06,47,mutation
1609,3955.36,3.1223e+06,47,mutation
1789,4421.5,3.12194e+06,47,mutation
1791,4425.68,3.12071e+06,47,mutation
1798,4448.55,3.11865e+06,47,mutation
1922,4774.34,3.11784e+06,47,mutation
1944,4825.65,3.11772e+06,47,crossover
2021,5031.44,3.11757e+06,47,mutation
2028,5047.87,3.11755e+06,47,crossover
2086,5194.28,3.11631e+06,47,mutation
2104,5251.52,3.11574e+06,47,mutation
2144,5361.62,3.11532e+06,47,crossover
2194,5477.7,3.1149e+06,47,mutation
2440,6071.15,3.11017e+06,47,crossover
2871,7165.01,3.10906e+06,47,mutation
3047,7629.23,3.10796e+06,47,crossover
3318,8312.56,3.10736e+06,47,mutation
3355,8401.2,3.1073e+06,47,crossover
3415,8565.16,3.10728e+06,47,mutation
3487,8750.97,3.10728e+06,47,mutation
3515,8814.7,3.10685e+06,47,mutation
3542,8897.78,3.10681e+06,47,mutation
3548,8917.77,3.1059e+06,47,mutation
3566,8958.64,3.1059e+06,47,crossover
3572,8979.95,3.10448e+06,47,mutation
3638,9128.09,3.10391e+06,47,mutation
3678,9227.5,3.1036e+06,47,mutation
3757,9428.73,3.10355e+06,47,mutation
3764,9442.16,3.10299e+06,47,mutation
3782,9493.41,3.1015e+06,47,mutation
3808,9558.5,3.09993e+06,47,mutation
3901,9793.42,3.09974e+06,47,mutation
3909,9816,3.09929e+06,47,mutation
3949,9907.02,3.09885e+06,47,mutation
4079,10217.2,3.0988e+06,47,crossover
4118,10318,3.09823e+06,47,mutation
4119,10319.5,3.09801e+06,47,mutation
4121,10322.2,3.09793e+06,47,mutation
4216,10557.9,3.09788e+06,47,mutation
4246,10630.2,3.09775e+06,47,mutation
4253,10643.9,3.09726e+06,47,crossover
4450,11137,3.09653e+06,47,crossover
4524,11317.9,3.0965e+06,47,mutation
4625,11604.3,3.0964e+06,47,crossover
4635,11629.5,3.09611e+06,47,mutation
4708,11805.2,3.09595e+06,47,crossover
4730,11862.6,3.09593e+06,47,crossover
4748,11899.8,3.09578e+06,47,mutation
4784,11994.2,3.09357e+06,47,mutation
4824,12099,3.09303e+06,47,mutation
4874,12236.9,3.09293e+06,47,mutation
4964,12477.7,3.09292e+06,47,mutation
5170,13005.6,3.09276e+06,47,mutation
5317,13367.9,3.09259e+06,47,mutation
5421,13621.2,3.09098e+06,47,mutation
5807,14570,3.09076e+06,47,crossover
5889,14768.7,3.08997e+06,47,crossover
6019,15096.6,3.08979e+06,47,crossover
6153,15422.2,3.08978e+06,47,mutation
6164,15446.7,3.08974e+06,47,mutation
6203,15544.8,3.08956e+06,48,mutation
6285,15737.3,3.08932e+06,47,mutation
6287,15740.5,3.08928e+06,47,mutation
6550,16376.3,3.08917e+06,47,crossover
6655,16635.3,3.0891e+06,47,mutation
6801,16962.7,3.08904e+06,47,mutation
6810,16981.7,3.08891e+06,47,mutation
6836,17039.5,3.08878e+06,47,mutation
6843,17052,3.08581e+06,47,mutation
6969,17358.3,3.08553e+06,47,mutation
7087,17654.1,3.08512e+06,47,mutation
7090,17659.4,3.08504e+06,47,mutation
7099,17684.2,3.08494e+06,47,mutation
7319,18215.7,3.08329e+06,47,mutation
7336,18261.9,3.0824e+06,47,mutation
7377,18367.1,3.08235e+06,47,mutation
7531,18736.4,3.0821e+06,47,mutation
7549,18778.8,3.08179e+06,47,crossover
7694,19121.2,3.08081e+06,47,crossover
8403,20749.9,3.08069e+06,47,mutation
