n_iter,elapsed_time,cost,n_routes,mechanism
0,168.785,3.41664e+06,0,initialization
1,173.456,3.40902e+06,48,crossover
4,180.316,3.39768e+06,48,crossover
13,199.423,3.37197e+06,48,crossover
22,219.644,3.35487e+06,48,crossover
61,304.143,3.32174e+06,48,crossover
98,387.66,3.3115e+06,48,crossover
157,525.267,3.3071e+06,48,crossover
175,567.001,3.2983e+06,48,crossover
295,847.425,3.28471e+06,48,crossover
358,1008.41,3.27493e+06,48,crossover
423,1166.44,3.26125e+06,48,crossover
424,1169.83,3.25764e+06,47,crossover
500,1349.78,3.2574e+06,48,crossover
513,1390.39,3.25641e+06,48,crossover
524,1424.61,3.25424e+06,48,crossover
527,1433.47,3.24395e+06,48,crossover
528,1437.83,3.24165e+06,48,crossover
529,1441.13,3.23549e+06,48,crossover
531,1444.94,3.22686e+06,48,crossover
545,1484.69,3.21758e+06,47,crossover
612,1690.17,3.18756e+06,47,crossover
848,2401.39,3.17817e+06,48,crossover
1401,4016.49,3.17816e+06,47,crossover
1502,4304.49,3.17633e+06,47,crossover
1529,4392.82,3.17418e+06,47,crossover
1845,5310.36,3.17244e+06,47,crossover
2030,5883.33,3.17115e+06,47,crossover
2316,6729.43,3.16886e+06,47,crossover
2742,7967.1,3.16777e+06,47,crossover
2933,8533.99,3.16562e+06,47,crossover
3096,9002.33,3.16522e+06,47,crossover
3438,10028.2,3.16505e+06,47,crossover
3607,10495,3.15718e+06,48,crossover
3816,11078.6,3.15378e+06,48,crossover
4016,11641.3,3.15164e+06,47,crossover
4827,13910.1,3.14424e+06,47,crossover
5128,14774,3.14333e+06,47,crossover
5559,15986.9,3.14288e+06,47,crossover
5560,15991.2,3.14222e+06,47,crossover
5721,16454.7,3.14074e+06,47,crossover
6130,17619.4,3.13768e+06,47,crossover
6226,17882.5,3.13363e+06,47,crossover
6728,19276.1,3.13296e+06,47,crossover
6795,19461.8,3.13243e+06,47,crossover
7059,20228.6,3.1294e+06,47,crossover
