n_iter,elapsed_time,cost,n_routes,mechanism
0,86.425,3.30317e+06,0,initialization
8,103.564,3.29586e+06,48,mutation
14,117.267,3.28495e+06,48,crossover
64,222.922,3.27936e+06,48,crossover
80,257.296,3.2761e+06,48,crossover
95,290.532,3.27363e+06,48,crossover
100,300.376,3.27222e+06,48,mutation
117,338.235,3.27167e+06,48,mutation
150,409.017,3.27045e+06,48,mutation
159,429.064,3.27021e+06,48,mutation
167,446.831,3.26179e+06,48,mutation
174,464.408,3.24625e+06,48,mutation
216,566.159,3.24594e+06,48,mutation
230,597.437,3.24265e+06,48,mutation
306,762.675,3.24238e+06,48,mutation
325,804.626,3.23989e+06,48,mutation
333,821.597,3.23962e+06,48,crossover
337,829.642,3.23433e+06,48,mutation
367,896.908,3.23042e+06,48,crossover
386,937.647,3.22498e+06,48,mutation
426,1019.94,3.2224e+06,48,mutation
445,1064.27,3.22208e+06,48,mutation
451,1076.88,3.21398e+06,48,crossover
462,1100.89,3.21306e+06,48,mutation
469,1115.3,3.21168e+06,48,mutation
500,1181.39,3.20779e+06,48,mutation
517,1218.14,3.20745e+06,48,mutation
534,1256.88,3.205e+06,48,mutation
576,1364.89,3.20461e+06,48,crossover
593,1396.94,3.20228e+06,48,mutation
605,1426.97,3.18226e+06,47,mutation
624,1475.36,3.18207e+06,47,mutation
695,1647.54,3.18058e+06,47,mutation
709,1677.19,3.17864e+06,47,mutation
716,1694.47,3.17669e+06,47,mutation
780,1844.81,3.17412e+06,47,mutation
819,1930.71,3.1679e+06,47,mutation
880,2082,3.16728e+06,47,mutation
931,2218.34,3.16709e+06,47,mutation
1029,2468.81,3.16708e+06,47,mutation
1082,2590.91,3.16575e+06,47,mutation
1129,2705.63,3.16543e+06,47,mutation
1148,2749.97,3.16508e+06,47,mutation
1201,2891.86,3.15849e+06,47,mutation
1224,2946.61,3.15789e+06,47,mutation
1364,3314.97,3.15564e+06,47,mutation
1407,3411.47,3.15524e+06,47,mutation
1509,3625.99,3.15445e+06,47,mutation
1564,3750.74,3.1518e+06,47,mutation
1628,3892,3.15153e+06,47,mutation
1652,3944.03,3.15084e+06,47,mutation
1711,4061.93,3.15082e+06,47,mutation
1725,4088.86,3.1504e+06,47,mutation
1773,4204.27,3.15035e+06,47,mutation
1798,4266.39,3.1455e+06,47,mutation
1847,4370.67,3.14464e+06,47,mutation
1871,4424.08,3.14379e+06,47,crossover
1921,4565.49,3.14076e+06,47,mutation
1966,4684.13,3.14074e+06,47,mutation
2005,4782.33,3.13928e+06,47,mutation
2006,4783.78,3.13844e+06,47,mutation
2022,4817.73,3.13808e+06,47,crossover
2083,4989.4,3.13605e+06,47,mutation
2158,5176.92,3.1355e+06,47,mutation
2167,5195.78,3.13238e+06,47,mutation
2179,5224.46,3.13216e+06,47,mutation
2304,5522.55,3.13183e+06,47,crossover
2374,5694.43,3.1313e+06,47,mutation
2426,5811.08,3.13126e+06,47,mutation
2561,6129.73,3.12823e+06,47,mutation
2709,6506.44,3.12819e+06,47,mutation
2733,6556.63,3.12746e+06,47,crossover
2795,6705.88,3.12694e+06,47,mutation
2805,6731.03,3.12388e+06,47,mutation
2822,6775.75,3.12298e+06,47,mutation
3129,7491.4,3.12282e+06,47,mutation
3403,8085.78,3.12259e+06,47,mutation
3588,8479.33,3.12248e+06,47,mutation
3594,8491.55,3.12239e+06,47,mutation
3723,8763.64,3.1216e+06,47,crossover
4005,9390.35,3.1213e+06,47,crossover
4025,9434.82,3.1212e+06,47,mutation
4047,9493.63,3.12057e+06,47,mutation
4098,9632.57,3.11995e+06,47,mutation
4116,9675.79,3.11932e+06,47,mutation
4125,9697.15,3.1187e+06,47,mutation
4209,9910.46,3.11857e+06,47,crossover
4227,9958,3.11762e+06,47,mutation
4246,10005.4,3.11627e+06,47,mutation
4303,10153.1,3.11582e+06,47,mutation
4432,10447.5,3.11521e+06,47,mutation
4539,10722,3.11507e+06,47,mutation
4710,11127.6,3.11484e+06,47,mutation
4824,11424,3.11474e+06,47,mutation
4882,11563.9,3.11408e+06,47,mutation
4886,11571,3.114e+06,47,mutation
5041,11943.8,3.11381e+06,47,mutation
5229,12344.3,3.11341e+06,47,mutation
5338,12583,3.11334e+06,47,crossover
5469,12903.8,3.11334e+06,47,mutation
5518,13019.6,3.11294e+06,47,mutation
5722,13472.2,3.11289e+06,47,crossover
5830,13751.1,3.11274e+06,47,mutation
5831,13753.7,3.11234e+06,47,crossover
5845,13791.1,3.11219e+06,47,mutation
5948,14032.6,3.11123e+06,47,crossover
6301,14877.5,3.11114e+06,47,mutation
6429,15186.8,3.11088e+06,47,mutation
6594,15632.3,3.11085e+06,47,crossover
6602,15652,3.1106e+06,47,mutation
6674,15830,3.11059e+06,47,mutation
7005,16660,3.11043e+06,47,mutation
7259,17249.5,3.11043e+06,47,mutation
7589,18034.1,3.10926e+06,47,crossover
8237,19599.4,3.10903e+06,47,mutation
8251,19630.9,3.10888e+06,47,mutation
8470,20199.5,3.10778e+06,47,mutation
8626,20575.7,3.10778e+06,47,mutation
8748,20884.4,3.1073e+06,47,crossover
