n_iter,elapsed_time,cost,n_routes,mechanism
0,865.845,3.26363e+06,0,initialization
8,1022.41,3.25464e+06,133,mutation
13,1108.72,3.2507e+06,135,mutation
21,1244.64,3.24511e+06,134,mutation
26,1330.72,3.24483e+06,135,mutation
31,1417.29,3.24417e+06,134,crossover
38,1539.87,3.24204e+06,135,crossover
66,2032.28,3.23589e+06,134,mutation
83,2346.72,3.23501e+06,135,mutation
86,2397.13,3.21708e+06,135,mutation
134,3225.14,3.2158e+06,135,mutation
162,3712.56,3.21514e+06,136,crossover
163,3728.3,3.21449e+06,136,crossover
218,4689.98,3.21376e+06,135,crossover
219,4706.58,3.20843e+06,135,crossover
278,5737.33,3.20645e+06,134,mutation
283,5837.71,3.20643e+06,134,mutation
296,6071.94,3.20582e+06,134,mutation
385,7734.22,3.20389e+06,134,crossover
416,8417.42,3.20318e+06,134,mutation
431,8705.49,3.19935e+06,134,mutation
506,10409.5,3.19726e+06,133,mutation
512,10550.6,3.19691e+06,133,mutation
530,11078.9,3.19169e+06,133,mutation
539,11305.3,3.18595e+06,133,mutation
599,12853.8,3.18422e+06,133,mutation
681,14886.3,3.18185e+06,133,mutation
716,15732.3,3.17932e+06,134,mutation
746,16411.9,3.17558e+06,133,mutation
770,17070.7,3.17547e+06,133,mutation
863,19419,3.17534e+06,134,crossover
881,19920.7,3.15803e+06,131,mutation
908,20660.8,3.15384e+06,133,mutation
