n_iter,elapsed_time,cost,n_routes,mechanism
0,883.133,3.24054e+06,0,initialization
11,1093.53,3.23553e+06,134,mutation
33,1480.74,3.23354e+06,134,mutation
46,1712.14,3.23058e+06,135,crossover
48,1745.78,3.23e+06,135,crossover
67,2079.38,3.22947e+06,135,crossover
73,2203.97,3.21633e+06,134,mutation
85,2442.42,3.21494e+06,134,mutation
95,2645.7,3.21327e+06,134,crossover
111,2979.52,3.20953e+06,135,mutation
123,3175.49,3.20871e+06,135,mutation
129,3277.64,3.20568e+06,134,crossover
150,3632.89,3.20284e+06,133,mutation
189,4313.27,3.20003e+06,133,crossover
243,5295.02,3.19504e+06,133,crossover
275,5917.83,3.19226e+06,133,mutation
516,10971.3,3.19192e+06,133,crossover
518,11004.5,3.18924e+06,133,mutation
551,11829.2,3.1886e+06,133,mutation
571,12303.6,3.18709e+06,133,mutation
678,14979.3,3.18472e+06,134,crossover
684,15130.3,3.18292e+06,132,mutation
703,15629.8,3.1799e+06,132,mutation
727,16138.3,3.17896e+06,134,mutation
744,16540.7,3.17682e+06,132,crossover
755,16807.3,3.17141e+06,134,crossover
809,18211.6,3.17079e+06,133,crossover
874,20091.6,3.16394e+06,132,mutation
875,20124.9,3.15795e+06,132,mutation
884,20396.9,3.15612e+06,133,mutation
886,20463.7,3.15303e+06,131,crossover
918,21397.8,3.15212e+06,131,crossover
