n_iter,elapsed_time,cost,n_routes,mechanism
0,1790.28,3.35613e+06,0,initialization
0,1812.52,3.34006e+06,136,crossover
1,1831.66,3.31756e+06,134,crossover
13,2086.16,3.29548e+06,136,crossover
20,2224.5,3.29102e+06,136,crossover
45,2765.57,3.27836e+06,137,crossover
120,4282.03,3.26245e+06,135,crossover
187,5632.47,3.2564e+06,135,crossover
279,7484.84,3.25272e+06,136,crossover
396,9813.87,3.25132e+06,136,crossover
413,10172,3.24822e+06,135,crossover
568,13250.5,3.24539e+06,135,crossover
575,13389.1,3.24436e+06,135,crossover
586,13625.1,3.23165e+06,133,crossover
689,15701.4,3.22748e+06,136,crossover
845,19154.3,3.22434e+06,135,crossover
870,19824.3,3.22336e+06,135,crossover
875,19956.5,3.21316e+06,133,crossover
912,20826.8,3.21e+06,134,crossover
913,20863.2,3.19776e+06,135,crossover
