n_iter,elapsed_time,cost,n_routes,mechanism
0,883.784,3.25296e+06,0,initialization
26,1344.48,3.23652e+06,134,mutation
51,1755.6,3.2353e+06,134,mutation
56,1834.09,3.23311e+06,133,mutation
77,2187.17,3.22979e+06,134,mutation
81,2250.01,3.22979e+06,133,mutation
90,2392.95,3.2267e+06,133,crossover
114,2815.17,3.22618e+06,135,mutation
116,2846.69,3.22279e+06,133,mutation
159,3560.91,3.2173e+06,133,mutation
278,5590.9,3.21363e+06,134,mutation
389,7540.72,3.2136e+06,134,crossover
531,10146.3,3.2129e+06,135,mutation
550,10479.4,3.20716e+06,134,mutation
567,10782.2,3.20033e+06,132,crossover
684,13045.8,3.19376e+06,133,mutation
763,14673.1,3.18993e+06,134,mutation
770,14787.3,3.18716e+06,133,mutation
797,15339.6,3.18521e+06,133,mutation
824,15882.1,3.18088e+06,133,mutation
828,15947.6,3.1802e+06,133,mutation
907,17558.4,3.17756e+06,133,crossover
910,17655.6,3.16804e+06,131,mutation
938,18368.7,3.16622e+06,132,mutation
957,18926.3,3.16582e+06,132,mutation
976,19398.3,3.165e+06,133,mutation
981,19522,3.16171e+06,133,mutation
1019,20901.7,3.16044e+06,132,crossover
