n_iter,elapsed_time,cost,n_routes,mechanism
0,927.204,3.2582e+06,0,initialization
8,1097.85,3.25205e+06,134,mutation
9,1115.41,3.24886e+06,132,mutation
16,1243.19,3.24846e+06,133,mutation
22,1350.24,3.23903e+06,135,mutation
94,2620.68,3.23293e+06,135,crossover
177,4066.81,3.23159e+06,135,mutation
188,4258.97,3.23028e+06,134,mutation
199,4452.41,3.22275e+06,134,mutation
216,4755.49,3.21969e+06,134,mutation
236,5106.66,3.21898e+06,134,mutation
271,5715.27,3.21188e+06,134,crossover
374,7479.77,3.21084e+06,134,crossover
404,7997.16,3.20915e+06,133,crossover
408,8065.15,3.20866e+06,133,crossover
543,10498.6,3.20743e+06,133,crossover
615,11776.1,3.20591e+06,133,crossover
707,13531.1,3.20536e+06,134,mutation
731,14062.6,3.20484e+06,133,mutation
781,15074.3,3.19996e+06,133,mutation
815,15718.3,3.19501e+06,132,mutation
843,16331.2,3.19423e+06,133,mutation
857,16690.6,3.19111e+06,132,crossover
880,17238.4,3.1861e+06,132,mutation
904,17762.3,3.18587e+06,132,mutation
908,17848.1,3.18216e+06,131,mutation
915,18082.4,3.17563e+06,132,mutation
921,18203.8,3.16972e+06,131,mutation
942,18751.3,3.1654e+06,132,crossover
948,18936.9,3.16084e+06,131,mutation
987,19947.9,3.153e+06,131,mutation
996,20205.7,3.15231e+06,132,mutation
1017,20683.7,3.14874e+06,131,mutation
